sim,year,species_code,ess,value,region
3,2019,10200,ess_t,179.03508758493092,E
4,1984,10200,ess_f,273.83050350117435,E
4,1987,10200,ess_f,505.2472148767763,E
4,1990,10200,ess_f,13.06596610631839,E
4,1993,10200,ess_f,NA,E
4,1996,10200,ess_f,45.581172845405625,E
4,1999,10200,ess_f,7.419148966330951,E
4,2003,10200,ess_f,74.00556599152442,E
4,2005,10200,ess_f,31.88077995368547,E
4,2007,10200,ess_f,13.83975893845643,E
4,2009,10200,ess_f,52.87091035331727,E
4,2011,10200,ess_f,65.43155361925749,E
4,2013,10200,ess_f,41.57183601866025,E
4,2015,10200,ess_f,75.02997709668034,E
4,2017,10200,ess_f,59.095877765329696,E
4,2019,10200,ess_f,34.22245291350895,E
4,1984,10200,ess_m,3846.646255572037,E
4,1987,10200,ess_m,889.6038455082444,E
4,1990,10200,ess_m,NA,E
4,1993,10200,ess_m,NA,E
4,1996,10200,ess_m,579.2711389256732,E
4,1999,10200,ess_m,29.513935681012327,E
4,2003,10200,ess_m,50.44663971859415,E
4,2005,10200,ess_m,120.23014715747308,E
4,2007,10200,ess_m,45.6302075943021,E
4,2009,10200,ess_m,62.066945406395924,E
4,2011,10200,ess_m,25.5334493742201,E
4,2013,10200,ess_m,19.577266062737948,E
4,2015,10200,ess_m,21.627796618405664,E
4,2017,10200,ess_m,38.49405463087894,E
4,2019,10200,ess_m,160.7209687009854,E
4,1984,10200,ess_t,783.0213698372044,E
4,1987,10200,ess_t,1186.5531803393696,E
4,1990,10200,ess_t,13.06596610631839,E
4,1993,10200,ess_t,NA,E
4,1996,10200,ess_t,272.23278818058964,E
4,1999,10200,ess_t,96.58878095706214,E
4,2003,10200,ess_t,88.02897162775398,E
4,2005,10200,ess_t,147.91740650554271,E
4,2007,10200,ess_t,63.38410341831476,E
4,2009,10200,ess_t,238.62364580250383,E
4,2011,10200,ess_t,52.042970498243555,E
4,2013,10200,ess_t,62.082676871838714,E
4,2015,10200,ess_t,52.49603186764266,E
4,2017,10200,ess_t,50.67580720779506,E
4,2019,10200,ess_t,119.57465170766582,E
5,1984,10200,ess_f,448.78286742985335,E
5,1990,10200,ess_f,34.27876613664853,E
5,1993,10200,ess_f,NA,E
5,1996,10200,ess_f,101.65799120504553,E
5,1999,10200,ess_f,46.133784394269696,E
5,2003,10200,ess_f,75.86785165934128,E
5,2005,10200,ess_f,137.03863573557018,E
5,2007,10200,ess_f,111.57861701238402,E
5,2009,10200,ess_f,53.38948582400806,E
5,2011,10200,ess_f,69.12329778415166,E
5,2013,10200,ess_f,38.035278574768355,E
