year,species_code,age,males,females,unsexed
2011,10130,5,59885912.736363634,37103444.61038961,0
2011,10130,6,43299148.89595959,50241459.61666667,0
2011,10130,7,64968528.47575757,57584005.928463206,0
2011,10130,8,31154221.21843434,48109090.1959596,0
2011,10130,9,23626173.53787879,42650933.23888889,0
2011,10130,10,30705797.565656565,22707072.644444443,0
2011,10130,11,10793405.796176046,12680558.498412699,0
2011,10130,12,10372669.454545453,18203962.034523807,0
2011,10130,13,5362913.402777778,11949807.733333334,0
2011,10130,14,10256822.436868686,4469505.155555556,0
2011,10130,15,1261799.7402597403,4750720.626190476,0
2011,10130,16,1730529.2402597403,3479431.603968254,0
2011,10130,17,5430731.496031746,1025229.111111111,0
2011,10130,18,385825,6364934.398412698,0
2011,10130,19,1985054.8888888888,1354427.3373015872,0
2011,10130,20,0,425182.77777777775,0
2011,10130,21,1025191.4545454546,333310.14285714284,0
2011,10130,22,4533395.777777777,526059.5,0
2011,10130,25,594762,0,0
2011,10180,3,50265,0,0
2011,10180,4,810023.7857142857,306083.56666666665,0
2011,10180,5,1372349.1428571427,999923.1952380952,0
2011,10180,6,3803708.4603174604,1444815.0912698412,0
2011,10180,7,4271652.305555555,2856196.0202380954,0
2011,10180,8,3768343.0853174604,2192106.388888889,0
2011,10180,9,1383456.3174603174,1695949.9619047618,0
2011,10180,10,851206.232142857,1525970.2916666665,0
2011,10180,11,2425509.5416666665,2247144.8444444444,0
2011,10180,12,2029015.6964285714,1756269.4722222222,0
2011,10180,13,3101525.5,1645572.0123015873,0
2011,10180,14,1537760.496031746,1435211.1083333334,0
2011,10180,15,821891.4285714285,1151825.5476190476,0
2011,10180,16,1317823.6805555555,2343739.2484126985,0
2011,10180,17,1905433.349206349,574120.1222222223,0
2011,10180,18,1110384.013888889,606165.4,0
2011,10180,19,975154,1406182.2142857143,0
2011,10180,20,406369,533326.4873015874,0
2011,10180,21,430593.9555555555,406631.97619047615,0
2011,10180,22,505294.2,195948.44444444444,0
2011,10180,23,406369,628817.9761904761,0
2011,10180,24,512345.8571428571,1009791.0634920634,0
2011,10180,25,552438.25,677337.1361111111,0
2011,10180,26,165309.375,0,0
