year,age,species_code,males,females,unsexed,region
2019,3,10200,10843351.751190476,11876349.661130536,0,WC
2019,4,10200,31619664.987301588,32535859.68401321,0,WC
2019,5,10200,6152633.999206349,6541097.5418220665,0,WC
2019,6,10200,5024002.593253968,5056496.462820513,0,WC
2019,7,10200,4874195.69047619,6147806.3208041955,0,WC
2019,8,10200,3259210.876262626,6754485.937645688,0,WC
2019,9,10200,2883223.1756854258,3322649.444055944,0,WC
2019,10,10200,2717401.9058441557,5446414.961940837,0,WC
2019,11,10200,3354075.2272727275,4662616.880919081,0,WC
2019,12,10200,9434859.266233766,7067041.511091686,0,WC
2019,13,10200,1518607.4166666665,2409181.2517482517,0,WC
2019,14,10200,1631999.0606060605,967616.010989011,0,WC
2019,15,10200,3094211,1609841.692807193,0,WC
2019,16,10200,0,1557321.857142857,0,WC
2019,17,10200,441855,893496.3356643356,0,WC
2019,18,10200,674318.5,0,0,WC
2019,19,10200,515810.6666666666,1068606.062937063,0,WC
2019,20,10200,674318.5,1203608.2,0,WC
2019,21,10200,574899.3333333333,1314636.018181818,0,WC
2019,22,10200,0,1028269.1142857142,0,WC
2019,23,10200,379762,0,0,WC
2019,25,10200,0,465940,0,WC
2019,27,10200,0,598612.8,0,WC
2019,29,10200,294556.5,0,0,WC
2019,31,10200,304571,0,0,WC
2019,34,10200,586601,0,0,WC
