year,species_code,length,males,females,unsexed
2001,30152,450,1136762,1121053,0
2003,30152,450,2075785,1956507,0
2005,30152,450,5889723,6458515,0
2007,30152,450,2487370,2412539,0
2009,30152,450,3267009,1607403,0
2011,30152,450,2158155,4054935,0
2013,30152,450,4558235,6601916,0
2015,30152,450,1132973,1096742,0
2017,30152,450,974018,1120218,0
2019,30152,450,2694862,2543861,0
2021,30152,450,3173803,3092312,0
1996,30152,460,2847076,2668538,0
1999,30152,460,2199320,2513107,0
2001,30152,460,1262551,813547,0
2003,30152,460,1782042,2054900,0
2005,30152,460,6184047,6192006,0
2007,30152,460,2233912,2682296,0
2009,30152,460,4628534,2538394,0
2011,30152,460,2041371,3763909,84566
2013,30152,460,3898980,5676550,0
2015,30152,460,1176336,1231465,0
2017,30152,460,1429541,1258920,0
2019,30152,460,2518578,2412047,0
2021,30152,460,4224159,3411812,0
1996,30152,470,1477939,4854466,0
1999,30152,470,1041249,2093168,0
2001,30152,470,715017,893251,0
2003,30152,470,1272619,1804790,0
2005,30152,470,3789790,5488528,0
2007,30152,470,1094633,2422598,0
2009,30152,470,3505616,2339974,0
2011,30152,470,1862559,2240898,84566
2013,30152,470,2787087,5587282,0
2015,30152,470,1118735,1245469,0
2017,30152,470,1319257,1411750,0
2019,30152,470,1808035,2582303,0
2021,30152,470,3767548,4037373,0
1996,30152,480,831488,2345628,0
1999,30152,480,506506,1388685,0
2001,30152,480,469883,635982,0
2003,30152,480,693229,1053606,0
2005,30152,480,1860619,5490129,0
2007,30152,480,622119,1837595,0
2009,30152,480,2096493,1719690,0
2011,30152,480,1462136,1985926,84566
2013,30152,480,1640549,3045070,0
2015,30152,480,1001685,1283017,0
2017,30152,480,975906,1622728,0
2019,30152,480,1414170,2285947,0
2021,30152,480,3271666,2870077,0
1996,30152,490,383115,1074451,0
1999,30152,490,175086,1187197,0
2001,30152,490,102558,350602,0
2003,30152,490,340697,735468,0
2005,30152,490,586220,2797081,0
2007,30152,490,465525,1405857,0
2009,30152,490,1282120,1653434,0
2011,30152,490,411567,1924601,84566
2013,30152,490,939678,2196620,0
2015,30152,490,630176,861336,0
2017,30152,490,717194,1295566,0
2019,30152,490,633690,1700564,0
2021,30152,490,2474080,3250014,0
1996,30152,500,58212,772023,0
1999,30152,500,23778,664379,0
2001,30152,500,15308,186492,0
2003,30152,500,99703,310764,0
2005,30152,500,284754,1715713,0
2007,30152,500,113225,719859,0
2009,30152,500,630410,1499484,0
2011,30152,500,257053,1192375,0
2013,30152,500,312771,1532448,0
2015,30152,500,478506,623300,0
2017,30152,500,272496,544323,0
2019,30152,500,526647,1337796,0
2021,30152,500,1571395,2529980,0
1996,30152,510,114515,71904,0
1999,30152,510,0,517580,0
2001,30152,510,0,38065,0
2003,30152,510,21494,237773,0
2005,30152,510,112190,762527,0
2007,30152,510,30348,327508,0
2009,30152,510,497681,1127907,0
2011,30152,510,24227,1229507,84566
2013,30152,510,28860,536988,0
2015,30152,510,111802,503711,0
2017,30152,510,106547,406294,0
2019,30152,510,224891,701182,0
2021,30152,510,713417,2197663,0
1996,30152,520,0,365783,0
1999,30152,520,0,106677,0
2001,30152,520,13719,21843,0
2003,30152,520,21494,179436,0
2005,30152,520,0,331264,0
2007,30152,520,0,62106,0
2009,30152,520,29627,220846,0
2011,30152,520,54511,296394,0
2013,30152,520,0,323675,0
2015,30152,520,24600,273832,0
2017,30152,520,24312,261204,0
2019,30152,520,66980,296052,0
2021,30152,520,113691,1020467,0
1996,30152,530,0,117560,0
1999,30152,530,0,42533,0
2001,30152,530,0,16375,0
2003,30152,530,0,128963,0
2005,30152,530,0,90294,0
2007,30152,530,0,25474,0
2009,30152,530,0,199577,0
2011,30152,530,0,94094,42283
2013,30152,530,0,187631,0
2015,30152,530,10817,102501,0
2017,30152,530,53013,228270,0
2019,30152,530,10727,131286,0
2021,30152,530,260086,710970,0
1996,30152,540,0,0,0
1999,30152,540,0,0,0
2001,30152,540,0,0,0
2003,30152,540,0,52494,0
2005,30152,540,7351,26640,0
2007,30152,540,7957,30058,0
2009,30152,540,0,41368,0
2011,30152,540,0,113885,0
2013,30152,540,0,36589,0
2015,30152,540,0,65761,0
2017,30152,540,0,0,0
2019,30152,540,0,65640,0
2021,30152,540,11940,430177,0
1996,30152,550,0,0,0
1999,30152,550,0,0,0
2001,30152,550,0,0,0
2003,30152,550,0,64482,0
2005,30152,550,7351,8124,0
2007,30152,550,0,60711,0
2009,30152,550,22451,0,0
2011,30152,550,0,11882,0
2013,30152,550,11807,0,0
2015,30152,550,0,0,0
2017,30152,550,0,24860,0
2019,30152,550,0,43750,0
2021,30152,550,0,12411,0
1996,30152,560,0,0,0
1999,30152,560,0,0,0
2001,30152,560,0,0,0
2003,30152,560,0,10989,0
2005,30152,560,0,0,0
2007,30152,560,0,0,0
2009,30152,560,0,0,0
2011,30152,560,0,45064,0
2013,30152,560,0,0,0
2015,30152,560,0,0,0
2017,30152,560,0,31949,0
2019,30152,560,0,0,0
2021,30152,560,0,0,0
1996,30152,570,0,0,0
1999,30152,570,0,0,0
2001,30152,570,0,0,0
2003,30152,570,0,0,0
2005,30152,570,0,0,0
2007,30152,570,0,0,0
2009,30152,570,0,0,0
2011,30152,570,0,0,0
2013,30152,570,0,0,0
2015,30152,570,0,0,0
2017,30152,570,0,0,0
2019,30152,570,0,35173,0
2021,30152,570,0,0,0
