year,species_code,length,males,females,unsexed
1984,10110,40,0,0,0
1987,10110,40,0,0,0
1990,10110,40,0,0,0
1993,10110,40,0,0,0
1996,10110,40,0,0,0
1999,10110,40,0,17000,0
2001,10110,40,0,49341,0
2003,10110,40,11474,0,0
2005,10110,40,0,0,0
2007,10110,40,31679,11186,0
2009,10110,40,34131,0,0
2011,10110,40,0,26334,0
2013,10110,40,49876,104295,0
2015,10110,40,0,0,0
2017,10110,40,0,0,0
2019,10110,40,0,0,0
2021,10110,40,0,0,0
1984,10110,50,0,0,0
1987,10110,50,0,0,0
1990,10110,50,0,0,0
1993,10110,50,0,0,0
1996,10110,50,0,33872,0
1999,10110,50,68792,19688,0
2001,10110,50,0,15308,0
2003,10110,50,0,62935,0
2005,10110,50,0,0,0
2007,10110,50,0,70463,0
2009,10110,50,0,13141,0
2011,10110,50,0,325063,0
2013,10110,50,0,20440,0
2015,10110,50,0,0,0
2017,10110,50,0,0,0
2019,10110,50,0,0,0
2021,10110,50,0,0,0
1984,10110,60,0,0,0
1987,10110,60,0,0,0
1990,10110,60,0,0,0
1993,10110,60,0,0,0
1996,10110,60,0,0,14059
1999,10110,60,0,0,0
2001,10110,60,0,0,0
2003,10110,60,0,38295,0
2005,10110,60,0,67007,0
2007,10110,60,0,20687,0
2009,10110,60,0,0,0
2011,10110,60,0,29967,0
2013,10110,60,0,0,0
2015,10110,60,0,234139,0
2017,10110,60,0,0,0
2019,10110,60,0,0,0
2021,10110,60,0,0,0
1984,10110,70,0,0,0
1987,10110,70,0,0,0
1990,10110,70,0,0,0
1993,10110,70,0,0,0
1996,10110,70,0,16662,7315
1999,10110,70,17640,0,0
2001,10110,70,0,0,0
2003,10110,70,0,0,0
2005,10110,70,0,0,0
2007,10110,70,0,92349,0
2009,10110,70,0,0,0
2011,10110,70,0,0,0
2013,10110,70,0,14284,0
2015,10110,70,11547,0,0
2017,10110,70,0,0,0
2019,10110,70,0,0,0
2021,10110,70,0,0,0
1984,10110,80,0,0,0
1987,10110,80,0,0,0
1990,10110,80,0,0,0
1993,10110,80,0,48696,0
1996,10110,80,30827,10201,0
1999,10110,80,125112,0,0
2001,10110,80,96547,0,0
2003,10110,80,0,0,0
2005,10110,80,17312,17312,80676
2007,10110,80,0,38642,0
2009,10110,80,27701,0,398207
2011,10110,80,0,0,37441
2013,10110,80,0,35244,0
2015,10110,80,8658,30300,0
2017,10110,80,130739,122323,0
2019,10110,80,31545,0,0
2021,10110,80,0,0,0
1984,10110,90,0,9149,0
1987,10110,90,0,0,0
1990,10110,90,0,0,48758
1993,10110,90,0,0,11550
1996,10110,90,0,13608,16864
1999,10110,90,69949,102164,108989
2001,10110,90,34959,63379,0
2003,10110,90,0,0,36128
2005,10110,90,58723,36304,180677
2007,10110,90,48056,292105,24474
2009,10110,90,69384,44942,260676
2011,10110,90,21309,38174,74882
2013,10110,90,26015,50314,0
2015,10110,90,0,0,13989
2017,10110,90,0,11381,15444
2019,10110,90,0,0,33391
2021,10110,90,0,0,0
1984,10110,100,112203,6142,0
1987,10110,100,0,0,0
1990,10110,100,10185,19180,48758
1993,10110,100,0,0,0
1996,10110,100,23018,23010,23010
1999,10110,100,295963,139858,260528
2001,10110,100,0,17782,0
2003,10110,100,90166,0,195841
2005,10110,100,228600,262568,290299
2007,10110,100,114469,30314,42579
2009,10110,100,185405,140525,870571
2011,10110,100,106399,15718,0
2013,10110,100,91810,64657,285743
2015,10110,100,26437,0,0
2017,10110,100,17321,25723,50812
2019,10110,100,58562,0,16696
2021,10110,100,0,0,0
1984,10110,110,96319,0,0
1987,10110,110,0,0,0
1990,10110,110,213072,52532,0
1993,10110,110,46849,0,0
1996,10110,110,122012,46521,0
1999,10110,110,265798,208521,147372
2001,10110,110,250126,29622,90453
2003,10110,110,157146,519872,102648
2005,10110,110,546079,426209,108217
2007,10110,110,87317,34343,14012
2009,10110,110,328149,410083,489606
2011,10110,110,0,187582,92057
2013,10110,110,284329,246731,527332
2015,10110,110,74386,0,43822
2017,10110,110,197995,120821,104765
2019,10110,110,151025,144110,348464
2021,10110,110,302857,181716,68526
1984,10110,120,151951,77667,16094
1987,10110,120,45691,3440,14240
1990,10110,120,35262,175434,97514
1993,10110,120,109193,12645,11550
1996,10110,120,175798,184505,37466
1999,10110,120,184108,233523,99906
2001,10110,120,136812,230327,90453
2003,10110,120,1110628,1136073,242376
2005,10110,120,823416,596436,301646
2007,10110,120,232877,121387,170655
2009,10110,120,333076,366529,114816
2011,10110,120,52616,343304,108469
2013,10110,120,147159,859598,476474
2015,10110,120,89948,230963,77170
2017,10110,120,58980,125335,173603
2019,10110,120,277934,539142,427301
2021,10110,120,369493,476911,158944
1984,10110,130,152919,95932,96133
1987,10110,130,214105,143885,28479
1990,10110,130,211560,386151,0
1993,10110,130,167678,68467,23101
1996,10110,130,130981,262378,20602
1999,10110,130,66184,106111,0
2001,10110,130,188946,159153,0
2003,10110,130,1784306,1183246,112847
2005,10110,130,1114328,1054154,36304
2007,10110,130,112801,165080,77563
2009,10110,130,264421,347540,0
2011,10110,130,306183,141509,78843
2013,10110,130,544466,1445161,273934
2015,10110,130,320088,172886,436688
2017,10110,130,234086,191038,352266
2019,10110,130,487845,698381,233890
2021,10110,130,470825,455617,19459
1984,10110,140,128606,102482,369713
1987,10110,140,327604,27492,0
1990,10110,140,324465,471839,172676
1993,10110,140,99613,605528,226493
1996,10110,140,251174,358410,23350
1999,10110,140,516672,156435,0
2001,10110,140,240060,163667,0
2003,10110,140,4108508,2770750,133891
2005,10110,140,1428009,1421874,16778
2007,10110,140,116444,201681,198987
2009,10110,140,651538,388675,0
2011,10110,140,297562,322084,195841
2013,10110,140,607598,2207497,223047
2015,10110,140,618552,737443,369043
2017,10110,140,615472,584273,236436
2019,10110,140,818985,1109888,101215
2021,10110,140,556320,718484,0
1984,10110,150,449418,98700,973308
1987,10110,150,692528,219134,0
1990,10110,150,282255,415910,78332
1993,10110,150,475304,651649,441857
1996,10110,150,957645,533365,30183
1999,10110,150,533061,852315,0
2001,10110,150,297442,214136,0
2003,10110,150,5506039,4072475,347704
2005,10110,150,2071745,2062982,16040
2007,10110,150,424852,634294,207781
2009,10110,150,921589,583036,33427
2011,10110,150,662888,837347,339124
2013,10110,150,449587,2021858,57796
2015,10110,150,576494,1201543,313783
2017,10110,150,548793,1219408,163826
2019,10110,150,1432816,1635562,40462
2021,10110,150,410552,927327,0
1984,10110,160,383602,186189,1291022
1987,10110,160,483366,346511,0
1990,10110,160,498246,721304,32059
1993,10110,160,799779,951910,480653
1996,10110,160,1228494,1310989,0
1999,10110,160,952993,1753565,0
2001,10110,160,1187102,1220448,0
2003,10110,160,3424916,4914112,649874
2005,10110,160,2981438,2939946,258076
2007,10110,160,1870917,1954463,172124
2009,10110,160,2370261,2284161,22924
2011,10110,160,1157533,681090,0
2013,10110,160,1270552,2266055,0
2015,10110,160,1314884,1591548,103051
2017,10110,160,1312563,1691037,185056
2019,10110,160,1571162,1792495,16696
2021,10110,160,776270,827004,0
1984,10110,170,344012,331852,748550
1987,10110,170,614042,834830,41759
1990,10110,170,899515,1753184,130270
1993,10110,170,2220978,1628784,234528
1996,10110,170,1953924,2144208,0
1999,10110,170,2984815,3224719,0
2001,10110,170,2965222,2655978,0
2003,10110,170,4324217,5211421,526324
2005,10110,170,5749783,5289126,194155
2007,10110,170,4433171,5634713,250974
2009,10110,170,7502854,6761817,46388
2011,10110,170,1378877,749447,0
2013,10110,170,621449,1071569,26969
2015,10110,170,1262455,2449372,0
2017,10110,170,2156862,2424023,128455
2019,10110,170,2638146,3320736,28579
2021,10110,170,1294360,1464502,0
1984,10110,180,896584,346581,652851
1987,10110,180,1645759,1217796,462980
1990,10110,180,2290918,2506155,179220
1993,10110,180,3449876,5477312,51490
1996,10110,180,4268698,6049255,65288
1999,10110,180,7018223,8529619,0
2001,10110,180,8363272,9028992,0
2003,10110,180,14108073,10948205,1015173
2005,10110,180,7787903,10681253,398665
2007,10110,180,7376657,10500830,37597
2009,10110,180,12743229,16427885,109379
2011,10110,180,1556528,1952695,0
2013,10110,180,1577756,2252976,0
2015,10110,180,2471562,2827071,0
2017,10110,180,5102013,5756741,36798
2019,10110,180,4738100,6488103,15828
2021,10110,180,2181872,4239085,0
1984,10110,190,1412052,660320,408866
1987,10110,190,1390029,2253901,673589
1990,10110,190,2769534,5615001,1329601
1993,10110,190,8132763,8859326,83977
1996,10110,190,6765098,11464965,148618
1999,10110,190,11052618,14586187,0
2001,10110,190,16746740,16313207,0
2003,10110,190,31077687,30286017,1312273
2005,10110,190,9588676,13316727,219783
2007,10110,190,12501495,17249721,53324
2009,10110,190,19876992,24850794,0
2011,10110,190,3056911,3386583,130019
2013,10110,190,3573695,3648884,0
2015,10110,190,3359080,6723981,0
2017,10110,190,7288873,11244321,143663
2019,10110,190,10492087,14769623,0
2021,10110,190,5483357,6945532,0
1984,10110,200,1749595,2123556,327768
1987,10110,200,2895573,4321534,757109
1990,10110,200,4810734,6615424,1267001
1993,10110,200,9767572,13506362,83208
1996,10110,200,10626124,14016485,16666
1999,10110,200,14491354,18893676,0
2001,10110,200,19625029,26031931,0
2003,10110,200,38395314,38314902,2238137
2005,10110,200,14513522,16046033,163607
2007,10110,200,14500633,21539247,59835
2009,10110,200,19870439,28361660,47057
2011,10110,200,6382671,6325913,302357
2013,10110,200,8776485,8678642,0
2015,10110,200,8672584,7333236,76090
2017,10110,200,9969677,13104037,32573
2019,10110,200,14888344,26605132,46600
2021,10110,200,9484178,12725794,0
1984,10110,210,4499035,3224563,914230
1987,10110,210,3106516,6589003,294129
1990,10110,210,5788966,11099654,834688
1993,10110,210,10872708,18491642,46014
1996,10110,210,13189241,16688504,55700
1999,10110,210,12905053,19734610,0
2001,10110,210,27100338,30363907,0
2003,10110,210,29607189,46687781,1052187
2005,10110,210,12335655,15260395,409019
2007,10110,210,14758401,25347025,106415
2009,10110,210,18385659,27983187,109379
2011,10110,210,11288141,12496716,244644
2013,10110,210,13083535,12535525,0
2015,10110,210,11588471,12712137,103447
2017,10110,210,10968925,14066705,0
2019,10110,210,22099677,30917313,0
2021,10110,210,14817016,19047584,0
1984,10110,220,5957527,3730989,1148858
1987,10110,220,4391345,6690395,172472
1990,10110,220,6626746,11317366,963606
1993,10110,220,10767169,17837619,137445
1996,10110,220,12255207,21544257,72366
1999,10110,220,10799672,16315705,0
2001,10110,220,23402753,36425725,0
2003,10110,220,29034196,41890549,1015173
2005,10110,220,12277099,15351364,981645
2007,10110,220,12025441,20366469,22138
2009,10110,220,17561209,23609195,23529
2011,10110,220,12940208,13006871,895758
2013,10110,220,14397591,20629333,0
2015,10110,220,13804453,20284364,88230
2017,10110,220,13406529,18447315,78703
2019,10110,220,21255415,34558518,17942
2021,10110,220,17961845,20738032,0
1984,10110,230,6847906,5923025,1053339
1987,10110,230,5595984,7684496,0
1990,10110,230,7714892,12323330,859297
1993,10110,230,8713486,18803300,206373
1996,10110,230,12417313,20800815,0
1999,10110,230,8431309,13643815,0
2001,10110,230,15943933,29051580,0
2003,10110,230,26595243,38684500,1052187
2005,10110,230,13263471,16858768,1035212
2007,10110,230,12080445,19288802,0
2009,10110,230,14832824,20019693,0
2011,10110,230,12893604,15883333,568575
2013,10110,230,13239258,22859338,0
2015,10110,230,17457598,25511909,167397
2017,10110,230,15560479,20154331,7130
2019,10110,230,25908384,36482810,38066
2021,10110,230,14590211,20349025,0
1984,10110,240,9082528,6770621,818605
1987,10110,240,4873306,7112850,0
1990,10110,240,9579919,15263917,974712
1993,10110,240,8126337,17378845,100251
1996,10110,240,11499592,17632711,0
1999,10110,240,8563728,12446366,52310
2001,10110,240,12764403,23242754,0
2003,10110,240,25971278,38104171,880618
2005,10110,240,16193762,25970253,899841
2007,10110,240,12397455,21282747,0
2009,10110,240,12656272,19585285,0
2011,10110,240,9012555,14673795,492291
2013,10110,240,15199330,23849829,0
2015,10110,240,19750755,28895810,121743
2017,10110,240,15873217,22032328,0
2019,10110,240,25421639,35703178,12007
2021,10110,240,13460124,20625860,0
1984,10110,250,10352869,8132731,506229
1987,10110,250,4807300,7260948,0
1990,10110,250,9071604,16806546,419851
1993,10110,250,9565591,15025398,34464
1996,10110,250,7576592,17458842,0
1999,10110,250,9436302,15486200,0
2001,10110,250,9010356,16726301,0
2003,10110,250,21291098,34280084,1077356
2005,10110,250,20564952,27218711,736234
2007,10110,250,17986604,24388927,0
2009,10110,250,14425608,20107945,0
2011,10110,250,12005631,13923341,793970
2013,10110,250,14020591,22832497,0
2015,10110,250,26947791,37454193,243487
2017,10110,250,17949912,20589486,0
2019,10110,250,21815344,35562648,0
2021,10110,250,13651619,21282152,0
1984,10110,260,13605734,8147554,717725
1987,10110,260,6497063,6754734,43571
1990,10110,260,11572737,17508068,837243
1993,10110,260,10645121,16219903,0
1996,10110,260,8853849,14529002,0
1999,10110,260,14265843,20934046,52351
2001,10110,260,11357582,15083712,0
2003,10110,260,22450330,37387889,1102032
2005,10110,260,20332168,33335436,490822
2007,10110,260,20470885,29671797,0
2009,10110,260,18982739,27124410,0
2011,10110,260,11968382,13602235,395320
2013,10110,260,14034198,21882828,0
2015,10110,260,26270008,45713047,152179
2017,10110,260,19961933,17529782,0
2019,10110,260,22242180,33440060,0
2021,10110,260,15944577,22398729,0
1984,10110,270,11921438,8170814,1320954
1987,10110,270,7741762,11482945,0
1990,10110,270,13493331,20964285,1047167
1993,10110,270,10438866,17430140,0
1996,10110,270,7431435,14266961,0
1999,10110,270,14415455,24377834,87252
2001,10110,270,13188803,17011734,0
2003,10110,270,22234996,43382117,924530
2005,10110,270,20394113,35717480,81804
2007,10110,270,24487712,34603141,0
2009,10110,270,22547213,32891809,0
2011,10110,270,14465491,16242159,1263952
2013,10110,270,18843876,19269120,0
2015,10110,270,36496636,47122472,45654
2017,10110,270,20351103,21132697,0
2019,10110,270,23228731,33853979,0
2021,10110,270,19510353,26522574,0
1984,10110,280,13189906,8323930,1334464
1987,10110,280,11735839,15475835,0
1990,10110,280,16540647,22929283,0
1993,10110,280,10441188,19287818,0
1996,10110,280,9542789,17816036,0
1999,10110,280,16073266,26209750,139603
2001,10110,280,14303605,18941572,0
2003,10110,280,25256530,45825714,627429
2005,10110,280,21301998,38907504,368117
2007,10110,280,27001388,37394399,0
2009,10110,280,24431272,38051284,0
2011,10110,280,17941111,19433742,937531
2013,10110,280,14870361,20918993,0
2015,10110,280,38925713,55730755,121743
2017,10110,280,20653052,23483050,0
2019,10110,280,25779535,35008075,0
2021,10110,280,25722528,35736918,0
1984,10110,290,13888055,7103287,1094593
1987,10110,290,13340485,18723402,23400
1990,10110,290,20245224,32476434,990083
1993,10110,290,12288406,19927452,0
1996,10110,290,10848491,18127412,0
1999,10110,290,14941806,26231560,139603
2001,10110,290,17679768,23621008,0
2003,10110,290,33941303,54474421,478880
2005,10110,290,24111975,35849930,40902
2007,10110,290,25983831,39270439,0
2009,10110,290,24923344,41230083,0
2011,10110,290,20154381,22599107,490379
2013,10110,290,16223181,19488561,0
2015,10110,290,44239299,59739394,45654
2017,10110,290,17584277,26858367,0
2019,10110,290,26779432,36116268,0
2021,10110,290,26693377,37406355,0
1984,10110,300,15649964,9341938,1114511
1987,10110,300,14369590,19329324,23400
1990,10110,300,20301478,30750749,392849
1993,10110,300,11388521,21387668,0
1996,10110,300,11662430,18844799,0
1999,10110,300,14589071,25155648,174504
2001,10110,300,16289080,25820664,0
2003,10110,300,38805249,59390248,383959
2005,10110,300,23568623,42902152,81804
2007,10110,300,24844655,38851969,0
2009,10110,300,29891106,41713620,0
2011,10110,300,21116539,27072634,240301
2013,10110,300,15821084,20292673,0
2015,10110,300,46127985,67371147,121743
2017,10110,300,23071436,28065197,0
2019,10110,300,28858222,40295253,0
2021,10110,300,24180081,38644935,0
1984,10110,310,15184214,13247932,919923
1987,10110,310,14533380,17166012,70201
1990,10110,310,19885767,35681300,332683
1993,10110,310,12115319,21340496,31324
1996,10110,310,12393854,21816785,0
1999,10110,310,15925205,24735423,191954
2001,10110,310,13728479,26058333,0
2003,10110,310,40755559,69467428,355006
2005,10110,310,24142858,41022379,122706
2007,10110,310,22415560,35428562,0
2009,10110,310,32605546,48062356,0
2011,10110,310,17125578,23573616,55070
2013,10110,310,16419450,22861864,0
2015,10110,310,38097197,66666618,45654
2017,10110,310,20477913,26629850,0
2019,10110,310,26718490,39985778,0
2021,10110,310,24169799,40909760,0
1984,10110,320,19042014,13576242,868231
1987,10110,320,13449853,17423970,70201
1990,10110,320,24980205,30995014,0
1993,10110,320,10804077,23585181,0
1996,10110,320,15002740,24362054,0
1999,10110,320,16157001,25452239,261756
2001,10110,320,14462607,22359600,0
2003,10110,320,40447694,71668532,408635
2005,10110,320,27204817,49663362,163607
2007,10110,320,21584791,29727611,0
2009,10110,320,27662893,40425053,0
2011,10110,320,18523179,23532560,0
2013,10110,320,13634836,19121850,0
2015,10110,320,30402292,62126686,76090
2017,10110,320,24576595,31147115,67261
2019,10110,320,26848279,34330597,0
2021,10110,320,20486476,36967085,0
1984,10110,330,18519269,13045010,710078
1987,10110,330,13740436,16084326,140401
1990,10110,330,22061344,28687065,196424
1993,10110,330,13229072,23258323,0
1996,10110,330,13726220,22312057,0
1999,10110,330,13887229,27345029,157054
2001,10110,330,14728984,23773769,0
2003,10110,330,39655563,69503899,355006
2005,10110,330,26172130,48293514,81804
2007,10110,330,17210221,27957495,0
2009,10110,330,29721232,48085088,0
2011,10110,330,20424358,23878023,0
2013,10110,330,13088778,18933263,0
2015,10110,330,25146686,47238313,30436
2017,10110,330,23263543,32351207,0
2019,10110,330,22756658,34913039,0
2021,10110,330,21673027,42108720,0
1984,10110,340,18985037,13268844,633353
1987,10110,340,14644936,16212012,210602
1990,10110,340,24001178,30890398,468942
1993,10110,340,11936140,26083474,0
1996,10110,340,15605861,23723846,0
1999,10110,340,17020009,30601449,157054
2001,10110,340,15943126,23314478,0
2003,10110,340,39023053,63188100,206456
2005,10110,340,27809636,59167413,0
2007,10110,340,15452274,28386329,0
2009,10110,340,25943623,47437041,0
2011,10110,340,19317400,30466184,0
2013,10110,340,12972453,14292300,0
2015,10110,340,21640110,38309392,0
2017,10110,340,28989340,32933357,67261
2019,10110,340,23363353,31404480,0
2021,10110,340,25134143,42826838,0
1984,10110,350,26261485,17364746,802470
1987,10110,350,16579663,15703091,187202
1990,10110,350,25641100,31656901,506988
1993,10110,350,15244629,24668752,0
1996,10110,350,18189037,22585876,0
1999,10110,350,14437692,27263461,244305
2001,10110,350,13877917,25310289,0
2003,10110,350,41181152,69217240,0
2005,10110,350,32074514,54119932,0
2007,10110,350,20347999,28770171,0
2009,10110,350,26322694,43461462,0
2011,10110,350,23885145,28918196,0
2013,10110,350,16359657,16780560,0
2015,10110,350,21197214,31497124,0
2017,10110,350,30112713,40393584,134521
2019,10110,350,23068233,32036600,0
2021,10110,350,29918933,42793381,17819
1984,10110,360,29437645,15146209,1904199
1987,10110,360,14129454,19488946,351003
1990,10110,360,28027372,35423264,370730
1993,10110,360,15753758,25500239,0
1996,10110,360,18705664,26072176,0
1999,10110,360,15707206,28099619,191954
2001,10110,360,14424155,27378766,0
2003,10110,360,44981213,69459350,53629
2005,10110,360,40668230,64942771,122706
2007,10110,360,19045371,28784313,0
2009,10110,360,27875348,42509530,0
2011,10110,360,25607514,33372845,0
2013,10110,360,17402073,14222742,0
2015,10110,360,23215135,29692763,0
2017,10110,360,32776730,37301309,67261
2019,10110,360,25950499,29893397,0
2021,10110,360,29617211,47626742,0
1984,10110,370,34953362,16159972,1977144
1987,10110,370,13330331,18119189,468005
1990,10110,370,28214982,37038603,499024
1993,10110,370,18511036,26972177,0
1996,10110,370,18543999,34187710,0
1999,10110,370,14847935,27795649,157054
2001,10110,370,15335050,27782568,0
2003,10110,370,42294562,69138120,177503
2005,10110,370,42592140,65440116,81804
2007,10110,370,22344928,28892736,0
2009,10110,370,24912446,43188903,0
2011,10110,370,27921779,35158775,0
2013,10110,370,20207438,16722843,0
2015,10110,370,24840514,30377352,0
2017,10110,370,27937131,46281734,0
2019,10110,370,27469845,31117553,0
2021,10110,370,30605875,41777254,0
1984,10110,380,45247020,26546361,2334587
1987,10110,380,12792346,17241445,397804
1990,10110,380,36231403,36040221,68129
1993,10110,380,20511186,29782338,0
1996,10110,380,21644699,31792176,0
1999,10110,380,16979801,27105399,139603
2001,10110,380,14956962,26858147,0
2003,10110,380,36283699,63409716,82582
2005,10110,380,44428461,72701855,245411
2007,10110,380,28246029,31658512,0
2009,10110,380,26689225,44255446,0
2011,10110,380,26475607,35356117,0
2013,10110,380,24857127,23032611,0
2015,10110,380,23947495,28445266,0
2017,10110,380,28433425,45805680,0
2019,10110,380,28288182,30323003,0
2021,10110,380,36070730,43729708,0
1984,10110,390,41268897,30195177,2179186
1987,10110,390,13302275,16033191,585006
1990,10110,390,34453049,38088333,68129
1993,10110,390,25187758,30914749,0
1996,10110,390,21417440,35754757,0
1999,10110,390,15006043,23897903,122153
2001,10110,390,14271229,25653923,0
2003,10110,390,27998697,63295796,41291
2005,10110,390,40719745,72754385,81804
2007,10110,390,32799236,37584775,0
2009,10110,390,26284473,44069756,0
2011,10110,390,32780240,32811642,0
2013,10110,390,23002003,22624847,0
2015,10110,390,25828757,25654168,0
2017,10110,390,28178951,46859105,0
2019,10110,390,34128536,29954788,0
2021,10110,390,34147262,42151143,0
1984,10110,400,39335256,37143671,1929916
1987,10110,400,14041850,15153178,491405
1990,10110,400,40305515,50318498,0
1993,10110,400,27175268,32657709,0
1996,10110,400,18907675,35445778,0
1999,10110,400,16851986,22747899,139603
2001,10110,400,15718156,25591109,0
2003,10110,400,29575781,57346684,123874
2005,10110,400,45969491,71507436,40902
2007,10110,400,46563867,37756940,14178
2009,10110,400,26670891,38431363,0
2011,10110,400,35589760,36928854,0
2013,10110,400,29989186,22125120,0
2015,10110,400,30866483,29509922,0
2017,10110,400,25357338,41904662,0
2019,10110,400,39666141,30982564,0
2021,10110,400,35087409,40810277,0
1984,10110,410,24781725,40513090,1921041
1987,10110,410,14708987,14407190,374404
1990,10110,410,35926206,46105800,136258
1993,10110,410,31389966,32843622,0
1996,10110,410,24536058,35534090,0
1999,10110,410,16259448,22936743,52351
2001,10110,410,19582791,26497850,0
2003,10110,410,31035921,53930859,0
2005,10110,410,45808693,70796009,122706
2007,10110,410,53888091,40323876,0
2009,10110,410,28935620,37217423,0
2011,10110,410,41272953,38721567,0
2013,10110,410,32142559,27926625,0
2015,10110,410,35089567,25075861,0
2017,10110,410,23328088,37138609,67261
2019,10110,410,35217493,30113097,0
2021,10110,410,34523102,37502418,0
1984,10110,420,25338547,45990661,1880299
1987,10110,420,13216643,15047500,421204
1990,10110,420,43112932,56568322,196424
1993,10110,420,36036819,37657530,0
1996,10110,420,29036656,34151480,0
1999,10110,420,18769168,21811591,87252
2001,10110,420,17479962,28426768,0
2003,10110,420,36668424,46059631,0
2005,10110,420,37657366,75831794,40902
2007,10110,420,54573519,37094745,0
2009,10110,420,32640934,36035882,0
2011,10110,420,42700021,39037574,0
2013,10110,420,39691853,25425371,0
2015,10110,420,41863698,30228879,0
2017,10110,420,17053142,34284759,67261
2019,10110,420,33969015,30041874,0
2021,10110,420,31110768,38350316,0
1984,10110,430,19122653,43051893,1516084
1987,10110,430,12484272,16391883,234002
1990,10110,430,43806467,51808172,0
1993,10110,430,33824524,38586663,0
1996,10110,430,31591366,33443945,0
1999,10110,430,20166980,22267588,34901
2001,10110,430,18265327,29105190,0
2003,10110,430,34919499,46693311,0
2005,10110,430,33587389,65573354,40902
2007,10110,430,53845026,45168642,0
2009,10110,430,35240446,33348705,0
2011,10110,430,39505254,39563105,0
2013,10110,430,40974414,29289509,0
2015,10110,430,43482940,27470243,0
2017,10110,430,20265064,33957149,67261
2019,10110,430,27199773,32384549,0
2021,10110,430,29687741,31491567,0
1984,10110,440,14375700,42645343,1095635
1987,10110,440,10212360,18326439,187202
1990,10110,440,32027146,49966577,204389
1993,10110,440,35136398,39377672,0
1996,10110,440,36301565,34717780,0
1999,10110,440,23244103,19750943,17450
2001,10110,440,16746177,31331984,0
2003,10110,440,30467142,49958883,0
2005,10110,440,24557714,66455884,0
2007,10110,440,45579430,43006587,0
2009,10110,440,36631222,30070760,0
2011,10110,440,37031933,41514331,0
2013,10110,440,34065625,30081728,0
2015,10110,440,45400814,26921737,0
2017,10110,440,18183047,31468526,0
2019,10110,440,22663278,34903853,0
2021,10110,440,24542142,35073191,0
1984,10110,450,10277081,34335806,968155
1987,10110,450,7438922,17823911,117001
1990,10110,450,30999720,54516175,68129
1993,10110,450,34139774,41176072,0
1996,10110,450,34632105,33316959,0
1999,10110,450,24775463,20414501,87252
2001,10110,450,17274019,27763499,0
2003,10110,450,32575282,51573311,0
2005,10110,450,23092533,55513265,40902
2007,10110,450,34991804,47643467,33220
2009,10110,450,27374306,31262641,0
2011,10110,450,38512162,42759099,0
2013,10110,450,34683982,32638302,0
2015,10110,450,41905852,30337170,0
2017,10110,450,19186900,26300979,0
2019,10110,450,16158922,34231006,0
2021,10110,450,19461742,34778664,0
1984,10110,460,6714234,29263125,926530
1987,10110,460,4644053,20286062,93601
1990,10110,460,18702922,50814702,0
1993,10110,460,29516083,43025933,0
1996,10110,460,32081798,36492276,0
1999,10110,460,21242441,25338278,17450
2001,10110,460,17962940,30610895,0
2003,10110,460,30096088,46972096,53629
2005,10110,460,20924808,61877261,81804
2007,10110,460,29361175,56191963,14178
2009,10110,460,23807487,34430511,0
2011,10110,460,33918081,46428970,0
2013,10110,460,28670473,34909651,0
2015,10110,460,39459563,40082689,0
2017,10110,460,16607414,28823623,0
2019,10110,460,13088524,36972729,0
2021,10110,460,17356943,33089711,0
1984,10110,470,3990120,24752464,1111521
1987,10110,470,4114568,22864322,140401
1990,10110,470,15147256,50419299,0
1993,10110,470,24119021,40429329,0
1996,10110,470,31646163,35975730,0
1999,10110,470,21543320,23806900,0
2001,10110,470,15078114,30573553,0
2003,10110,470,21384020,53311258,41291
2005,10110,470,15734671,51322482,0
2007,10110,470,17159415,60308319,14178
2009,10110,470,19029965,36093983,0
2011,10110,470,23023926,42017248,0
2013,10110,470,20481630,40863390,0
2015,10110,470,32465822,39900147,0
2017,10110,470,11710683,26433643,0
2019,10110,470,10643671,37152751,0
2021,10110,470,11253498,31848233,0
1984,10110,480,2674868,24076535,956042
1987,10110,480,2084106,24716769,46800
1990,10110,480,12342746,45148761,0
1993,10110,480,16304238,43822490,0
1996,10110,480,24245440,37405750,0
1999,10110,480,16188798,26453298,69802
2001,10110,480,15259899,34030839,0
2003,10110,480,19150916,52842144,53629
2005,10110,480,13181575,55753155,40902
2007,10110,480,13359788,70816324,28356
2009,10110,480,14129556,40516823,0
2011,10110,480,20205643,54146304,0
2013,10110,480,19637951,47451697,0
2015,10110,480,25175320,44669410,0
2017,10110,480,8537279,25315077,0
2019,10110,480,6377092,40494232,0
2021,10110,480,8460271,38025427,0
1984,10110,490,1404049,20231923,912528
1987,10110,490,1623050,30638764,93601
1990,10110,490,3950179,43592494,0
1993,10110,490,9987522,45674288,0
1996,10110,490,14893412,42832739,0
1999,10110,490,13057114,31584243,34901
2001,10110,490,12045788,34068769,0
2003,10110,490,18795476,55051854,53629
2005,10110,490,10615646,45410079,0
2007,10110,490,10459842,71248413,14178
2009,10110,490,9385112,47259030,0
2011,10110,490,12879707,45275362,0
2013,10110,490,14246336,47715336,0
2015,10110,490,16852944,52922778,0
2017,10110,490,5070381,28346765,0
2019,10110,490,4038791,35992505,0
2021,10110,490,4608846,34887479,0
1984,10110,500,1328958,19210124,599573
1987,10110,500,1091607,28266248,23400
1990,10110,500,3061463,41187636,0
1993,10110,500,4806002,53117683,0
1996,10110,500,10743338,49082846,0
