year,length,species_code,males,females,unsexed,region
1999,140,10200,115609,107948,190486,WC
1999,150,10200,196342,120084,53363,WC
1999,160,10200,212015,268546,87101,WC
1999,170,10200,308994,252614,0,WC
1999,180,10200,673553,468445,0,WC
1999,190,10200,682528,625279,36010,WC
1999,200,10200,913140,583761,0,WC
1999,210,10200,974169,535523,0,WC
1999,220,10200,633043,517038,0,WC
1999,230,10200,615217,517343,0,WC
1999,240,10200,844169,656209,0,WC
1999,250,10200,744072,543589,0,WC
1999,260,10200,1272684,711826,0,WC
1999,270,10200,1081189,830550,0,WC
1999,280,10200,1247508,1064133,0,WC
1999,290,10200,1484978,869123,0,WC
1999,300,10200,1459769,1089468,0,WC
1999,310,10200,1983753,997527,0,WC
1999,320,10200,3068333,1295200,0,WC
1999,330,10200,3802519,1576706,0,WC
1999,340,10200,3386479,1498656,0,WC
1999,350,10200,4480711,1767190,0,WC
1999,360,10200,5119075,2461750,0,WC
1999,370,10200,5177238,2968901,0,WC
1999,380,10200,4816719,2829578,0,WC
1999,390,10200,4176885,3046842,0,WC
1999,400,10200,3716640,2984217,0,WC
1999,410,10200,3716193,3743833,0,WC
1999,420,10200,2272619,3383683,0,WC
1999,430,10200,2452304,3612749,0,WC
1999,440,10200,1496898,3684213,0,WC
1999,450,10200,1009727,3315484,0,WC
1999,460,10200,948033,3157474,0,WC
1999,470,10200,173460,2416552,0,WC
1999,480,10200,344867,2090329,0,WC
1999,490,10200,87929,1740631,0,WC
1999,500,10200,108028,1383208,0,WC
1999,510,10200,54441,1059447,0,WC
1999,520,10200,36010,869672,0,WC
1999,530,10200,0,913745,0,WC
1999,540,10200,15239,351201,0,WC
1999,550,10200,0,350875,0,WC
1999,560,10200,0,571407,0,WC
1999,570,10200,0,76562,0,WC
1999,580,10200,0,176674,0,WC
1999,590,10200,0,67245,0,WC
1999,600,10200,0,0,0,WC
1999,610,10200,0,0,0,WC
1999,620,10200,0,72018,0,WC
1999,630,10200,0,0,0,WC
1999,640,10200,0,0,0,WC
1999,650,10200,0,0,0,WC
1999,660,10200,0,0,0,WC
1999,690,10200,0,0,0,WC
1999,720,10200,0,0,0,WC
1999,730,10200,0,0,0,WC
1999,740,10200,0,0,0,WC
1999,760,10200,0,0,0,WC
1999,800,10200,0,0,0,WC
2001,40,10200,0,0,0,WC
2001,50,10200,0,0,0,WC
2001,60,10200,0,0,0,WC
2001,70,10200,0,0,0,WC
2001,80,10200,0,0,0,WC
2001,90,10200,0,0,0,WC
2001,100,10200,0,30947,0,WC
2001,110,10200,30015,55151,0,WC
2001,120,10200,32683,28857,0,WC
2001,130,10200,36666,69756,0,WC
2001,140,10200,74212,117000,0,WC
2001,150,10200,313606,102585,0,WC
2001,160,10200,372895,281290,0,WC
2001,170,10200,826065,444316,0,WC
2001,180,10200,1062448,713304,0,WC
2001,190,10200,771227,1062475,0,WC
2001,200,10200,1351977,1277886,0,WC
2001,210,10200,1508514,1229290,0,WC
2001,220,10200,1669026,1488727,0,WC
2001,230,10200,1502037,1411902,0,WC
2001,240,10200,2292304,1269357,0,WC
2001,250,10200,2316727,1839602,0,WC
2001,260,10200,2086725,2357687,0,WC
2001,270,10200,2991321,2680379,0,WC
2001,280,10200,3714372,2100558,0,WC
2001,290,10200,3093138,2464653,0,WC
2001,300,10200,3720600,2634461,0,WC
2001,310,10200,3197808,3376273,0,WC
2001,320,10200,4025029,3569934,0,WC
2001,330,10200,3309020,4359589,0,WC
2001,340,10200,3110717,3685111,0,WC
2001,350,10200,3039767,3356353,0,WC
2001,360,10200,2430762,2669179,0,WC
2001,370,10200,3380088,2795626,0,WC
2001,380,10200,3113618,2591193,0,WC
2001,390,10200,3238892,3012175,0,WC
2001,400,10200,3019152,3175184,0,WC
2001,410,10200,3391339,2931550,0,WC
2001,420,10200,2569199,2754243,0,WC
2001,430,10200,2058588,2675054,0,WC
2001,440,10200,1335810,2468133,0,WC
2001,450,10200,777587,2763095,0,WC
2001,460,10200,336794,2201514,0,WC
2001,470,10200,141422,2071037,0,WC
2001,480,10200,81901,1731363,0,WC
2001,490,10200,131250,1367501,0,WC
2001,500,10200,12884,1183568,0,WC
2001,510,10200,0,845340,0,WC
2001,520,10200,0,556020,0,WC
2001,530,10200,0,488899,0,WC
2001,540,10200,0,435659,0,WC
2001,550,10200,0,443491,0,WC
2001,560,10200,0,295391,0,WC
2001,570,10200,0,115388,0,WC
2001,580,10200,0,258561,0,WC
2001,590,10200,0,85730,0,WC
2001,600,10200,0,77656,0,WC
2001,610,10200,0,39825,0,WC
2001,620,10200,0,68566,0,WC
2001,630,10200,0,0,0,WC
2001,640,10200,0,12268,0,WC
2001,650,10200,0,0,0,WC
2001,660,10200,0,0,0,WC
2001,690,10200,0,0,0,WC
2001,720,10200,0,0,0,WC
2001,730,10200,0,0,0,WC
2001,740,10200,0,0,0,WC
2001,760,10200,0,0,0,WC
2001,800,10200,0,0,0,WC
2003,40,10200,42480,0,0,WC
2003,50,10200,13309,0,0,WC
2003,60,10200,0,0,0,WC
2003,70,10200,0,0,0,WC
2003,80,10200,0,0,0,WC
2003,90,10200,0,0,0,WC
2003,100,10200,0,0,26641,WC
2003,110,10200,0,0,0,WC
2003,120,10200,8194,0,25399,WC
2003,130,10200,67648,49521,81060,WC
2003,140,10200,57194,114082,0,WC
2003,150,10200,119315,155043,61196,WC
2003,160,10200,398260,161401,0,WC
2003,170,10200,661975,317850,25958,WC
2003,180,10200,369123,474628,0,WC
2003,190,10200,758482,723713,0,WC
2003,200,10200,527148,920808,0,WC
2003,210,10200,829019,948941,0,WC
2003,220,10200,1261546,1062813,0,WC
2003,230,10200,1398336,1041567,0,WC
2003,240,10200,1706074,1321933,0,WC
2003,250,10200,2386238,1587001,0,WC
2003,260,10200,2784280,2018452,0,WC
2003,270,10200,3802537,2091639,0,WC
2003,280,10200,3926583,2827140,0,WC
2003,290,10200,4588454,3642953,0,WC
2003,300,10200,5726451,3362178,0,WC
2003,310,10200,6886788,3854758,0,WC
2003,320,10200,7164898,4330020,0,WC
2003,330,10200,7412047,4622021,0,WC
2003,340,10200,7085213,5104358,0,WC
2003,350,10200,8452774,5961830,0,WC
2003,360,10200,6786960,6404166,0,WC
2003,370,10200,6223193,6728885,0,WC
2003,380,10200,4982395,6323246,0,WC
2003,390,10200,3823382,6084296,0,WC
2003,400,10200,3747727,5533308,0,WC
2003,410,10200,3477851,5120273,0,WC
2003,420,10200,2481143,4134699,0,WC
2003,430,10200,1765509,3982163,0,WC
2003,440,10200,1504663,3808165,0,WC
2003,450,10200,668888,3144829,0,WC
2003,460,10200,213648,2431520,0,WC
2003,470,10200,189079,1932931,0,WC
2003,480,10200,185076,1431900,0,WC
2003,490,10200,74875,1483992,0,WC
2003,500,10200,56124,764948,0,WC
2003,510,10200,10745,801037,0,WC
2003,520,10200,0,592049,0,WC
2003,530,10200,22799,477533,0,WC
2003,540,10200,37679,436340,0,WC
2003,550,10200,10745,458244,0,WC
2003,560,10200,0,198585,0,WC
2003,570,10200,10983,245221,0,WC
2003,580,10200,0,180354,0,WC
2003,590,10200,0,88479,0,WC
2003,600,10200,0,127197,0,WC
2003,610,10200,0,31693,0,WC
2003,620,10200,0,23046,0,WC
2003,630,10200,0,0,0,WC
2003,640,10200,0,0,0,WC
2003,650,10200,0,0,0,WC
2003,660,10200,0,0,0,WC
2003,690,10200,0,0,0,WC
2003,720,10200,0,0,0,WC
2003,730,10200,0,0,0,WC
2003,740,10200,0,0,0,WC
2003,760,10200,0,0,0,WC
2003,800,10200,0,0,0,WC
2005,40,10200,0,0,0,WC
2005,50,10200,0,0,0,WC
2005,60,10200,0,0,0,WC
2005,70,10200,0,0,0,WC
2005,80,10200,0,0,61457,WC
2005,90,10200,0,0,25920,WC
2005,100,10200,0,0,0,WC
2005,110,10200,10232,0,6001,WC
2005,120,10200,25770,37491,12002,WC
2005,130,10200,51180,84758,18003,WC
2005,140,10200,386420,248289,45820,WC
2005,150,10200,249529,608266,91859,WC
2005,160,10200,539148,947450,25649,WC
2005,170,10200,582595,779153,91886,WC
2005,180,10200,841031,922314,0,WC
2005,190,10200,811291,758829,12323,WC
2005,200,10200,760769,791692,38666,WC
2005,210,10200,881621,705420,0,WC
2005,220,10200,685777,773819,64162,WC
2005,230,10200,1084644,385043,0,WC
2005,240,10200,1185873,1009017,0,WC
2005,250,10200,1611382,1193144,0,WC
2005,260,10200,2366109,1282660,0,WC
2005,270,10200,2137356,1708464,0,WC
2005,280,10200,1918270,1221716,0,WC
2005,290,10200,2403044,1592430,0,WC
2005,300,10200,2852230,2322637,0,WC
2005,310,10200,3829073,2691094,0,WC
2005,320,10200,4037388,3324074,0,WC
2005,330,10200,5205485,3354101,0,WC
2005,340,10200,6425011,4452575,0,WC
2005,350,10200,6841592,5446447,0,WC
2005,360,10200,7146309,6107417,0,WC
2005,370,10200,7046474,7265210,0,WC
2005,380,10200,6067954,7123778,0,WC
2005,390,10200,5918843,8268149,0,WC
2005,400,10200,4559930,7093429,0,WC
2005,410,10200,3693499,7005549,0,WC
2005,420,10200,2843409,6566836,0,WC
2005,430,10200,1649862,6000840,0,WC
2005,440,10200,1185686,4773203,0,WC
2005,450,10200,621957,3570637,0,WC
2005,460,10200,368014,2705104,0,WC
2005,470,10200,206196,1894324,0,WC
2005,480,10200,150464,1527836,0,WC
2005,490,10200,66290,1291146,0,WC
2005,500,10200,80468,970188,0,WC
2005,510,10200,9813,800657,0,WC
2005,520,10200,0,467488,0,WC
2005,530,10200,19625,333401,0,WC
2005,540,10200,40198,238955,0,WC
2005,550,10200,19625,215900,0,WC
2005,560,10200,0,173361,0,WC
2005,570,10200,0,122671,0,WC
2005,580,10200,0,146192,0,WC
2005,590,10200,0,82984,0,WC
2005,600,10200,0,45347,0,WC
2005,610,10200,0,9813,0,WC
2005,620,10200,0,7976,0,WC
2005,630,10200,0,0,0,WC
2005,640,10200,0,24829,0,WC
2005,650,10200,0,0,0,WC
2005,660,10200,0,0,0,WC
2005,690,10200,0,0,0,WC
2005,720,10200,0,0,0,WC
2005,730,10200,0,0,0,WC
2005,740,10200,0,0,0,WC
2005,760,10200,0,0,0,WC
2005,800,10200,0,0,0,WC
2007,40,10200,42070,0,0,WC
2007,50,10200,0,0,0,WC
2007,60,10200,0,0,0,WC
2007,70,10200,0,42070,0,WC
2007,80,10200,0,17815,0,WC
2007,90,10200,0,0,0,WC
2007,100,10200,0,11268,0,WC
2007,110,10200,0,0,46175,WC
2007,120,10200,0,0,27816,WC
2007,130,10200,11360,21625,63067,WC
2007,140,10200,73320,159671,195074,WC
2007,150,10200,227757,297516,243610,WC
2007,160,10200,414538,653965,162314,WC
2007,170,10200,651423,778277,186176,WC
2007,180,10200,568551,1144675,31050,WC
2007,190,10200,862511,881855,34440,WC
2007,200,10200,711409,1173727,34440,WC
2007,210,10200,1364836,1301088,47952,WC
2007,220,10200,1453748,1598156,34440,WC
2007,230,10200,1790463,1448973,13512,WC
2007,240,10200,1715267,1527640,0,WC
2007,250,10200,1748020,1938928,0,WC
2007,260,10200,1930676,2005364,0,WC
2007,270,10200,2298914,2039539,0,WC
2007,280,10200,2684175,2260914,0,WC
2007,290,10200,2546789,2616880,0,WC
2007,300,10200,3378378,2525722,0,WC
2007,310,10200,3707262,2807336,0,WC
2007,320,10200,4061842,3193755,0,WC
2007,330,10200,5073764,2989010,0,WC
2007,340,10200,6273011,3839806,0,WC
2007,350,10200,6689390,4184624,0,WC
2007,360,10200,7768320,4845664,0,WC
2007,370,10200,9817391,5442815,23396,WC
2007,380,10200,8934582,6904702,11698,WC
2007,390,10200,8943669,6540596,0,WC
2007,400,10200,6844095,8651466,46791,WC
2007,410,10200,5040998,8349454,35093,WC
2007,420,10200,4234543,8277117,0,WC
2007,430,10200,2994132,6456773,11698,WC
2007,440,10200,2360029,6115673,0,WC
2007,450,10200,1287152,5401766,0,WC
2007,460,10200,693850,3845240,0,WC
2007,470,10200,448004,3215965,0,WC
2007,480,10200,143744,2380671,0,WC
2007,490,10200,154404,1703427,0,WC
2007,500,10200,23981,1415723,0,WC
2007,510,10200,0,796021,0,WC
2007,520,10200,0,612649,0,WC
2007,530,10200,0,371890,0,WC
2007,540,10200,0,346239,0,WC
2007,550,10200,0,156505,0,WC
2007,560,10200,0,157736,0,WC
2007,570,10200,0,176781,0,WC
2007,580,10200,0,100480,0,WC
2007,590,10200,0,21868,0,WC
2007,600,10200,0,0,0,WC
2007,610,10200,0,47016,0,WC
2007,620,10200,0,26872,0,WC
2007,630,10200,0,10555,0,WC
2007,640,10200,0,0,0,WC
2007,650,10200,0,0,0,WC
2007,660,10200,0,0,0,WC
2007,690,10200,0,0,0,WC
2007,720,10200,68999,0,0,WC
2007,730,10200,0,63084,0,WC
2007,740,10200,0,0,0,WC
2007,760,10200,0,0,0,WC
2007,800,10200,0,0,0,WC
2009,40,10200,0,0,0,WC
2009,50,10200,0,0,0,WC
2009,60,10200,7924,24148,0,WC
2009,70,10200,0,28853,0,WC
2009,80,10200,33111,0,0,WC
2009,90,10200,7496,0,12769,WC
2009,100,10200,0,0,0,WC
2009,110,10200,0,0,0,WC
2009,120,10200,0,23198,49081,WC
2009,130,10200,23432,108000,0,WC
2009,140,10200,50580,37207,108447,WC
2009,150,10200,68635,107349,50953,WC
2009,160,10200,245504,157237,75446,WC
2009,170,10200,183258,175408,0,WC
2009,180,10200,383539,480532,51148,WC
2009,190,10200,552608,536054,0,WC
2009,200,10200,637817,692528,46374,WC
2009,210,10200,739322,493633,0,WC
2009,220,10200,1160662,859819,0,WC
2009,230,10200,1382743,1196513,0,WC
2009,240,10200,2486311,1669423,23187,WC
2009,250,10200,3282554,2470174,0,WC
2009,260,10200,3474958,2926253,0,WC
2009,270,10200,3985112,3215917,0,WC
2009,280,10200,4779932,3299361,0,WC
2009,290,10200,5403785,3942454,0,WC
2009,300,10200,5076203,4112430,0,WC
2009,310,10200,6141768,4595080,0,WC
2009,320,10200,8419496,5111030,0,WC
2009,330,10200,9028474,6043591,0,WC
2009,340,10200,9836101,6765078,0,WC
2009,350,10200,10066339,6831692,0,WC
2009,360,10200,11066048,7094653,0,WC
2009,370,10200,10647775,7711661,0,WC
2009,380,10200,8927820,8082888,0,WC
2009,390,10200,8211861,8055659,0,WC
2009,400,10200,6404490,7939880,0,WC
2009,410,10200,4488768,8382792,0,WC
2009,420,10200,2721786,9378207,0,WC
2009,430,10200,1913539,7150289,0,WC
2009,440,10200,983995,6146288,0,WC
2009,450,10200,1017800,6164837,0,WC
2009,460,10200,341755,4885973,0,WC
2009,470,10200,243461,4012254,0,WC
2009,480,10200,129642,2461158,0,WC
2009,490,10200,121531,2127879,0,WC
2009,500,10200,20751,1349622,0,WC
2009,510,10200,24849,1167918,0,WC
2009,520,10200,11753,690759,0,WC
2009,530,10200,0,314723,0,WC
2009,540,10200,0,215346,0,WC
2009,550,10200,0,203407,0,WC
2009,560,10200,0,169529,0,WC
2009,570,10200,0,75970,0,WC
2009,580,10200,0,85517,0,WC
2009,590,10200,0,148731,0,WC
2009,600,10200,0,29751,0,WC
2009,610,10200,0,0,0,WC
2009,620,10200,0,11249,0,WC
2009,630,10200,0,10426,0,WC
2009,640,10200,0,12479,0,WC
2009,650,10200,0,0,0,WC
2009,660,10200,0,0,0,WC
2009,690,10200,8828,0,0,WC
2009,720,10200,0,0,0,WC
2009,730,10200,0,0,0,WC
2009,740,10200,16344,0,0,WC
2009,760,10200,0,0,0,WC
2009,800,10200,0,0,0,WC
2011,40,10200,0,0,0,WC
2011,50,10200,0,0,0,WC
2011,60,10200,0,0,0,WC
2011,70,10200,0,0,0,WC
2011,80,10200,0,0,0,WC
2011,90,10200,0,0,12759,WC
2011,100,10200,0,0,29335,WC
2011,110,10200,0,0,0,WC
2011,120,10200,0,0,0,WC
2011,130,10200,45048,0,0,WC
2011,140,10200,11467,13067,0,WC
2011,150,10200,11288,37772,17834,WC
2011,160,10200,37772,42653,0,WC
2011,170,10200,57849,11610,0,WC
2011,180,10200,133063,104158,0,WC
2011,190,10200,244950,282852,0,WC
2011,200,10200,153460,263202,0,WC
2011,210,10200,116288,228732,0,WC
2011,220,10200,474472,145648,0,WC
2011,230,10200,522081,314582,0,WC
2011,240,10200,764988,459244,10614,WC
2011,250,10200,698551,582598,0,WC
2011,260,10200,1095706,528023,0,WC
2011,270,10200,1422145,892209,0,WC
2011,280,10200,1598133,1222073,21229,WC
2011,290,10200,1791460,1771210,0,WC
2011,300,10200,2905019,1712186,21229,WC
2011,310,10200,3824158,2598469,21229,WC
2011,320,10200,4387095,2829915,21229,WC
2011,330,10200,5507849,3167640,31843,WC
2011,340,10200,7040534,3915642,63686,WC
2011,350,10200,7350140,4474456,53072,WC
2011,360,10200,7530722,4970173,106143,WC
2011,370,10200,7659693,6141759,21229,WC
2011,380,10200,6156010,6388539,74300,WC
2011,390,10200,5693253,6679851,42457,WC
2011,400,10200,4544088,7266381,53072,WC
2011,410,10200,4143274,7054455,42457,WC
2011,420,10200,2668635,6834358,42457,WC
2011,430,10200,2387568,6350013,21229,WC
2011,440,10200,1295773,5645234,10614,WC
2011,450,10200,879399,4649775,0,WC
2011,460,10200,500849,3935193,10614,WC
2011,470,10200,170737,2767631,0,WC
2011,480,10200,129419,2284748,0,WC
2011,490,10200,91547,1351995,0,WC
2011,500,10200,48150,1451128,0,WC
2011,510,10200,10718,831013,0,WC
2011,520,10200,0,420800,0,WC
2011,530,10200,0,551571,0,WC
2011,540,10200,0,399836,0,WC
2011,550,10200,0,130809,0,WC
2011,560,10200,0,121713,0,WC
2011,570,10200,0,103559,0,WC
2011,580,10200,0,44466,0,WC
2011,590,10200,0,56464,0,WC
2011,600,10200,0,36317,0,WC
2011,610,10200,0,128757,0,WC
2011,620,10200,0,10041,0,WC
2011,630,10200,0,13861,0,WC
2011,640,10200,0,0,0,WC
2011,650,10200,0,0,0,WC
2011,660,10200,0,0,0,WC
2011,690,10200,0,0,0,WC
2011,720,10200,0,0,0,WC
2011,730,10200,0,38199,0,WC
2011,740,10200,0,0,0,WC
2011,760,10200,0,12180,0,WC
2011,800,10200,0,0,0,WC
2013,40,10200,16694,0,0,WC
2013,50,10200,0,0,0,WC
2013,60,10200,0,0,0,WC
2013,70,10200,0,0,0,WC
2013,80,10200,0,0,0,WC
2013,90,10200,28896,0,0,WC
2013,100,10200,0,0,0,WC
2013,110,10200,0,0,28896,WC
2013,120,10200,0,0,49876,WC
2013,130,10200,33534,30728,0,WC
2013,140,10200,0,232540,0,WC
2013,150,10200,41256,130891,54934,WC
2013,160,10200,185726,293899,28896,WC
2013,170,10200,329900,508654,57792,WC
2013,180,10200,325143,452614,57792,WC
2013,190,10200,844030,362231,57792,WC
2013,200,10200,420862,555094,28896,WC
2013,210,10200,483108,562865,57792,WC
2013,220,10200,442760,395972,0,WC
2013,230,10200,617057,599484,0,WC
2013,240,10200,763546,781803,0,WC
2013,250,10200,822994,735385,0,WC
2013,260,10200,741002,615064,0,WC
2013,270,10200,930995,736189,0,WC
2013,280,10200,765195,829042,0,WC
2013,290,10200,1161500,932808,0,WC
2013,300,10200,901028,966379,0,WC
2013,310,10200,2370602,530334,0,WC
2013,320,10200,2780260,915510,0,WC
2013,330,10200,3612080,1212400,0,WC
2013,340,10200,6812736,1918252,0,WC
2013,350,10200,9888757,2888274,0,WC
2013,360,10200,11616636,3680893,0,WC
2013,370,10200,12869190,3911480,0,WC
2013,380,10200,8710681,4468068,0,WC
2013,390,10200,11743207,6125212,0,WC
2013,400,10200,8018668,6719889,0,WC
2013,410,10200,6585419,7210140,0,WC
2013,420,10200,3495730,6699100,0,WC
2013,430,10200,3120541,4424721,0,WC
2013,440,10200,2041039,5627780,0,WC
2013,450,10200,1007412,4512461,0,WC
2013,460,10200,441964,3223062,0,WC
2013,470,10200,408657,2128651,0,WC
2013,480,10200,167029,2321251,0,WC
2013,490,10200,95626,1514609,0,WC
2013,500,10200,28080,1186834,0,WC
2013,510,10200,61187,697885,0,WC
2013,520,10200,16021,573108,0,WC
2013,530,10200,0,289650,0,WC
2013,540,10200,0,299634,0,WC
2013,550,10200,0,142454,0,WC
2013,560,10200,0,112855,0,WC
2013,570,10200,0,0,0,WC
2013,580,10200,0,127424,0,WC
2013,590,10200,0,12260,0,WC
2013,600,10200,0,58445,0,WC
2013,610,10200,0,0,0,WC
2013,620,10200,0,0,0,WC
2013,630,10200,0,0,0,WC
2013,640,10200,0,0,0,WC
2013,650,10200,0,0,0,WC
2013,660,10200,0,0,0,WC
2013,690,10200,0,0,0,WC
2013,720,10200,0,0,0,WC
2013,730,10200,0,0,0,WC
2013,740,10200,0,0,0,WC
2013,760,10200,0,0,0,WC
2013,800,10200,0,0,0,WC
2015,40,10200,0,0,0,WC
2015,50,10200,0,0,0,WC
2015,60,10200,0,0,0,WC
2015,70,10200,0,8949,0,WC
2015,80,10200,0,0,0,WC
2015,90,10200,0,0,50243,WC
2015,100,10200,0,0,20253,WC
2015,110,10200,0,0,20253,WC
2015,120,10200,0,0,0,WC
2015,130,10200,0,0,27949,WC
2015,140,10200,0,0,0,WC
2015,150,10200,0,0,0,WC
2015,160,10200,9869,73301,15810,WC
2015,170,10200,86751,55117,13021,WC
2015,180,10200,31760,119346,0,WC
2015,190,10200,140789,53989,21135,WC
2015,200,10200,294560,117845,15810,WC
2015,210,10200,163294,254323,0,WC
2015,220,10200,347487,249835,0,WC
2015,230,10200,401333,340344,0,WC
2015,240,10200,535331,362164,0,WC
2015,250,10200,544898,640132,0,WC
2015,260,10200,667671,994129,0,WC
2015,270,10200,1143627,959611,0,WC
2015,280,10200,1092600,954336,0,WC
2015,290,10200,1605383,988668,0,WC
2015,300,10200,2148534,1774915,0,WC
2015,310,10200,2365462,2127126,0,WC
2015,320,10200,2756153,2293115,0,WC
2015,330,10200,3484800,2369809,0,WC
2015,340,10200,3852177,2477497,0,WC
2015,350,10200,4315801,2485196,0,WC
2015,360,10200,4901628,3257812,0,WC
2015,370,10200,6337891,2732862,0,WC
2015,380,10200,5597011,3359132,0,WC
2015,390,10200,6780030,4224792,0,WC
2015,400,10200,5738473,4499187,0,WC
2015,410,10200,4934357,4888138,0,WC
2015,420,10200,3616739,5735867,0,WC
2015,430,10200,2156336,5684943,0,WC
2015,440,10200,1381963,5123009,0,WC
2015,450,10200,1197803,4360349,0,WC
2015,460,10200,476212,3685933,0,WC
2015,470,10200,253391,3328498,0,WC
2015,480,10200,73650,2193412,0,WC
2015,490,10200,95159,1871169,0,WC
2015,500,10200,37442,1501289,0,WC
2015,510,10200,4683,1006574,0,WC
2015,520,10200,0,542377,0,WC
2015,530,10200,0,440325,0,WC
2015,540,10200,0,255752,0,WC
2015,550,10200,0,239288,0,WC
2015,560,10200,0,94263,0,WC
2015,570,10200,0,66160,0,WC
2015,580,10200,0,39706,0,WC
2015,590,10200,13679,116886,0,WC
2015,600,10200,0,56139,0,WC
2015,610,10200,0,31616,0,WC
2015,620,10200,0,0,0,WC
2015,630,10200,0,10315,0,WC
2015,640,10200,0,0,0,WC
2015,650,10200,0,0,0,WC
2015,660,10200,0,0,0,WC
2015,690,10200,0,0,0,WC
2015,720,10200,0,0,0,WC
2015,730,10200,0,0,0,WC
2015,740,10200,0,0,0,WC
2015,760,10200,0,0,0,WC
2015,800,10200,0,12944,0,WC
2017,40,10200,0,0,0,WC
2017,50,10200,0,0,0,WC
2017,60,10200,0,0,0,WC
2017,70,10200,0,0,0,WC
2017,80,10200,0,0,58543,WC
2017,90,10200,0,0,124327,WC
2017,100,10200,44640,44640,0,WC
2017,110,10200,0,30369,204269,WC
2017,120,10200,23929,79484,279206,WC
2017,130,10200,78158,138438,828622,WC
2017,140,10200,60281,533363,747003,WC
2017,150,10200,508413,306620,716901,WC
2017,160,10200,669718,543734,223824,WC
2017,170,10200,684618,641532,95020,WC
2017,180,10200,919690,1069300,100243,WC
2017,190,10200,1318009,1308063,31082,WC
2017,200,10200,1004124,1353877,0,WC
2017,210,10200,851297,1441778,35609,WC
2017,220,10200,1225241,1586396,29199,WC
2017,230,10200,1229445,1437109,0,WC
2017,240,10200,1169055,1506852,0,WC
2017,250,10200,988113,1051477,0,WC
2017,260,10200,1014694,927845,0,WC
2017,270,10200,754531,827057,0,WC
2017,280,10200,780741,387075,0,WC
2017,290,10200,1107569,803032,0,WC
2017,300,10200,1500551,1037442,0,WC
2017,310,10200,1793357,1336291,11007,WC
2017,320,10200,2206052,1139679,0,WC
2017,330,10200,2786541,1776946,0,WC
2017,340,10200,4437812,1741472,14770,WC
2017,350,10200,5980831,2483670,36784,WC
2017,360,10200,6678121,2707953,29541,WC
2017,370,10200,7549642,3713000,0,WC
2017,380,10200,7635410,3671202,0,WC
2017,390,10200,9098281,4511091,0,WC
2017,400,10200,7997502,4903428,0,WC
2017,410,10200,8781990,5307058,29199,WC
2017,420,10200,6376484,4438337,29541,WC
2017,430,10200,3712797,5747431,0,WC
2017,440,10200,2046482,5650249,14770,WC
2017,450,10200,1051787,5363764,29541,WC
2017,460,10200,504687,4243562,0,WC
2017,470,10200,296231,3826335,59081,WC
2017,480,10200,215457,3499059,29541,WC
2017,490,10200,52900,2223670,29541,WC
2017,500,10200,0,1589431,29541,WC
2017,510,10200,0,1334956,14770,WC
2017,520,10200,0,756816,0,WC
2017,530,10200,0,847767,14770,WC
2017,540,10200,0,223166,0,WC
2017,550,10200,0,238824,0,WC
2017,560,10200,0,267919,0,WC
2017,570,10200,0,79576,0,WC
2017,580,10200,0,122211,0,WC
2017,590,10200,0,82023,0,WC
2017,600,10200,0,14402,0,WC
2017,610,10200,0,11870,0,WC
2017,620,10200,0,0,0,WC
2017,630,10200,0,0,0,WC
2017,640,10200,0,0,0,WC
2017,650,10200,0,0,0,WC
2017,660,10200,0,0,0,WC
2017,690,10200,0,0,0,WC
2017,720,10200,0,0,0,WC
2017,730,10200,0,0,0,WC
2017,740,10200,0,0,0,WC
2017,760,10200,0,0,0,WC
2017,800,10200,0,0,0,WC
2019,40,10200,0,0,0,WC
2019,50,10200,0,0,0,WC
2019,60,10200,0,0,0,WC
2019,70,10200,0,0,0,WC
2019,80,10200,0,0,0,WC
2019,90,10200,0,0,16214,WC
2019,100,10200,0,0,32497,WC
2019,110,10200,0,0,27625,WC
2019,120,10200,0,15917,0,WC
2019,130,10200,25517,61592,27625,WC
2019,140,10200,97676,214629,0,WC
2019,150,10200,69543,49039,30605,WC
2019,160,10200,107490,58614,0,WC
2019,170,10200,409432,118390,0,WC
2019,180,10200,375289,588642,12955,WC
2019,190,10200,1003262,1113285,25653,WC
2019,200,10200,1437076,1048734,12955,WC
2019,210,10200,1703772,1599025,30605,WC
2019,220,10200,2407627,1379372,0,WC
2019,230,10200,2952179,1916049,0,WC
2019,240,10200,2591343,2053923,0,WC
2019,250,10200,2476357,2611494,0,WC
2019,260,10200,3210984,2844337,0,WC
2019,270,10200,3762418,3053205,0,WC
2019,280,10200,4506771,4622363,0,WC
2019,290,10200,4143603,4408795,0,WC
2019,300,10200,4579109,5188846,0,WC
2019,310,10200,4743636,4954150,0,WC
2019,320,10200,4582438,4200981,0,WC
2019,330,10200,3728171,4329426,0,WC
2019,340,10200,3446293,3669119,0,WC
2019,350,10200,3304103,3533822,0,WC
2019,360,10200,4438889,3818502,0,WC
2019,370,10200,4829207,3322991,0,WC
2019,380,10200,4959027,3832592,0,WC
2019,390,10200,6188422,3414021,0,WC
2019,400,10200,5858322,4484085,0,WC
2019,410,10200,4860405,3977146,0,WC
2019,420,10200,3797620,4949609,0,WC
2019,430,10200,2356452,5016322,0,WC
2019,440,10200,1173202,3783268,0,WC
2019,450,10200,585412,3343530,0,WC
2019,460,10200,221867,3053200,0,WC
2019,470,10200,304571,2547824,0,WC
2019,480,10200,268780,2579887,0,WC
