sim,year,species_code,ess,value
5,2005,REBS,ess_f,67.84378446412141
5,2007,REBS,ess_f,80.62807049871314
5,2009,REBS,ess_f,41.62867030080921
5,2011,REBS,ess_f,128.16573003554976
5,2013,REBS,ess_f,49.078618661770605
5,2015,REBS,ess_f,112.19749941769979
5,2017,REBS,ess_f,94.52610929614687
5,2019,REBS,ess_f,58.0175029316066
5,1987,REBS,ess_m,9.776604506459437
5,1990,REBS,ess_m,17.63532438121011
5,1993,REBS,ess_m,21.99646540670316
5,1996,REBS,ess_m,56.18139719539885
5,1999,REBS,ess_m,37.51927062469699
5,2001,REBS,ess_m,40.9382266307627
5,2003,REBS,ess_m,2.5752143150769773
5,2005,REBS,ess_m,104.46243502837125
5,2007,REBS,ess_m,33.177122060418476
5,2009,REBS,ess_m,73.33448518906445
5,2011,REBS,ess_m,91.98937267706131
5,2013,REBS,ess_m,29.586032779086
5,2015,REBS,ess_m,77.29984129223826
5,2017,REBS,ess_m,118.45231916320022
5,2019,REBS,ess_m,90.35567459019472
5,1987,REBS,ess_t,14.905395596868381
5,1990,REBS,ess_t,33.6014478706893
5,1993,REBS,ess_t,26.11378748632341
5,1996,REBS,ess_t,128.2475048312114
5,1999,REBS,ess_t,118.37374489551956
5,2001,REBS,ess_t,115.76473214392041
5,2003,REBS,ess_t,4.138922364945778
5,2005,REBS,ess_t,194.3574166705417
5,2007,REBS,ess_t,73.4783789119356
5,2009,REBS,ess_t,89.81827761547699
5,2011,REBS,ess_t,196.6940352644713
5,2013,REBS,ess_t,57.09286125728239
5,2015,REBS,ess_t,168.26198628064546
5,2017,REBS,ess_t,168.61217662806044
5,2019,REBS,ess_t,150.19443301748785
6,1984,REBS,ess_f,7.121034966213663
6,1987,REBS,ess_f,142.9519736557942
6,1990,REBS,ess_f,11.602931368018094
6,1993,REBS,ess_f,51.77096969356632
6,1996,REBS,ess_f,63.84690896411924
6,1999,REBS,ess_f,18.636595515547626
6,2001,REBS,ess_f,86.65788357659817
6,2003,REBS,ess_f,29.223054746150527
6,2005,REBS,ess_f,54.453545581882786
6,2007,REBS,ess_f,74.96198816017119
6,2009,REBS,ess_f,157.29913291267712
6,2011,REBS,ess_f,52.53584691435165
6,2013,REBS,ess_f,51.56444864072578
6,2015,REBS,ess_f,155.57947590853337
6,2017,REBS,ess_f,125.55110356856466
6,2019,REBS,ess_f,98.18152170221413
6,1984,REBS,ess_m,15.928915835556097
6,1987,REBS,ess_m,131.46435494449292
6,1990,REBS,ess_m,14.240799578015189
6,1993,REBS,ess_m,31.955107780281974
6,1996,REBS,ess_m,40.039707655096564
6,1999,REBS,ess_m,8.945733243628716
6,2001,REBS,ess_m,33.15652224699472
6,2003,REBS,ess_m,23.332667222878296
6,2005,REBS,ess_m,48.75052057398662
6,2007,REBS,ess_m,46.040048992729325
6,2009,REBS,ess_m,73.76854280307303
6,2011,REBS,ess_m,102.28353493468396
6,2013,REBS,ess_m,67.72229119469009
6,2015,REBS,ess_m,147.8578543795425
6,2017,REBS,ess_m,97.72845302043011
6,2019,REBS,ess_m,75.22094161750917
6,1984,REBS,ess_t,14.286575143682345
6,1987,REBS,ess_t,187.90722876742856
6,1990,REBS,ess_t,19.054518903873163
6,1993,REBS,ess_t,61.25087194070721
6,1996,REBS,ess_t,74.84866444488439
6,1999,REBS,ess_t,26.553202049314486
6,2001,REBS,ess_t,58.01247631664199
6,2003,REBS,ess_t,35.24463000881775
6,2005,REBS,ess_t,63.53141209274267
6,2007,REBS,ess_t,96.16650144024442
6,2009,REBS,ess_t,151.16590599296754
6,2011,REBS,ess_t,92.06413464821573
6,2013,REBS,ess_t,121.75655059737208
6,2015,REBS,ess_t,280.7120645449786
6,2017,REBS,ess_t,198.22684995441486
6,2019,REBS,ess_t,192.15523672099974
7,1984,REBS,ess_f,20.880253999223157
7,1987,REBS,ess_f,27.93663165531012
7,1990,REBS,ess_f,7.411642682250736
7,1993,REBS,ess_f,17.30006677346951
7,1996,REBS,ess_f,45.33527537094776
7,1999,REBS,ess_f,65.54645528797232
7,2001,REBS,ess_f,59.009375204118136
7,2003,REBS,ess_f,36.88272828893255
7,2005,REBS,ess_f,68.60597217683167
7,2007,REBS,ess_f,49.9303647818889
7,2009,REBS,ess_f,191.18265023032433
7,2011,REBS,ess_f,82.56035016704149
7,2013,REBS,ess_f,98.95955673715348
7,2015,REBS,ess_f,192.43426817043928
7,2017,REBS,ess_f,108.44293975004521
7,2019,REBS,ess_f,120.95803663896397
7,1984,REBS,ess_m,28.57547541930778
7,1987,REBS,ess_m,16.222147222520952
7,1990,REBS,ess_m,8.046058208298753
7,1993,REBS,ess_m,32.948358776315395
7,1996,REBS,ess_m,51.4154271296959
7,1999,REBS,ess_m,8.523318328989992
7,2001,REBS,ess_m,85.60897689301002
7,2003,REBS,ess_m,29.56164651887499
7,2005,REBS,ess_m,26.722926281679698
7,2007,REBS,ess_m,49.10548006010486
7,2009,REBS,ess_m,77.49220698956431
7,2011,REBS,ess_m,54.360560248549085
7,2013,REBS,ess_m,103.4333891115192
7,2015,REBS,ess_m,136.3575692733332
7,2017,REBS,ess_m,45.55261408173457
7,2019,REBS,ess_m,63.76422507704121
7,1984,REBS,ess_t,38.90677646088213
7,1987,REBS,ess_t,23.11053370821645
7,1990,REBS,ess_t,8.63929162876923
7,1993,REBS,ess_t,45.659834815269946
7,1996,REBS,ess_t,87.10191652477336
7,1999,REBS,ess_t,40.655144238089
7,2001,REBS,ess_t,95.48137928835679
7,2003,REBS,ess_t,62.12995956484823
7,2005,REBS,ess_t,96.86391349226737
7,2007,REBS,ess_t,61.077190451421835
7,2009,REBS,ess_t,176.2789745538985
7,2011,REBS,ess_t,135.73679316957063
7,2013,REBS,ess_t,231.78121072449645
7,2015,REBS,ess_t,276.7212694353427
7,2017,REBS,ess_t,87.28899907017313
7,2019,REBS,ess_t,138.191071661287
8,1984,REBS,ess_f,112.20233950686757
8,1987,REBS,ess_f,23.74733365573302
8,1990,REBS,ess_f,85.51645145496184
8,1993,REBS,ess_f,63.36065381642656
8,1996,REBS,ess_f,179.33542574151758
8,1999,REBS,ess_f,84.93672139153918
8,2001,REBS,ess_f,52.77196995014305
8,2003,REBS,ess_f,6.049111570374977
8,2005,REBS,ess_f,68.99098380665875
8,2007,REBS,ess_f,25.91945471257453
8,2009,REBS,ess_f,230.82819915052616
8,2011,REBS,ess_f,56.19280117452676
8,2013,REBS,ess_f,61.733470729947044
8,2015,REBS,ess_f,179.35396266338915
8,2017,REBS,ess_f,82.2026421350003
8,2019,REBS,ess_f,189.23898478052828
8,1984,REBS,ess_m,36.359475619540234
8,1987,REBS,ess_m,12.275090993054812
8,1990,REBS,ess_m,49.714045493966054
8,1993,REBS,ess_m,22.243811435443735
8,1996,REBS,ess_m,103.4502356190135
8,1999,REBS,ess_m,28.06273164412954
8,2001,REBS,ess_m,58.32587857496691
8,2003,REBS,ess_m,4.656104523084127
8,2005,REBS,ess_m,31.36093164206163
8,2007,REBS,ess_m,19.028958472557342
8,2009,REBS,ess_m,86.97073007706706
8,2011,REBS,ess_m,122.54103554152084
8,2013,REBS,ess_m,115.33812317736069
8,2015,REBS,ess_m,78.9902847731214
8,2017,REBS,ess_m,106.21299528072367
8,2019,REBS,ess_m,169.3363268728848
8,1984,REBS,ess_t,92.3684296555718
8,1987,REBS,ess_t,17.538120539668576
8,1990,REBS,ess_t,129.92906116516005
8,1993,REBS,ess_t,48.536196146017325
8,1996,REBS,ess_t,331.6302116190492
8,1999,REBS,ess_t,68.41005846609185
8,2001,REBS,ess_t,70.93074537498138
8,2003,REBS,ess_t,6.945683866387511
8,2005,REBS,ess_t,69.2444312876918
8,2007,REBS,ess_t,26.322753230028287
8,2009,REBS,ess_t,255.02615929259105
8,2011,REBS,ess_t,149.75267971700842
8,2013,REBS,ess_t,127.99684139168365
8,2015,REBS,ess_t,219.46666889188637
8,2017,REBS,ess_t,172.5265087954853
8,2019,REBS,ess_t,328.77142892439366
9,1984,REBS,ess_f,37.284475926263596
9,1987,REBS,ess_f,96.28813521304592
9,1990,REBS,ess_f,32.71872832737818
9,1993,REBS,ess_f,46.27352567224731
9,1996,REBS,ess_f,27.820117324125704
9,1999,REBS,ess_f,90.77643573196688
9,2001,REBS,ess_f,203.59340578227125
9,2003,REBS,ess_f,44.607321546205704
9,2005,REBS,ess_f,44.870968958373815
9,2007,REBS,ess_f,45.573903110189384
9,2009,REBS,ess_f,178.78358094041263
9,2011,REBS,ess_f,31.773814150949953
9,2013,REBS,ess_f,46.0059190396757
9,2015,REBS,ess_f,140.1239313895775
9,2017,REBS,ess_f,96.42821802198674
9,2019,REBS,ess_f,70.16999813271765
9,1984,REBS,ess_m,3.4549003014162567
9,1987,REBS,ess_m,41.930956736559075
9,1990,REBS,ess_m,10.697532731095192
9,1993,REBS,ess_m,39.27123029180352
9,1996,REBS,ess_m,38.031917699254464
9,1999,REBS,ess_m,67.81138345782455
9,2001,REBS,ess_m,39.94178901438182
9,2003,REBS,ess_m,36.23267370771603
9,2005,REBS,ess_m,33.437595921296
9,2007,REBS,ess_m,17.640509957789558
9,2009,REBS,ess_m,119.02099247086788
9,2011,REBS,ess_m,83.87752829790995
9,2013,REBS,ess_m,112.25237282663873
9,2015,REBS,ess_m,50.06226518135482
9,2017,REBS,ess_m,78.71749157070607
9,2019,REBS,ess_m,104.44080857864076
9,1984,REBS,ess_t,31.62125405075579
9,1987,REBS,ess_t,109.44689753287155
9,1990,REBS,ess_t,44.85048119314677
9,1993,REBS,ess_t,50.83029829814161
9,1996,REBS,ess_t,40.86131519599344
9,1999,REBS,ess_t,144.89357564926394
9,2001,REBS,ess_t,114.60461992599461
9,2003,REBS,ess_t,96.41977503768868
9,2005,REBS,ess_t,76.80820074988907
9,2007,REBS,ess_t,43.69716129643849
9,2009,REBS,ess_t,323.6060757687067
9,2011,REBS,ess_t,70.12101006972532
9,2013,REBS,ess_t,215.3911882970554
9,2015,REBS,ess_t,194.04708580051349
9,2017,REBS,ess_t,161.80838150741874
9,2019,REBS,ess_t,165.89612777725117
10,1984,REBS,ess_f,29.67640568470095
10,1987,REBS,ess_f,20.527706463744234
10,1990,REBS,ess_f,4.309871900340126
10,1993,REBS,ess_f,70.2934502374716
10,1996,REBS,ess_f,92.75567332988153
10,1999,REBS,ess_f,29.425040668191418
10,2001,REBS,ess_f,203.94275196085582
10,2003,REBS,ess_f,6.951163262386563
10,2005,REBS,ess_f,129.5744664923786
10,2007,REBS,ess_f,73.10179429711454
10,2009,REBS,ess_f,90.36925396212006
10,2011,REBS,ess_f,197.20662640619864
10,2013,REBS,ess_f,152.78895080279142
10,2015,REBS,ess_f,55.0032767256342
10,2017,REBS,ess_f,215.0521803654102
10,2019,REBS,ess_f,79.65603411839574
10,1984,REBS,ess_m,11.308917924735363
10,1987,REBS,ess_m,17.810128666936507
10,1990,REBS,ess_m,10.650410887995886
10,1993,REBS,ess_m,78.07244786809805
10,1996,REBS,ess_m,69.14962556176866
10,1999,REBS,ess_m,40.500656634019954
10,2001,REBS,ess_m,122.73979001803299
10,2003,REBS,ess_m,7.093423323641956
10,2005,REBS,ess_m,96.68680019796203
10,2007,REBS,ess_m,65.5649698384115
10,2009,REBS,ess_m,82.4915956790702
10,2011,REBS,ess_m,223.11547007099833
10,2013,REBS,ess_m,63.5870249453889
10,2015,REBS,ess_m,94.51462414739962
10,2017,REBS,ess_m,152.5447818423939
10,2019,REBS,ess_m,55.32569166780905
10,1984,REBS,ess_t,37.49175466409806
10,1987,REBS,ess_t,20.27008449073709
10,1990,REBS,ess_t,6.853385601787535
10,1993,REBS,ess_t,151.28317279017486
10,1996,REBS,ess_t,95.72294901914606
10,1999,REBS,ess_t,46.72397331687255
10,2001,REBS,ess_t,477.90602380892255
10,2003,REBS,ess_t,10.618589179246532
10,2005,REBS,ess_t,191.92029035611463
10,2007,REBS,ess_t,104.65595350316832
10,2009,REBS,ess_t,138.34331754676128
10,2011,REBS,ess_t,545.8546081674862
10,2013,REBS,ess_t,181.40554907484483
10,2015,REBS,ess_t,140.86015540561243
10,2017,REBS,ess_t,349.8021270024102
10,2019,REBS,ess_t,153.5190794744832
11,1984,REBS,ess_f,128.31869677673703
11,1987,REBS,ess_f,19.46791111682728
11,1990,REBS,ess_f,26.43266431841752
11,1993,REBS,ess_f,36.85981001475447
11,1996,REBS,ess_f,48.4498173749456
11,1999,REBS,ess_f,20.970878291947415
11,2001,REBS,ess_f,161.41408425784425
11,2003,REBS,ess_f,47.12707842372791
11,2005,REBS,ess_f,42.90116722318245
11,2007,REBS,ess_f,129.11675923849378
11,2009,REBS,ess_f,111.60876426503087
11,2011,REBS,ess_f,80.95806401628857
11,2013,REBS,ess_f,92.62900124904259
11,2015,REBS,ess_f,137.3011216327584
11,2017,REBS,ess_f,220.82634155463396
11,2019,REBS,ess_f,99.72497657791041
11,1984,REBS,ess_m,21.223062101533984
11,1987,REBS,ess_m,18.102126823073892
11,1990,REBS,ess_m,33.305240620612174
11,1993,REBS,ess_m,63.46204558229861
11,1996,REBS,ess_m,25.782307996833698
11,1999,REBS,ess_m,256.0060228250567
11,2001,REBS,ess_m,99.9810659388902
11,2003,REBS,ess_m,41.54841550081701
11,2005,REBS,ess_m,96.76876737540276
11,2007,REBS,ess_m,117.90132730664475
11,2009,REBS,ess_m,92.32471202558594
11,2011,REBS,ess_m,45.60646020443686
11,2013,REBS,ess_m,190.38629744391778
11,2015,REBS,ess_m,154.64501399876852
11,2017,REBS,ess_m,127.48923221609978
11,2019,REBS,ess_m,83.87761971801228
11,1984,REBS,ess_t,87.59498383125299
11,1987,REBS,ess_t,22.104207715868803
11,1990,REBS,ess_t,34.83594158395929
11,1993,REBS,ess_t,70.16255615837906
11,1996,REBS,ess_t,75.54945720005527
11,1999,REBS,ess_t,61.878421597646486
11,2001,REBS,ess_t,269.6018380939672
11,2003,REBS,ess_t,62.717361631752844
11,2005,REBS,ess_t,115.34362007303517
11,2007,REBS,ess_t,202.6628014941066
11,2009,REBS,ess_t,124.92672357191367
11,2011,REBS,ess_t,103.71460833011592
11,2013,REBS,ess_t,280.8285361309023
11,2015,REBS,ess_t,226.92068442315113
11,2017,REBS,ess_t,215.36584391357138
11,2019,REBS,ess_t,192.63006183599333
12,1984,REBS,ess_f,64.56787416451643
12,1987,REBS,ess_f,19.531889063220515
12,1990,REBS,ess_f,26.572576288408875
12,1993,REBS,ess_f,30.36281612372446
12,1996,REBS,ess_f,49.778927291822924
12,1999,REBS,ess_f,35.81561413151361
12,2001,REBS,ess_f,101.0569400355424
12,2003,REBS,ess_f,4.282980689355902
12,2005,REBS,ess_f,88.59766914189711
12,2007,REBS,ess_f,104.60989611695899
12,2009,REBS,ess_f,154.68975593974432
12,2011,REBS,ess_f,60.315464978645984
12,2013,REBS,ess_f,69.70339027343978
12,2015,REBS,ess_f,56.48104715045499
12,2017,REBS,ess_f,163.9565454478212
12,2019,REBS,ess_f,118.76375135095283
12,1984,REBS,ess_m,104.48170817480336
12,1987,REBS,ess_m,18.474326071804718
12,1990,REBS,ess_m,17.173965762560186
12,1993,REBS,ess_m,34.27910393541536
12,1996,REBS,ess_m,48.59015210508897
12,1999,REBS,ess_m,21.68134056965383
12,2001,REBS,ess_m,281.70408483272206
12,2003,REBS,ess_m,7.295660522206731
12,2005,REBS,ess_m,118.12246098119456
12,2007,REBS,ess_m,128.43042916359428
12,2009,REBS,ess_m,51.127092008916506
12,2011,REBS,ess_m,65.35693239943552
12,2013,REBS,ess_m,96.83438395893079
12,2015,REBS,ess_m,52.818814845494074
12,2017,REBS,ess_m,46.98588255161295
12,2019,REBS,ess_m,119.13035741294159
12,1984,REBS,ess_t,147.6237241026088
12,1987,REBS,ess_t,23.575679888330697
12,1990,REBS,ess_t,27.348962626783706
12,1993,REBS,ess_t,37.349649585038264
12,1996,REBS,ess_t,63.083471026812006
12,1999,REBS,ess_t,48.250059651576784
12,2001,REBS,ess_t,277.71707303243704
12,2003,REBS,ess_t,7.866401084323864
12,2005,REBS,ess_t,138.4864725228018
12,2007,REBS,ess_t,206.17903568838076
12,2009,REBS,ess_t,124.4104570415865
12,2011,REBS,ess_t,129.67373897939828
12,2013,REBS,ess_t,164.80737015588593
12,2015,REBS,ess_t,110.18536073235809
12,2017,REBS,ess_t,154.33997171390112
12,2019,REBS,ess_t,355.32288719983404
13,1984,REBS,ess_f,6.9285128611973406
13,1987,REBS,ess_f,161.44212369739432
13,1990,REBS,ess_f,61.3212338650807
13,1993,REBS,ess_f,78.38335238585562
13,1996,REBS,ess_f,230.4089194518223
13,1999,REBS,ess_f,28.4921237947419
13,2001,REBS,ess_f,111.27378599832609
13,2003,REBS,ess_f,56.627496359274296
13,2005,REBS,ess_f,58.6620694191663
13,2007,REBS,ess_f,102.32183994803509
13,2009,REBS,ess_f,30.157985956134734
13,2011,REBS,ess_f,263.81950596149403
13,2013,REBS,ess_f,69.42729136787018
13,2015,REBS,ess_f,98.53152254064508
13,2017,REBS,ess_f,163.9362686278344
13,2019,REBS,ess_f,59.18186545757163
13,1984,REBS,ess_m,10.192205576771066
13,1987,REBS,ess_m,175.09108478380497
13,1990,REBS,ess_m,78.65413113181168
13,1993,REBS,ess_m,23.42936432846004
13,1996,REBS,ess_m,81.00615048048653
13,1999,REBS,ess_m,33.50219724490724
13,2001,REBS,ess_m,74.64510523124797
13,2003,REBS,ess_m,27.491915268841467
13,2005,REBS,ess_m,99.09764021238267
13,2007,REBS,ess_m,60.81330695574554
13,2009,REBS,ess_m,32.32003735669444
13,2011,REBS,ess_m,121.4852664523769
13,2013,REBS,ess_m,82.9179276550473
13,2015,REBS,ess_m,48.7185103620854
13,2017,REBS,ess_m,155.42419346352332
13,2019,REBS,ess_m,174.70358681309943
13,1984,REBS,ess_t,8.855611631688808
13,1987,REBS,ess_t,202.91393835535217
13,1990,REBS,ess_t,115.3162532628578
13,1993,REBS,ess_t,52.46704982746837
13,1996,REBS,ess_t,291.92707098486994
13,1999,REBS,ess_t,77.73682232429688
13,2001,REBS,ess_t,126.57854031786728
13,2003,REBS,ess_t,64.52118748964574
13,2005,REBS,ess_t,153.4042828373591
13,2007,REBS,ess_t,137.0722340895265
13,2009,REBS,ess_t,45.511771482457924
13,2011,REBS,ess_t,406.31842046507444
13,2013,REBS,ess_t,224.5073259501541
13,2015,REBS,ess_t,110.11488714942402
13,2017,REBS,ess_t,257.72526782893965
13,2019,REBS,ess_t,278.82948463860293
14,1984,REBS,ess_f,15.08611669518015
14,1987,REBS,ess_f,52.41219014426109
14,1990,REBS,ess_f,43.53108151081835
14,1993,REBS,ess_f,18.535682273051343
14,1996,REBS,ess_f,67.19403624230682
14,1999,REBS,ess_f,41.06601413343055
14,2001,REBS,ess_f,145.33973509722688
14,2003,REBS,ess_f,48.770056087521155
14,2005,REBS,ess_f,32.02428728605414
14,2007,REBS,ess_f,200.52873039741092
14,2009,REBS,ess_f,47.57872562591595
14,2011,REBS,ess_f,82.295870543154
14,2013,REBS,ess_f,180.60755339895942
14,2015,REBS,ess_f,137.10340646993126
