year,species_code,age,males,females,unsexed
1999,30152,24,0,172526.66666666666,0
1999,30152,25,0,233804.2857142857,0
1999,30152,27,0,348861.3333333333,0
1999,30152,30,229756.25,172526.66666666666,0
1999,30152,31,0,68290,0
1999,30152,35,65206.4,0,0
1999,30152,37,0,172526.66666666666,0
1999,30152,38,0,296799.25,0
1999,30152,41,250602,0,0
2001,30152,3,78328,0,0
2001,30152,4,283803.6666666667,91063.83333333333,0
2001,30152,5,128685.66666666666,45709.166666666664,0
2001,30152,6,1270857.1535353535,937241.6492063492,0
2001,30152,7,1131732.2861556744,887034.8063492064,0
2001,30152,8,718982.1201723113,705837.049436393,0
2001,30152,9,2582815.9530090825,2533537.549678786,0
2001,30152,10,1356005.1552330023,1237769.5266755656,0
2001,30152,11,1273303.189134395,1251091.2838077683,0
2001,30152,12,399616.07843137253,614202.940733113,0
2001,30152,13,727163.9049773755,1077292.6570620392,0
2001,30152,14,1405832.5611667745,1276428.4069697189,0
2001,30152,15,805010.909771601,850294.8127694235,0
2001,30152,16,574491.4998383969,348342.126984127,0
2001,30152,17,162224.63928571428,186614.2944099379,0
2001,30152,18,150116.45475113124,84383.06349206349,0
2001,30152,19,158892.66666666666,38837,0
2001,30152,20,45026.619047619046,166633.90097465887,0
2001,30152,21,101054.35294117648,41520.48148148148,0
2001,30152,22,131203.6274509804,0,0
2001,30152,23,15308,400757.99047619046,0
2001,30152,24,92921.375,0,0
2001,30152,26,0,77911.55555555555,0
2001,30152,27,66868.35294117648,30131.37037037037,0
2001,30152,28,74267.70588235294,80357.48148148149,0
2001,30152,29,0,49986.73333333334,0
2001,30152,31,0,38837,0
2001,30152,33,0,41520.48148148148,0
2001,30152,35,0,44995.31578947368,0
2001,30152,37,66868.35294117648,0,0
2001,30152,38,0,30539.04,0
2001,30152,39,74267.70588235294,0,0
2001,30152,41,58735.375,41520.48148148148,0
2001,30152,44,51757.294117647056,0,0
2001,30152,56,79446.33333333333,0,0
2003,30152,3,30954,30954,0
2003,30152,4,108168.5,0,0
2003,30152,5,2754629.525,1642084.5,0
2003,30152,6,3961379.725,2987618.5,0
2003,30152,7,514925.05,175448.5,0
2003,30152,8,7901058.183333333,9873640.083333334,0
2003,30152,9,2274969.533974359,2371693.287878788,0
2003,30152,10,720062.2980769231,142985.72727272726,0
2003,30152,11,2453734.6208791207,1703870.38023088,0
2003,30152,12,926777.9461538461,828303.1388888889,0
2003,30152,13,1236126.3285714285,660542.5328282828,0
2003,30152,14,424206.3333333333,809278.0555555555,0
2003,30152,15,632944.223076923,1943163.5584415584,0
2003,30152,16,2467918.6285714284,1667553.3737373736,0
2003,30152,17,667013.2142857143,1467584.5544733044,0
2003,30152,18,346614.5,682879.0317460317,0
2003,30152,19,617628,591244.6428571428,0
2003,30152,20,0,256862.5,0
2003,30152,21,119082.92307692308,898058.101010101,0
2003,30152,23,0,532363.8888888889,0
2003,30152,24,0,256862.5,0
2003,30152,25,346614.5,183867,0
2003,30152,26,346858.5,0,0
2003,30152,27,424206.3333333333,334382.14285714284,0
2003,30152,28,424206.3333333333,256862.5,0
2003,30152,29,340697,179436,0
2003,30152,30,0,256862.5,0
2003,30152,33,0,183867,0
2003,30152,60,174750.80000000002,0,0
2005,30152,2,40162,0,0
2005,30152,3,136723.5,14481,0
2005,30152,4,536938.8333333334,162935.3333333333,0
2005,30152,5,343731.6666666666,636702.9333333333,0
2005,30152,6,2154827.6,1423450.3,0
2005,30152,7,4177791.975256769,3232759.742857143,0
2005,30152,8,3934351.928571428,3876617.722222222,0
2005,30152,9,2619726.6512488327,2110438.317460317,0
2005,30152,10,5626985.909815593,6696857.672841418,0
2005,30152,11,6944395.298529412,3968570.8594032214,0
2005,30152,12,3664833.501645658,3531882.847316821,0
2005,30152,13,7799550.593184838,10691195.230536135,0
2005,30152,14,3671438.9550770307,4225357.046791611,0
2005,30152,15,1344507.1694570135,2830791.263784461,0
2005,30152,16,2033493.2125,2483236.190880198,0
2005,30152,17,1510558.3458333332,2719206.774159664,0
2005,30152,18,1430596.272341629,2894686.6397977024,0
2005,30152,19,2849543.664102564,3920779.0231851484,0
2005,30152,20,2037039.5778846154,2631784.963607226,0
2005,30152,21,744002.4743589743,1594353.8511072262,0
2005,30152,22,859527.0625,69320.63636363637,0
2005,30152,23,310103.1666666666,0,0
2005,30152,24,195406.66666666666,488447.26153846155,0
2005,30152,25,351049.5333333333,704186.3087320573,0
2005,30152,26,1864524.166025641,69320.63636363637,0
2005,30152,27,0,580647.803030303,0
2005,30152,28,386502.9375,548027.1352272728,0
2005,30152,29,386502.9375,447554.2083333333,0
2005,30152,30,0,214464.125,0
2005,30152,31,294486.15,492701.2083333333,0
2005,30152,32,142377,0,0
2005,30152,34,579498.25,0,0
2005,30152,35,112190,0,0
2005,30152,36,0,773700.7291666667,0
2005,30152,52,0,257113.23529411765,0
2007,30152,2,0,0,0
2007,30152,3,0,0,0
2007,30152,4,0,0,0
2007,30152,5,62701.5,68710.66666666667,0
2007,30152,6,105579.5,134518.53333333333,0
2007,30152,7,721114.625,312526.48333333334,0
2007,30152,8,331101.4666666667,827590.7595238094,0
2007,30152,9,2647575.622655176,3209260.747580157,0
2007,30152,10,2006843.0594908567,2614870.532542563,0
2007,30152,11,1077671.7209741105,1255405.4191167573,0
2007,30152,12,5304765.0161796315,3021649.842467375,0
2007,30152,13,2591871.227191351,3766509.3894520784,0
2007,30152,14,2062232.9318569324,1243726.2112434693,0
2007,30152,15,1158707.5138339922,1905854.4835338343,0
2007,30152,16,958690.740909091,1094726.2192152794,0
2007,30152,17,114746.89772727274,329466.4895238095,0
2007,30152,18,423734.78106060607,1351730.3875324675,0
2007,30152,19,684443.825,1121993.7336363636,0
2007,30152,20,540989.631060606,586214.549047619,0
2007,30152,21,257646.66666666666,803094.1136363636,0
2007,30152,22,593535.0888339921,416444.74134199135,0
2007,30152,23,80835.625,427988.3484848485,0
2007,30152,24,168251.87272727274,187793.43181818182,0
2007,30152,25,180632.04166666666,350675.3733333333,0
2007,30152,26,155460.625,296341.25,0
2007,30152,27,0,119645.75,0
2007,30152,28,0,132713.5,0
2007,30152,29,131166.15833333333,81877,0
2007,30152,30,169886.225,127805.18181818182,0
2007,30152,31,58190.625,127610.75,0
2007,30152,32,111695.6,91879.75,0
2007,30152,33,144584.0909090909,0,0
2007,30152,34,124114.41176470587,0,0
2007,30152,35,72975.53333333333,214583.68,0
2007,30152,37,155460.625,59988.25,0
2007,30152,38,22645,59988.25,0
2007,30152,39,124114.41176470587,0,0
2007,30152,40,0,20702,0
2007,30152,43,0,91879.75,0
2007,30152,44,0,127805.18181818182,0
2007,30152,45,0,59988.25,0
2007,30152,48,72975.53333333333,0,0
