year,species_code,ess,species_name,iss
1993,10210,ess_t,yellowfin sole,1856.538779715298
1994,10210,ess_t,yellowfin sole,2373.2842875222345
1995,10210,ess_t,yellowfin sole,1740.788558978133
1996,10210,ess_t,yellowfin sole,1731.8362841728672
1997,10210,ess_t,yellowfin sole,2368.8802828723205
1998,10210,ess_t,yellowfin sole,2786.2692104029775
1999,10210,ess_t,yellowfin sole,3040.362286153236
2000,10210,ess_t,yellowfin sole,2635.4839229272625
2001,10210,ess_t,yellowfin sole,2331.0367029736353
2002,10210,ess_t,yellowfin sole,2380.4317446114064
2003,10210,ess_t,yellowfin sole,1731.9787068821752
2004,10210,ess_t,yellowfin sole,2243.819922201506
2005,10210,ess_t,yellowfin sole,1804.463505561198
2006,10210,ess_t,yellowfin sole,3453.608754975575
2007,10210,ess_t,yellowfin sole,2236.958569276626
2008,10210,ess_t,yellowfin sole,1599.9976124969025
2009,10210,ess_t,yellowfin sole,1513.7495861358473
2010,10210,ess_t,yellowfin sole,1497.375691536758
2011,10210,ess_t,yellowfin sole,1046.189831143331
2012,10210,ess_t,yellowfin sole,1823.4484934262357
2013,10210,ess_t,yellowfin sole,1997.9853616845214
2014,10210,ess_t,yellowfin sole,1633.5719036186424
2015,10210,ess_t,yellowfin sole,1531.6132865303844
2016,10210,ess_t,yellowfin sole,3183.5365336378504
2017,10210,ess_t,yellowfin sole,1004.5901216841012
2018,10210,ess_t,yellowfin sole,459.2012133535435
2019,10210,ess_t,yellowfin sole,2065.3472170045193
2021,10210,ess_t,yellowfin sole,1245.295959441584
1996,10261,ess_t,northern rock sole,3367.2259432215883
1997,10261,ess_t,northern rock sole,2863.3468804426225
1998,10261,ess_t,northern rock sole,4562.9532220521705
1999,10261,ess_t,northern rock sole,2370.6028511855325
2000,10261,ess_t,northern rock sole,1011.3741322209803
2001,10261,ess_t,northern rock sole,1782.7458994587355
2002,10261,ess_t,northern rock sole,2152.856230787255
2003,10261,ess_t,northern rock sole,1630.8810233643162
2004,10261,ess_t,northern rock sole,2070.5648636823653
2005,10261,ess_t,northern rock sole,1590.0570448890758
2006,10261,ess_t,northern rock sole,2194.7542014449687
2007,10261,ess_t,northern rock sole,1957.677922356596
2008,10261,ess_t,northern rock sole,1432.0466052351526
2009,10261,ess_t,northern rock sole,1761.7389220207347
2010,10261,ess_t,northern rock sole,1420.5076967534783
2011,10261,ess_t,northern rock sole,1414.5466862324852
2012,10261,ess_t,northern rock sole,1270.3627431550265
2013,10261,ess_t,northern rock sole,1872.0848092957347
2014,10261,ess_t,northern rock sole,1597.2594869224008
2015,10261,ess_t,northern rock sole,1670.0553708193959
2016,10261,ess_t,northern rock sole,1568.222428213796
2017,10261,ess_t,northern rock sole,2031.0503197468263
2018,10261,ess_t,northern rock sole,1368.356161345751
2019,10261,ess_t,northern rock sole,2458.3947256519687
2021,10261,ess_t,northern rock sole,1948.0290580755993
1982,10285,ess_t,Alaska plaice,2274.327618656267
1983,10285,ess_t,Alaska plaice,1775.55549637812
1984,10285,ess_t,Alaska plaice,1353.9137263688879
1985,10285,ess_t,Alaska plaice,1821.4975779900408
1986,10285,ess_t,Alaska plaice,1502.6780769215732
1987,10285,ess_t,Alaska plaice,1461.6252049689574
1988,10285,ess_t,Alaska plaice,557.584415669661
1989,10285,ess_t,Alaska plaice,1422.6344410379734
1990,10285,ess_t,Alaska plaice,1350.1776243167744
1991,10285,ess_t,Alaska plaice,1489.2248062103988
1992,10285,ess_t,Alaska plaice,1128.4209213820982
1993,10285,ess_t,Alaska plaice,1842.4488872498214
1994,10285,ess_t,Alaska plaice,1730.1358551981377
1995,10285,ess_t,Alaska plaice,1956.7063068039868
1996,10285,ess_t,Alaska plaice,1320.4189930967639
1997,10285,ess_t,Alaska plaice,2112.388858067361
1998,10285,ess_t,Alaska plaice,1737.4517027582642
1999,10285,ess_t,Alaska plaice,3478.5361161319533
2000,10285,ess_t,Alaska plaice,1070.6003334634652
2001,10285,ess_t,Alaska plaice,1579.7650658905163
2002,10285,ess_t,Alaska plaice,1518.3895349147092
2003,10285,ess_t,Alaska plaice,1395.8932158646053
2004,10285,ess_t,Alaska plaice,1427.457960454216
2005,10285,ess_t,Alaska plaice,1520.6115273540806
2006,10285,ess_t,Alaska plaice,1389.848003337184
2007,10285,ess_t,Alaska plaice,1421.1816320631474
2008,10285,ess_t,Alaska plaice,1741.1215101573707
2009,10285,ess_t,Alaska plaice,2822.873142740293
2010,10285,ess_t,Alaska plaice,2071.4171408275415
2011,10285,ess_t,Alaska plaice,1792.6535574369348
2012,10285,ess_t,Alaska plaice,1178.5716875682608
2013,10285,ess_t,Alaska plaice,1163.7062044672905
2014,10285,ess_t,Alaska plaice,1336.9407578019911
2015,10285,ess_t,Alaska plaice,1142.612417066406
2016,10285,ess_t,Alaska plaice,1547.548047346485
2017,10285,ess_t,Alaska plaice,1513.6181697903673
2018,10285,ess_t,Alaska plaice,2012.0677465825197
2019,10285,ess_t,Alaska plaice,1649.1544265221717
2021,10285,ess_t,Alaska plaice,1463.7225865191986
1982,21720,ess_t,Pacific cod,2423.1572879526752
1983,21720,ess_t,Pacific cod,1063.0527746394553
1984,21720,ess_t,Pacific cod,2508.5305406190655
1985,21720,ess_t,Pacific cod,869.482575557104
1986,21720,ess_t,Pacific cod,2228.419164124205
1987,21720,ess_t,Pacific cod,2087.6324708625793
1988,21720,ess_t,Pacific cod,1601.3882155199303
1989,21720,ess_t,Pacific cod,1199.9046392193688
1990,21720,ess_t,Pacific cod,1191.7384095425784
1991,21720,ess_t,Pacific cod,1130.7982663036883
1992,21720,ess_t,Pacific cod,823.6044277930016
1993,21720,ess_t,Pacific cod,764.5082631705664
1994,21720,ess_t,Pacific cod,1218.1270841319563
1995,21720,ess_t,Pacific cod,2022.3993845122263
1996,21720,ess_t,Pacific cod,1406.6798227434738
1997,21720,ess_t,Pacific cod,1348.1436318337828
1998,21720,ess_t,Pacific cod,2170.2492009368398
1999,21720,ess_t,Pacific cod,2123.7600711325686
2000,21720,ess_t,Pacific cod,1404.6609898683978
2001,21720,ess_t,Pacific cod,1822.7539990979897
2002,21720,ess_t,Pacific cod,2244.926613075946
2003,21720,ess_t,Pacific cod,1057.5222436528986
2004,21720,ess_t,Pacific cod,1897.2943463230934
2005,21720,ess_t,Pacific cod,1187.576557627055
2006,21720,ess_t,Pacific cod,2474.661505236167
2007,21720,ess_t,Pacific cod,256.3381665960459
2008,21720,ess_t,Pacific cod,1696.5963094277784
2009,21720,ess_t,Pacific cod,944.0961140207706
2010,21720,ess_t,Pacific cod,1317.8300453765705
2011,21720,ess_t,Pacific cod,1386.9962322544545
2012,21720,ess_t,Pacific cod,797.4038415111169
2013,21720,ess_t,Pacific cod,874.2448879218892
2014,21720,ess_t,Pacific cod,1023.864487356449
2015,21720,ess_t,Pacific cod,2188.7632268778184
2016,21720,ess_t,Pacific cod,3027.5057946935813
2017,21720,ess_t,Pacific cod,2779.3396871078357
2018,21720,ess_t,Pacific cod,2996.042326000168
2019,21720,ess_t,Pacific cod,1243.9138704721322
2021,21720,ess_t,Pacific cod,3669.249054628651
1982,21740,ess_t,walleye pollock,1118.5388739807383
1983,21740,ess_t,walleye pollock,1433.7195419347688
1984,21740,ess_t,walleye pollock,1930.0951138890377
1985,21740,ess_t,walleye pollock,341.5326955406553
1986,21740,ess_t,walleye pollock,1535.5802793939565
1987,21740,ess_t,walleye pollock,1465.9930180834426
1988,21740,ess_t,walleye pollock,1985.769611547382
1989,21740,ess_t,walleye pollock,1790.9913856601827
1990,21740,ess_t,walleye pollock,1433.6896183263043
1991,21740,ess_t,walleye pollock,901.1026837638724
1992,21740,ess_t,walleye pollock,777.9653752209828
1993,21740,ess_t,walleye pollock,1111.5408842527286
1994,21740,ess_t,walleye pollock,1202.677144311137
1995,21740,ess_t,walleye pollock,496.62312058239047
1996,21740,ess_t,walleye pollock,1324.0369873356158
1997,21740,ess_t,walleye pollock,382.45452812259975
1998,21740,ess_t,walleye pollock,1573.0928589291236
1999,21740,ess_t,walleye pollock,1712.5414356571468
2000,21740,ess_t,walleye pollock,1327.6490436307824
2001,21740,ess_t,walleye pollock,1523.2700848036127
2002,21740,ess_t,walleye pollock,2241.257479174796
2003,21740,ess_t,walleye pollock,698.4117651402065
2004,21740,ess_t,walleye pollock,2661.917152044913
2005,21740,ess_t,walleye pollock,1930.2097557175405
2006,21740,ess_t,walleye pollock,1695.9981868840598
2007,21740,ess_t,walleye pollock,956.2855854910626
2008,21740,ess_t,walleye pollock,1439.3369329329528
2009,21740,ess_t,walleye pollock,1256.1797704568417
2010,21740,ess_t,walleye pollock,1139.2611019753663
2011,21740,ess_t,walleye pollock,1375.8582563652653
2012,21740,ess_t,walleye pollock,1449.6341173627927
2013,21740,ess_t,walleye pollock,2504.98746541523
2014,21740,ess_t,walleye pollock,2041.4418961806168
2015,21740,ess_t,walleye pollock,3349.5828953992304
2016,21740,ess_t,walleye pollock,2378.7480089872483
2017,21740,ess_t,walleye pollock,3924.194795428892
2018,21740,ess_t,walleye pollock,1168.4292591363849
2019,21740,ess_t,walleye pollock,2501.9425220561175
2021,21740,ess_t,walleye pollock,1930.7489724098843
