year,species_code,age,males,females,unsexed
2017,10130,20,3885232.5654545454,12449434.450274725,5704.461538461539
2017,10130,21,8534513.406363636,2070313.875,21054.344827586207
2017,10130,22,1251305.52,1907857,0
2017,10130,23,3218909,0,4634.90625
2017,10130,24,4487037.2727272725,1131165.5384615385,0
2017,10130,25,0,2631321.2884615385,0
2017,10130,26,1485008.5,0,0
2017,10130,27,1698812.947368421,0,0
2017,10130,29,3976583.5,930538.75,0
2017,10130,30,2847731.4928229665,0,2852.2307692307695
2017,10210,2,9501104.6,15762634.5,0
2017,10210,3,115273487.85378788,75162176.83571428,0
2017,10210,4,223976832.76177156,368830068.9815934,0
2017,10210,5,383869630.0964319,366745760.6755735,0
2017,10210,6,103354988.7125731,119217574.57133643,0
2017,10210,7,252691318.83046353,310123785.3507085,0
2017,10210,8,854626993.3673557,979478534.0540338,0
2017,10210,9,483494377.89813495,472710346.06808,0
2017,10210,10,299910222.8717114,329664280.81942725,0
2017,10210,11,265788853.09843284,370083081.1372721,0
2017,10210,12,187477919.08038276,223933869.45985982,0
2017,10210,13,103292177.97751196,145602262.94306415,0
2017,10210,14,207682168.79793355,198498585.80643272,0
2017,10210,15,149191156.23471177,196089301.03802028,0
2017,10210,16,35642794.96804511,145415990.3337719,0
2017,10210,17,11585271.466666667,115509926.05972221,0
2017,10210,18,70167230.1952381,138020331.6642592,0
2017,10210,19,50378075.12280701,68139518.35885362,0
2017,10210,20,34998103.52380952,68252809.04313725,0
2017,10210,21,60634945.24047619,135174233.66952613,0
2017,10210,22,109649859.970802,43628678.84691558,0
2017,10210,23,65484125.961904764,72107446.28268504,0
2017,10210,24,16270447.67857143,32845367.311274514,0
2017,10210,25,0,53243328.98231474,0
2017,10210,26,7788943.057142857,39768663.03571428,0
2017,10210,27,12338965.028571429,38548754.81148141,0
2017,10210,28,17143714.76190476,5242496.928571428,0
2017,10210,29,8234083.266666667,9342432.416666668,0
2017,10210,30,17402758.45,25457091.633785333,0
2017,10210,31,3351188.2,6746181.655844156,0
2017,10210,32,30074596.573809523,17091613.039772727,0
2017,10210,33,9742286.695238095,10269618.280844156,0
2017,10210,34,13093474.895238096,12229804.028743315,0
2017,10210,35,0,2275203.75,0
2017,10210,37,7743607.066666667,416077.625,0
2017,10210,38,8234083.266666667,0,0
2017,10210,43,2218877.4285714286,0,0
2017,10261,1,10779690.5,0,15093448.583333332
2017,10261,2,357309545.36190474,247336252.91666666,39195734.127039626
2017,10261,3,716278373.9952381,553607424.8261905,31941720.289627038
2017,10261,4,75038030.46626984,114431520.30714285,0
2017,10261,5,207832489.3670635,134159107.31507936,0
2017,10261,6,116013285.06666666,112525408.22539683,0
2017,10261,7,20916091.14285714,69323891.3984127,0
2017,10261,8,0,54182084.2,0
2017,10261,9,95901635.75555556,16135523.333333332,0
2017,10261,10,23291007.3,12824774.555555556,0
2017,10261,11,44498062.86666667,93696428.5009324,0
2017,10261,12,164785230.35555553,346232196.6867133,0
2017,10261,13,178274853.7222222,240503156.04539627,0
2017,10261,14,88837037.08484848,146784957.8378788,0
2017,10261,15,175415583.2808081,229830066.0318376,0
2017,10261,16,112958722.73939393,122530031.0769425,0
2017,10261,17,32004989.19191919,37371553.63376068,0
2017,10261,18,4585019.666666666,8471657.986111112,0
2017,10261,19,0,101428,0
2017,10261,20,3143286.333333333,0,0
2017,10261,21,9611227.333333334,0,0
2017,10261,22,3294459.1666666665,12469471.336538462,0
2017,10261,23,0,2659747.6,0
2017,10261,24,3225122.8181818184,927320.5,0
2017,10261,25,3225122.8181818184,977699.6000000001,0
2017,10261,26,3294459.1666666665,3488379.475,0
2017,10261,27,0,927320.5,0
2017,10261,28,0,927320.5,0
2017,10261,29,0,6888298.611111111,0
2017,10261,31,1290560.5,0,0
2017,10285,1,0,0,193396
2017,10285,2,1076086.3333333333,1260049.3333333333,0
2017,10285,3,3857704.583333333,918595.4,34026
2017,10285,4,1571481.0071428572,1128100.357142857,0
2017,10285,5,5686111.333333333,10169289.393253967,0
2017,10285,6,7300795.159920635,12529946.423193473,0
2017,10285,7,21099529.536904763,14054466.607570209,0
2017,10285,8,52859047.69058441,53054292.958927184,0
2017,10285,9,21350284.872222222,14444098.311563438,0
2017,10285,10,24902896.139790766,26749860.117307693,0
2017,10285,11,8392581.896428572,18198225.788053613,0
2017,10285,12,30659310.5726912,18706713.412820514,0
2017,10285,13,17337508.626262628,15790883.757051283,0
2017,10285,14,8477595.745454546,9687460.44786325,0
2017,10285,15,28030081.798160173,14977176.019347321,0
2017,10285,16,18536830.77922078,27914704.685747586,0
2017,10285,17,13756095.625,9253506.75915196,0
2017,10285,18,12884924.882575758,12571959.53846154,0
2017,10285,19,8681765.375,12607917.506882006,0
2017,10285,20,10716096.472727273,4941909.2761904765,0
2017,10285,21,2137849.0416666665,530902.4285714285,0
2017,10285,22,3479352.181818182,4052708.194305694,0
2017,10285,23,1815515.25,3243200.01010101,0
2017,10285,24,3886983.2416666667,6610399.743145742,0
2017,10285,25,11027239.371212121,2485946.5844155843,0
2017,10285,26,11228927.66991342,6506507.941558441,0
2017,10285,27,3479352.181818182,3644565.5793650793,0
2017,10285,28,907757.625,8524901.003463203,0
2017,10285,29,907757.625,246582.7619047619,0
2017,10285,30,3479352.181818182,86544,0
2017,10285,32,0,441275.7272727273,0
2017,10285,33,0,492624.64285714284,0
2017,10285,34,314567.2,0,0
2017,10285,35,0,2529555.561904762,0
2017,10285,36,0,441275.7272727273,0
2017,21720,1,17216414.17777778,21644385.1,2398991
2017,21720,2,27262725.463747364,27868186.509668108,24370
2017,21720,3,30273923.175895646,30479220.086130064,4874
2017,21720,4,53475185.35167507,53859121.49545303,22157.16193504429
2017,21720,5,25626082.8649239,23199664.611050166,80473.31901693821
2017,21720,6,11894904.633440554,15866277.648847476,87739.53032621299
2017,21720,7,2390472.618253968,4821252.048851149,14337.988721804511
2017,21720,8,540392,125248.5,0
2017,21720,9,795671.7142857143,0,0
2017,21720,11,0,73607,0
2017,21720,13,82014,0,0
2017,21740,1,154126349,98613841.66666667,228757355.2194805
2017,21740,2,78789297,157419252.30952382,14938360.301948052
2017,21740,3,223136385.16964284,139072217.69415584,11789559.793420816
2017,21740,4,1038582076.9259869,751752609.9271572,28438112.23410697
2017,21740,5,1207826204.4690583,904616332.6061707,16637272.79124101
2017,21740,6,484360893.9134437,434640080.99256665,4977127.84235359
2017,21740,7,312057833.96954864,331463528.1500181,2610647.0097743715
2017,21740,8,348498153.9495244,234903927.23719007,1815298.6935135175
2017,21740,9,361745293.49744546,340096711.20168275,1778627.1527940803
2017,21740,10,109820572.7758459,90594268.35026382,524252.4473154348
2017,21740,11,31576993.431346394,40657263.69456138,137093.71037892517
2017,21740,12,10818844.001332002,13732517.447820785,54049.123672714326
2017,21740,13,2812974.3968253965,0,11800.68
2017,21740,14,0,1131797.2222222222,0
2017,21740,15,359585.5,1349657,0
2017,21740,17,999883,0,0
2017,21740,19,241815,821219.5,0
2018,10110,2,90675232,162346243.08333334,1727760
2018,10110,3,60391421.6,123298443.51190476,81336
2018,10110,4,59907750.23650794,104022815.56652015,4369.777777777778
2018,10110,5,48804799.44682115,131587891.48915364,15294.222222222223
2018,10110,6,43251547.27842076,102024801.75664648,25126.22222222222
2018,10110,7,9627471.449509803,46773190.54720778,14201.777777777777
2018,10110,8,4330716.9887403445,17934773.286359392,0
2018,10110,9,1685874,17920448.810389612,9832
2018,10110,10,1923728,13052487.098484848,19664
2018,10110,11,0,7106691.899999999,9832
2018,10110,12,871793,7278434.425,0
2018,10110,13,0,5114812.125,0
2018,10110,14,478593,915194.8666666667,0
2018,10110,17,0,1097565.5333333332,0
2018,10112,1,42711.600000000006,121443.5,0
2018,10112,2,5465789.711111111,4714669.511904762,0
2018,10112,3,6425352.973412698,4866962.43095238,0
2018,10112,4,13912222.45595238,12223785.855555555,0
2018,10112,5,7199067.6821428565,8012390.417460318,0
2018,10112,6,4333679.354761905,5930519.575793651,0
2018,10112,7,2484074.782142857,3898359.0583333336,0
2018,10112,8,1985644.0738095238,3193863.45,0
2018,10112,9,1174539.1333333333,1189723,0
2018,10112,10,418443,431689,0
2018,10112,11,222559.66666666663,120451.16666666666,0
2018,10112,12,391675.56666666665,510981.2,0
2018,10112,13,0,258862.5,0
2018,10112,14,0,449174.25,0
2018,10112,15,125983,166348.5,0
2018,10112,16,0,180933.5833333333,0
2018,10112,17,0,25845.5,0
2018,10112,18,0,13903.5,0
2018,10112,20,0,221091,0
2018,10112,21,49510.5,0,0
2018,10112,23,57025.5,0,0
2018,10112,26,0,51034.5,0
2018,10112,27,57025.5,0,0
2018,10112,28,49510.5,51034.5,0
2018,10112,30,0,122486,0
2018,10115,1,62413,0,0
2018,10115,2,30637,29092,0
2018,10115,3,31439,51365,0
2018,10115,4,15452.5,133145,0
2018,10115,5,187323.25,206753,0
2018,10115,6,302170,141455.375,0
2018,10115,7,258946.66666666666,138164.875,0
2018,10115,8,609728.3333333334,298184.81666666665,0
2018,10115,9,419986.25,973352.4535714285,0
2018,10115,10,197868.5,1317564.9226190476,0
2018,10115,11,67669.5,725631.3547619047,0
2018,10115,12,39181,227023.95238095237,0
2018,10115,13,39181,0,0
2018,10115,14,0,50563.25,0
2018,10115,15,0,31332,0
2018,10115,18,30073,27296,0
2018,10115,24,0,0,0
2018,10130,2,31116140.97777778,22672179.3015873,104656179.66706349
2018,10130,3,193481578.356672,231251599.64338505,88890923.15865465
2018,10130,4,134979056.66220096,126256168.49832945,2760022.8047566833
2018,10130,5,139282372.81664008,87054114.65770602,145589.41418656532
2018,10130,6,77355504.27576897,79770638.30679941,276998.65473156766
2018,10130,7,175291878.85550618,135678060.1780866,523437.32502518693
2018,10130,8,73748323.69331282,84830890.160418,427585.8365127107
2018,10130,9,32195226.716666665,48330550.12332112,271359.5854338464
2018,10130,10,24263203.526262626,42841634.12422969,278809.80088912224
2018,10130,11,36214687.191991344,48653869.96447246,346156.0173306856
2018,10130,12,36567869.98499279,32140753.34657042,326539.08454686473
2018,10130,13,23967980.27943723,17422241.54150327,230030.9824613621
2018,10130,14,10673265.003968254,21764865.656959705,143838.95167584275
2018,10130,15,13345843.25,19519440.82948718,204672.10175833374
2018,10130,16,17079078.652453102,10642337.707566615,149198.8249734089
2018,10130,17,14977355.46984127,14786774.017884076,135236.49518658037
2018,10130,18,8705888.2,3726352.4,39791.58823529412
2018,10130,19,7095831.301587301,3915027.992857143,44020.213793103445
2018,10130,20,5020292.361111111,3096869,35539.439189928846
2018,10130,21,3327604.5476190476,5385917.865686274,8588.3
2018,10130,22,1868480.8333333333,673235.25,6482.5
2018,10130,23,0,4636046.1510989005,6482.5
2018,10130,24,2066000.2000000002,0,21090.58823529412
2018,10130,26,0,701184.6153846154,0
2018,10130,27,1868480.8333333333,0,6482.5
2018,10130,28,1236468.6666666665,673235.25,13658.888888888889
2018,10130,29,2066000.2000000002,0,21090.58823529412
2018,10130,31,0,1491527.4166666665,21090.58823529412
2018,10130,32,2590382.1428571427,0,8297.6
2018,10210,3,39135791.24047619,49111765.52142857,0
2018,10210,4,172829308.52936506,180487021.45079365,0
2018,10210,5,186421169.1991342,259905846.4888889,0
2018,10210,6,226837156.5383432,176494649.16269842,0
2018,10210,7,71483050.99498378,91015065.10765639,0
2018,10210,8,234039380.35791743,263400277.1388471,0
2018,10210,9,518413263.04027694,637529957.0115976,0
2018,10210,10,258238913.93645048,324575230.2452062,0
2018,10210,11,186744156.5201483,230069895.70155534,0
2018,10210,12,94749154.63683441,80843616.35789473,0
2018,10210,13,76220948.78007197,75876486.50789474,0
2018,10210,14,72447436.8362164,41338851.64444444,0
2018,10210,15,74385519.66193539,123806610.21578947,0
2018,10210,16,68531455.10742265,98924833.83044375,0
2018,10210,17,29297458.841880344,102987372.05789474,0
2018,10210,18,54734347.91682435,92211500.73921569,0
2018,10210,19,10580010.61818182,74317430.32549019,0
2018,10210,20,62324540.276927404,80376976.74416925,0
2018,10210,21,11611229.533333333,77709640.27750258,0
2018,10210,22,29041074.589473683,44770234.81960784,0
2018,10210,23,33546208.0979021,74794916.06960784,0
2018,10210,24,13652576.516746411,50396523.06960784,0
2018,10210,25,15480706.607655501,53573552.95294118,0
2018,10210,26,21772368.347593583,24004700.152941175,0
2018,10210,27,16673300.378947368,19034368.65,0
2018,10210,28,21144552.578947365,9184674.283333333,0
2018,10210,29,14982594.230769232,40132599.152941175,0
2018,10210,30,11035375.42583732,6983082.352941176,0
2018,10210,31,8026350.818181818,2539708.5,0
2018,10210,32,35884255.433566436,9566107.666666666,0
2018,10210,33,1764588.8,0,0
2018,10210,34,1790509.8181818181,2018312.6500000001,0
2018,10210,35,0,1792407.5,0
2018,10210,36,7454355.789473684,0,0
2018,10210,38,0,2018312.6500000001,0
2018,10261,1,0,0,1527341
2018,10261,2,65523616.02380952,39392795.452380955,260135617.59754902
2018,10261,3,438292664.7619048,454479324.55595237,451428357.61977124
2018,10261,4,399280875.234127,295802139.9527778,19418959.083333332
2018,10261,5,47128711.402236655,43239961.972222224,210054.07568505662
2018,10261,6,199055349.84415585,148903807.9090909,1158688.8480157808
2018,10261,7,42255333.19967532,58357898.32474747,626970.1218430192
2018,10261,8,62273532.359848484,94315650.3959596,832126.3255184287
2018,10261,9,0,27649744.5,44119.605797101445
2018,10261,10,16365208.636363637,58548942.79343434,302592.9051657883
2018,10261,11,63646411.848484844,19700470.03787879,342042.8545705502
2018,10261,12,27827166.78030303,69733308.08333333,215847.7241344014
2018,10261,13,118047703.3474026,209740888.38333333,669116.4450602466
2018,10261,14,75958011.32467532,121216461.90833333,464324.5537312751
2018,10261,15,80600902.40692641,113534993.05555555,651230.5606866989
2018,10261,16,80313407.0909091,161063081.20833334,537054.029291744
2018,10261,17,56714859.203463204,93195948.73333333,466077.29041946615
2018,10261,18,8729157.035714285,36382921.95833333,71378.50493966817
2018,10261,19,1842956.6666666665,10950949.9,11284.200854700855
2018,10261,20,0,2467978.875,0
2018,10261,21,0,5588293.5,6538.083333333333
2018,10261,22,3363870.4166666665,13212777,28487.256944444445
2018,10261,23,268056,567244,0
2018,10261,24,3363870.4166666665,1134488,15411.090277777777
2018,10261,26,0,240868.5,0
2018,10261,27,1205838,5588293.5,12306.139743589743
2018,10261,28,0,6434898,6538.083333333333
2018,10261,30,0,734473,0
2018,10261,37,0,240868.5,0
2018,10285,2,344564,231915,0
2018,10285,3,1016426.5428571429,0,0
2018,10285,4,13806076.764285713,9638241.773809524,0
2018,10285,5,10613826.778571429,5312714.852380952,0
2018,10285,6,26039571.492857143,10862212.677777778,0
2018,10285,7,12896854.206818182,6269550.582539682,0
2018,10285,8,14334665.027272727,18285388.476190474,0
2018,10285,9,53725479.27824675,41882109.11158009,0
2018,10285,10,15630107.100000001,5708878.595959595,0
2018,10285,11,2136686.885714286,27783506.403968252,0
2018,10285,12,6283656.6,11315957.303210678,0
2018,10285,13,7341533.845454546,16859094.980555553,0
2018,10285,14,21553511.645454545,9626213.03932179,0
2018,10285,15,13491301.329545455,4003549.9431818184,0
2018,10285,16,22122373.421320345,20302817.409848485,0
2018,10285,17,15516127.846969698,12300709.162049063,0
2018,10285,18,4476571.103896104,11982285.068542568,0
2018,10285,19,9827220.01525974,9750364.183189033,0
2018,10285,20,2007829.619047619,2883155.993939394,0
2018,10285,21,15018284.99318182,3662440.0424242425,0
2018,10285,22,4116484.887987013,6302848.736471862,0
2018,10285,23,787380.2857142857,1948501.7954545454,0
2018,10285,24,2127033.4545454546,2550349.8545454545,0
2018,10285,25,2976497.1818181816,3414892.7348484844,0
2018,10285,26,0,6055320.037590187,0
2018,10285,27,9885293.693181818,6966388.246969697,0
2018,10285,28,539492,4608725.022077922,0
2018,10285,29,0,2449030.466666667,0
2018,10285,30,0,2941928.5328282826,0
2018,10285,31,3237340,2081203.590909091,0
2018,10285,32,0,2340648.709090909,0
2018,10285,33,539492,737371.0357142857,0
2018,10285,36,539492,0,0
2018,10285,37,0,280915.7272727273,0
2018,10285,38,0,1280326.9090909092,0
2018,21720,1,10180006.25,9406724,930132.3333333334
2018,21720,2,15293374.642016806,13980495.357808858,66221.5
2018,21720,3,35723203.33793285,32219156.496299777,147146.83102453104
2018,21720,4,20391595.108274292,17759273.08177617,447696.28388280526
2018,21720,5,28343221.407335367,29195774.79130013,427343.80384197476
2018,21720,6,8239599.402258657,12531658.672748808,103366.2731274397
2018,21720,7,3557616.1855153656,5237363.1077749245,37262.21008403361
2018,21720,8,265109.1111111111,389339.3080808081,3741.176470588235
2018,21720,9,156464.55555555556,169475.68421052632,1870.5882352941176
2018,21720,10,0,53620.5,0
2018,21740,1,152180435.875,130014352.5,619041585.2471154
2018,21740,2,214000391.23690477,157347726.41269842,9723229.229075091
2018,21740,3,88354441.81428571,100713174.90298785,215914.19047619047
2018,21740,4,157307814.0558146,98316945.8005728,343244.3333333333
2018,21740,5,911447619.2192729,904530764.6249657,21944.273504273504
2018,21740,6,554621097.5484259,552048789.2537419,76804.95726495727
2018,21740,7,188167058.7259718,202885621.7912189,65832.8205128205
2018,21740,8,171588850.7420295,116074580.49637428,21944.273504273504
2018,21740,9,166100642.19499865,136538971.07632327,37305.26495726496
2018,21740,10,149338351.89807966,100483418.50428717,30721.982905982906
2018,21740,11,20000176.142334867,50598506.05618455,2194.4273504273506
2018,21740,12,10884108.880215053,0,0
2018,21740,13,45706,1199899.5806451612,0
2018,21740,15,2376461.6666666665,0,0
2018,21740,16,488687,0,0
2018,21740,18,712927,0,0
2018,21740,19,45706,0,0
2018,21740,22,298656,0,0
2019,10110,2,8864007.333333334,31817746.25,0
2019,10110,3,157719593.21388888,190454212.4910445,0
2019,10110,4,51283652.525885224,105340715.84133987,0
2019,10110,5,40142359.25491812,94694413.7965759,0
2019,10110,6,35809975.933042444,79481766.77076696,0
2019,10110,7,12754947.889538892,60743975.03624452,0
2019,10110,8,7605455.727077497,30672702.78009292,0
2019,10110,9,2666842.5032679737,13969003.886507936,0
2019,10110,10,1134110.6666666665,11633475.282563025,0
2019,10110,11,0,10995870.852521008,0
2019,10110,12,1128529.9523809524,10081429.022619048,0
2019,10110,13,0,2112291.1666666665,0
2019,10110,15,0,4917304.656390977,0
2019,10110,16,0,436963.5,0
2019,10110,17,0,3243293.6666666665,0
2019,10112,1,0,0,0
2019,10112,2,2134453.033333333,952414.25,0
2019,10112,3,7727714.597619047,5353883.376984127,0
2019,10112,4,5419577.030952381,5340357.875793651,0
2019,10112,5,7973459.91547619,7486244.699603175,0
2019,10112,6,4993290.364285714,5562834.849206349,0
2019,10112,7,2737728.85,3978958.998809524,0
2019,10112,8,2541353.8333333335,2819834.3722222224,0
2019,10112,9,554933.5416666666,1740786.182142857,0
2019,10112,10,1736832.15,3042516.4285714286,0
2019,10112,11,111375,102539.8,0
2019,10112,12,360989.35000000003,582749.8333333333,0
2019,10112,13,412241.6666666666,635040.5833333333,0
2019,10112,14,0,336984.3333333333,0
2019,10112,15,443041.6666666666,266018,0
2019,10112,16,259327,243502.66666666666,0
2019,10112,17,406650,227897.75,0
2019,10112,18,0,458373,0
2019,10112,21,0,18247,0
2019,10112,22,0,0,0
2019,10115,5,0,13753.5,0
2019,10115,6,121456,122544.5,0
2019,10115,7,356677.25,300567.6666666667,0
2019,10115,8,115043.33333333333,214569.83333333334,0
2019,10115,9,45910,816844.0416666666,0
2019,10115,10,37243.08333333333,551166.6666666666,0
2019,10115,11,65352,1203149.625,0
2019,10115,12,30245,297082.8333333333,0
2019,10115,13,0,50806.33333333333,0
2019,10115,14,16059,0,0
2019,10115,16,0,31832,0
2019,10115,18,0,0,0
2019,10115,19,0,28627,0
2019,10115,25,50982.33333333333,0,0
2019,10130,2,13127598.777777776,7440432.166666666,14682180.47593583
2019,10130,3,114527694.64167996,58384195.51731601,41815213.50684778
2019,10130,4,204448768.36167163,226409186.78486758,25712356.412120435
2019,10130,5,132872701.77716176,116130958.72392787,2536349.3458333407
2019,10130,6,115424123.77026843,77908631.32247116,1718310.6940027678
2019,10130,7,105428509.42363138,94384727.75009125,1562073.0934317915
2019,10130,8,114357646.04436967,118700467.4310882,1579124.309579018
2019,10130,9,34091814.8452012,52646633.6428875,531034.568158736
2019,10130,10,29314805.139267016,49123629.12863248,544962.8139531267
2019,10130,11,25483642.595419142,38411581.880555555,521391.44172379834
2019,10130,12,25123606.47994079,41377301.21038961,594237.282720483
2019,10130,13,24075353.306530252,17610728.725407925,383482.08776918385
2019,10130,14,23956926.175423086,25534091.036147185,362719.14711422694
2019,10130,15,19936179.242124543,40204526.73010878,598052.6612535508
2019,10130,16,17080519.100273672,20208998.30798368,379252.121743167
2019,10130,17,19790652.925274726,16903145.535653234,235152.62850877192
2019,10130,18,6303294.336842106,6604667.116605616,119064.85643377091
2019,10130,19,1456236.5555555555,9151552.604700854,112811.69674688057
2019,10130,20,5805050.285714285,3485117.222222222,86725.74930555555
2019,10130,21,5403446.155555556,1367470.076923077,95599.99858101134
2019,10130,22,1894958,2824365,171840.40833333333
2019,10130,23,1456236.5555555555,0,14969.215686274509
2019,10130,24,4123252.885714286,1414661.090909091,36852.135416666664
2019,10130,25,1923548.2857142857,3965210.9944444443,35775.723800505046
2019,10130,26,3503983.333333333,0,13321.625
2019,10210,2,0,1552602.6666666665,0
2019,10210,3,135692254.4909091,123056074,0
2019,10210,4,250775475.57389277,208167249.10555556,0
2019,10210,5,232536565.37326172,307029569.1008547,0
2019,10210,6,102513861.37068342,156043570.4675379,0
2019,10210,7,270118866.73680806,240611105.16718996,0
2019,10210,8,108739627.28441763,79228425.02074303,0
2019,10210,9,147756575.88882768,210474813.0804723,0
2019,10210,10,487735968.7136797,546276605.977489,0
2019,10210,11,269416278.0220091,358727231.43265146,0
2019,10210,12,129430737.60843652,129723183.10545112,0
2019,10210,13,154446174.41648605,160104486.9882451,0
2019,10210,14,83805612.03970589,125373729.70334168,0
2019,10210,15,67887318.97352941,123032405.51239373,0
2019,10210,16,56904601.508578435,71933954.02365288,0
2019,10210,17,94052622.59558824,43521526.20714286,0
2019,10210,18,38257902.90196078,70670996.28615288,0
2019,10210,19,35534617.76470588,38920028.06230158,0
2019,10210,20,51318675.669117644,79597292.39880952,0
2019,10210,21,96230846.43259804,38958579.23258145,0
2019,10210,22,5423410.029411765,22736787.3015873,0
2019,10210,23,33430758.779411763,38723898.28477443,0
2019,10210,24,27867326.292892158,17968979.00297619,0
2019,10210,25,6713982.625,39221140.50079365,0
2019,10210,26,0,26387021.033531744,0
2019,10210,27,7322070.196078431,20534940.236111112,0
2019,10210,28,27114996.272058822,12453712.663690476,0
2019,10210,29,5423410.029411765,9404284.743055556,0
2019,10210,30,17188264.784313727,21776981.635714285,0
2019,10210,31,10612870.647058824,2483378.6875,0
2019,10210,32,2054660.6666666665,19785754.371031746,0
2019,10210,37,3356991.3125,0,0
2019,10261,1,0,0,608036
2019,10261,2,196017686.64285713,178280957.19642857,154356652.6000049
2019,10261,3,858876621.7874459,597922890.8591269,207832510.45464152
2019,10261,4,572865864.5575757,632912455.2797619,70539908.81823124
2019,10261,5,365776010.8848485,296762226.5607864,24602361.91201639
2019,10261,6,53814784.89393939,50787304.51803751,3882666.203896104
2019,10261,7,94030178.18181819,95668621.35642137,4150419.7523854757
2019,10261,8,53213720.502272725,50158414.134199135,2402275.1127385
2019,10261,9,10410572.333333332,21899184.242424242,794940.4406926407
2019,10261,10,23364501.28787879,10716358.476190476,585453.770743034
2019,10261,11,21642405.727272727,31090374.90909091,667995.5010489511
2019,10261,12,15568145.6,8983874.92063492,526684.8395721925
2019,10261,13,33123406.73787879,34398746,1094051.431794663
2019,10261,14,63110415.263636366,91156945.05050504,1972056.4264277003
2019,10261,15,38961377.159090914,142944845.63636363,2580292.121574401
2019,10261,16,44909288.30909091,133141955.04386725,2402314.019933498
2019,10261,17,53480756.82424243,116017029.82828283,2326449.6787635223
2019,10261,18,17121560.077272728,50262641.85959596,866153.7222781217
2019,10261,19,11756010.854545455,16106347.263636364,448589.5981154423
2019,10261,20,2363415.375,5599887.654545454,67236.21052631579
