year,age,species_code,males,females,unsexed,region
1996,9,10262,2792375.5,5478202.5,0,C
1996,10,10261,891123.6666666666,606830.5,0,C
1996,10,10262,253264.66666666666,4416146.333333333,0,C
1996,11,10261,0,127358.33333333333,0,C
1996,11,10262,253264.66666666666,8184807.5,0,C
1996,12,10261,0,71098,0,C
1996,12,10262,670559,3570359.5,0,C
1996,13,10261,0,665031,0,C
1996,13,10262,500442,11855009.333333332,0,C
1996,14,10262,1156244,3618957.333333333,0,C
1996,15,10261,13372,134899.66666666666,0,C
1996,15,10262,1429648.5,1030520.6666666666,0,C
1996,16,10261,26869,45356.5,0,C
1996,16,10262,0,3046290.4999999995,0,C
1996,17,10261,0,557466.6666666666,0,C
1996,17,10262,0,1447898,0,C
1996,18,10261,91460,127358.33333333333,0,C
1996,18,10262,0,6369828,0,C
1996,19,10261,0,69834.5,0,C
1996,19,10262,0,4204361,0,C
1996,20,10262,715533.5,1064120.1666666665,0,C
1996,21,10262,695852.6666666666,0,0,C
1996,22,10262,0,817892.1666666666,0,C
1996,25,10262,0,2284578.5,0,C
1999,2,10261,60962,283636,0,C
1999,3,10261,3287275,3519458.5,0,C
1999,3,10262,976823.25,1290777,0,C
1999,4,10261,1768395,2752603,0,C
1999,4,10262,3558022.583333333,1285958.9166666667,0,C
1999,5,10261,2581915.5,3388408.5,0,C
1999,5,10262,2218741.5,2284896.6666666665,0,C
1999,6,10261,176986,1482595,0,C
1999,6,10262,3381152.6666666665,6757905.333333333,0,C
1999,7,10261,951297.5,1018066,0,C
1999,7,10262,1531818,3821709.75,0,C
1999,8,10261,395647,1418577,0,C
1999,8,10262,670501.75,3203648.5,0,C
1999,9,10261,195982,2049429,0,C
1999,9,10262,1304329,2999036.0166666666,0,C
1999,10,10261,138838.5,1519633,0,C
1999,10,10262,268937,1831357.5166666666,0,C
1999,11,10261,238649.5,316766,0,C
1999,11,10262,625765.25,1959714,0,C
1999,12,10261,165490,0,0,C
1999,12,10262,894546.75,6727092.85,0,C
1999,13,10262,268937,1595087.5833333333,0,C
1999,14,10262,615852,1558879.35,0,C
1999,15,10262,287458,4124996,0,C
1999,16,10261,0,354888.5,0,C
1999,16,10262,0,2553786.1,0,C
1999,17,10261,0,75993.5,0,C
1999,17,10262,1060879.75,1120764.85,0,C
1999,18,10262,783606.75,1947044.9500000002,0,C
1999,19,10262,0,2008206.25,0,C
1999,20,10262,278694.75,1467610.85,0,C
1999,21,10262,0,496889.25,0,C
1999,22,10262,0,996545.5,0,C
1999,23,10262,0,722415.8333333333,0,C
1999,24,10262,0,1078707.5833333333,0,C
1999,25,10262,0,2036525.35,0,C
2001,2,10261,1083686.4166666667,1045736.0666666667,0,C
2001,2,10262,11201.666666666666,60256.83333333333,0,C
2001,3,10261,5484210.7,6475859.116666667,0,C
2001,3,10262,3301978.5761904763,4608074.279761905,0,C
2001,4,10261,6370529.016666667,8052699.183333334,0,C
2001,4,10262,6573555.996428572,6233434.128968254,0,C
2001,5,10261,4150180.183333333,4908545.116666666,0,C
2001,5,10262,5399886.199206349,5623699.266269841,0,C
2001,6,10261,2103866.0166666666,4818755.433333334,0,C
2001,6,10262,3471966.708333333,5084231.554401155,0,C
2001,7,10261,1131045.0666666667,3220874.2666666666,0,C
2001,7,10262,2635267.2996031744,5081887.665656566,0,C
2001,8,10261,452202.06666666665,1032484.8333333333,0,C
2001,8,10262,1861944.8035714286,5103890.501406927,0,C
2001,9,10261,248234.3333333333,718260.4166666666,0,C
2001,9,10262,811111.125,3092055.5056998557,0,C
2001,10,10261,94477.33333333333,609227.5333333333,0,C
2001,10,10262,552439.6071428572,5580063.979112554,0,C
2001,11,10261,239399.3333333333,1133113.0166666666,0,C
2001,11,10262,511039.25,2118257.2642857144,0,C
2001,12,10261,803819.3666666667,1222883.9166666665,0,C
2001,12,10262,487635.35714285716,2111993.4583333335,0,C
2001,13,10261,129261.66666666666,181984.25,0,C
2001,13,10262,565757.0654761904,3188098.7404761906,0,C
2001,14,10261,0,524793.5833333333,0,C
2001,14,10262,878829.5833333334,2504001.427164502,0,C
2001,15,10261,230233.5,475963.5,0,C
2001,15,10262,558591.25,1345151.775,0,C
2001,16,10261,0,47604.75,0,C
2001,16,10262,199812.75,2905872.746428571,0,C
2001,17,10261,0,249467.0833333333,0,C
2001,17,10262,205434.3333333333,1551152.8902597402,0,C
2001,18,10261,0,293164.6,0,C
2001,18,10262,245737.44047619047,951579.25,0,C
2001,19,10262,221031.125,101634.22857142857,0,C
2001,20,10261,51751,0,0,C
2001,20,10262,239775.25,1511048.303030303,0,C
2001,21,10261,0,69883.25,0,C
2001,21,10262,923101.0476190476,1739067.628896104,0,C
2001,22,10261,0,389071.75,0,C
2001,22,10262,443299.9583333333,540899.3467532467,0,C
2001,23,10262,219827.5,388212.75,0,C
2001,24,10262,975884.1071428572,714313.4761904762,0,C
2001,25,10262,318816,0,0,C
2001,28,10261,0,328442.3333333333,0,C
2003,2,10261,514152,916582.7333333333,0,C
2003,2,10262,30316.5,97257.5,0,C
2003,3,10261,3014590.6666666665,3051218.35,0,C
2003,3,10262,1438157.9333333333,1307706.8166666667,0,C
2003,4,10261,8060457.75,9206714.416666666,0,C
2003,4,10262,4026197.8809523806,4037050.5738095236,0,C
2003,5,10261,3320795.5,4896682,0,C
2003,5,10262,7187660.30952381,12950359.227380952,0,C
2003,6,10261,9952969.5,9501955.833333334,0,C
2003,6,10262,5976983.280952381,5342746.014285714,0,C
2003,7,10261,1091434.0833333333,6583177,0,C
2003,7,10262,2679619.8928571427,2748331.263888889,0,C
2003,8,10261,1283626.3333333333,4312857.916666666,0,C
2003,8,10262,3562961.707142857,5602390.169444445,0,C
2003,9,10261,601090.9166666666,1357074.25,0,C
2003,9,10262,1060248.75,2746389.515873016,0,C
2003,10,10261,387204.25,510998.9166666666,0,C
2003,10,10262,1839143.6857142858,2839902.8357142857,0,C
2003,11,10261,415665.6666666666,754437.75,0,C
2003,11,10262,1905495.6595238096,1829201.3412698412,0,C
2003,12,10261,733400.5,922979.6666666666,0,C
2003,12,10262,837430.3928571428,1769156.5912698412,0,C
2003,13,10261,332025.25,730504.9166666666,0,C
2003,13,10262,340048.25,619190.6666666666,0,C
2003,14,10262,256550.3333333333,1451924.1507936507,0,C
2003,15,10261,531275,0,0,C
2003,15,10262,241574,2360243.046031746,0,C
2003,16,10261,377318.6666666666,198524.66666666666,0,C
2003,16,10262,640167.4,2982347.3837301587,0,C
2003,17,10261,317566,0,0,C
2003,17,10262,1201132.8333333333,1073091.125,0,C
2003,18,10261,0,0,0,C
2003,18,10262,170468.80000000002,1289847.7043650793,0,C
2003,19,10261,493735.6666666666,519500.25,0,C
2003,19,10262,72340,1105010.5694444445,0,C
2003,20,10262,935441.8857142858,509061.125,0,C
2003,21,10261,0,441844.6666666666,0,C
2003,21,10262,0,730987.7380952381,0,C
2003,22,10261,0,136965,0,C
2003,22,10262,342846.14285714284,1307430.6666666665,0,C
2003,23,10262,297252.14285714284,1105772.2222222222,0,C
2003,24,10262,200130,680968.55,0,C
2003,25,10262,885822.2857142857,610245.4642857143,0,C
2003,26,10261,0,289423.6666666666,0,C
2003,26,10262,256550.3333333333,1576225.238095238,0,C
2003,27,10262,215395.6,370099.5,0,C
2003,30,10261,185425.25,0,0,C
2005,2,10261,0,181377,0,C
2005,3,10261,761206.5,1870969,0,C
2005,3,10262,275286.3333333333,641233.3333333333,0,C
2005,4,10261,740979,1439451.8333333333,0,C
2005,4,10262,5553710.666666667,5658565.333333333,0,C
2005,5,10261,3337570.5,6667423.833333333,0,C
2005,5,10262,3623221.333333333,4713485,0,C
2005,6,10261,6640994.5,6825429.333333333,0,C
2005,6,10262,8817699.5,12782277.833333332,0,C
2005,7,10261,2610592.5,6105241.5,0,C
2005,7,10262,6063950.833333333,16134222,0,C
2005,8,10261,1139929.5,5403069.5,0,C
2005,8,10262,3911135,9680183.5,0,C
2005,9,10261,1139929.5,2183498,0,C
2005,9,10262,1010378.3333333333,6875261.833333333,0,C
2005,10,10261,142649.5,2137350,0,C
2005,10,10262,2120927.1666666665,3755470,0,C
2005,11,10261,265753.5,165915,0,C
2005,11,10262,5322905.416666667,561680.6666666666,0,C
2005,12,10261,373280.5,856652.5,0,C
2005,12,10262,2324203.333333333,1952372.3333333333,0,C
2005,13,10261,1054284,0,0,C
2005,13,10262,1577422.3333333333,643714.75,0,C
2005,14,10261,0,486005.5,0,C
2005,14,10262,604998.3333333333,3820994.25,0,C
2005,15,10262,241890,0,0,C
2005,16,10261,0,696361,0,C
2005,16,10262,270472,455738,0,C
2005,17,10261,0,630730,0,C
2005,18,10261,373280.5,165915,0,C
2005,18,10262,0,1061512.75,0,C
2005,19,10261,96047,0,0,C
2005,19,10262,623051.6666666666,623539.3333333333,0,C
2005,20,10262,479412.75,1357223.6666666665,0,C
2005,21,10262,713596,1407136.0833333333,0,C
2005,22,10261,293189,0,0,C
2005,22,10262,0,650537.6666666666,0,C
2005,23,10262,0,43214.33333333333,0,C
2005,24,10262,0,606479,0,C
2005,25,10262,0,188853,0,C
2005,27,10262,0,567656.3333333333,0,C
2007,2,10261,221212,0,0,C
2007,2,10262,120163,393515.6666666666,0,C
2007,3,10261,2945658.5,3053922,0,C
2007,3,10262,702700.25,984491.3333333333,0,C
2007,4,10261,4595228.666666667,4493297.416666667,0,C
2007,4,10262,6521341.333333333,10191220.083333334,0,C
2007,5,10261,2007499.5,2352644.25,0,C
2007,5,10262,4984817.583333333,7118791.216666667,0,C
2007,6,10261,2345778.6666666665,2520629.1666666665,0,C
2007,6,10262,5644892.083333333,9566172.05,0,C
2007,7,10261,5610108.5,7834721.166666667,0,C
2007,7,10262,2608980.5,12261558.15,0,C
2007,8,10261,1268179.5,1844018.5,0,C
2007,8,10262,1536099.25,8962106.25,0,C
2007,9,10261,1369563.5,4533504,0,C
2007,9,10262,4576407,10280738,0,C
2007,10,10261,410495,1159138,0,C
2007,10,10262,2149946.75,3631424,0,C
2007,11,10261,662534.1666666666,2337845,0,C
2007,11,10262,900899.5,4891980.3,0,C
2007,12,10261,107736,2317973,0,C
2007,12,10262,0,4139805.45,0,C
2007,13,10261,52054,0,0,C
2007,13,10262,796232.75,62293.75,0,C
2007,14,10261,0,772373,0,C
2007,14,10262,710362.5,1451976.9166666667,0,C
2007,15,10262,0,1782488.25,0,C
2007,16,10261,0,2125382,0,C
2007,16,10262,0,1084459.8333333333,0,C
2007,17,10261,107736,485306.5,0,C
2007,17,10262,0,1006521.5,0,C
2007,18,10262,674341,186168.3333333333,0,C
2007,19,10262,420751,0,0,C
2007,20,10262,0,652927.25,0,C
2007,21,10262,364202.5,742145.4166666666,0,C
2007,22,10262,0,359509,0,C
2007,24,10262,0,246258.75,0,C
2007,28,10262,0,472869.5,0,C
2009,2,10261,67025,430793.5,0,C
2009,3,10261,3621541.6666666665,4499661.166666666,0,C
2009,3,10262,402796,540632.5,0,C
2009,4,10261,7868772.333333333,8784981.083333332,0,C
2009,4,10262,8830168.133333333,5146052.416666667,0,C
2009,5,10261,5209885.166666667,6092326.666666667,0,C
2009,5,10262,6397017.3,8509923.285714285,0,C
2009,6,10261,4037941.5,5064046.75,0,C
2009,6,10262,20872653.566666666,20231335.973809525,0,C
2009,7,10261,1812663.5333333332,2118461,0,C
2009,7,10262,9301749.3,6192927.085714285,0,C
2009,8,10261,534942,1418892,0,C
2009,8,10262,4946659.266666667,9970404.17142857,0,C
2009,9,10261,941776,1251651.6666666665,0,C
2009,9,10262,4683247.366666666,5191937.8380952375,0,C
2009,10,10261,2176131.333333333,5371668.166666666,0,C
2009,10,10262,2598912.65,5276663.238095238,0,C
2009,11,10261,1796927.9333333333,3517082.1666666665,0,C
2009,11,10262,3408251.5666666664,9494904.152380953,0,C
2009,12,10261,540693.3333333333,1562994,0,C
2009,12,10262,1038039,9118971.319047619,0,C
2009,13,10261,605006.8666666667,415748.3333333333,0,C
2009,13,10262,359536.4,3406759.119047619,0,C
2009,14,10261,0,184523.5,0,C
2009,14,10262,580987.2666666666,5163300.399999999,0,C
2009,15,10261,0,739093.6666666666,0,C
2009,15,10262,379086.4166666666,2138138.1333333333,0,C
2009,16,10261,0,294312.6666666666,0,C
2009,16,10262,345878.26666666666,2174982.2333333334,0,C
2009,17,10261,0,370597,0,C
2009,17,10262,556547.0666666667,1595814.2333333334,0,C
2009,18,10261,0,537759.6666666666,0,C
2009,18,10262,38538,975817.3333333333,0,C
2009,19,10262,283825.6,551008.8333333333,0,C
2009,22,10261,397517.3333333333,0,0,C
2009,22,10262,0,1426902.7333333334,0,C
2009,23,10262,403249.1666666666,0,0,C
2009,24,10262,44969,57571,0,C
2009,25,10262,278806.6666666666,0,0,C
2011,2,10261,328606.5,493239.6666666666,0,C
2011,2,10262,0,17184,0,C
2011,3,10261,1615921.5,1369572,0,C
2011,3,10262,380538,378706,0,C
2011,4,10261,3465916.5,3303703.6666666665,0,C
2011,4,10262,919909.3333333334,858931,0,C
2011,5,10261,1689554,5303817.833333333,0,C
2011,5,10262,645234.3333333333,1703803.1666666665,0,C
2011,6,10261,1578917,4824743.5,0,C
2011,6,10262,7276205.066666666,8423541.933333334,0,C
2011,7,10261,2930985.5,3581637,0,C
2011,7,10262,2643892.3833333333,6599443.6,0,C
2011,8,10261,922489.5,1089751,0,C
2011,8,10262,2712255.5,7253189.65,0,C
2011,9,10261,873064.5,1091733.5,0,C
2011,9,10262,2934412.5666666664,5233564.75,0,C
2011,10,10261,444812,1489066.3333333333,0,C
2011,10,10262,197245.25,4024579.25,0,C
2011,11,10261,242339.66666666666,528666.5,0,C
2011,11,10262,1613491.7666666666,4467592.966666667,0,C
2011,12,10261,1313674.5,803236.5,0,C
2011,12,10262,2792611,1302017.4166666667,0,C
2011,13,10261,695675.5,1824438,0,C
2011,13,10262,1903159.1666666667,5114348.616666667,0,C
2011,14,10261,43764.666666666664,700691.5,0,C
2011,14,10262,423756.9166666666,5779124.95,0,C
2011,15,10261,43764.666666666664,612700,0,C
2011,15,10262,226511.66666666666,575503.75,0,C
2011,16,10261,0,71176,0,C
2011,16,10262,197245.25,1405406.5,0,C
2011,17,10261,15950,0,0,C
2011,17,10262,425343.5,770209.25,0,C
2011,18,10262,178266.5,540878.7,0,C
2011,19,10262,676043,1092485,0,C
2011,20,10262,264628.80000000005,500385.25,0,C
2011,21,10262,0,73330.33333333333,0,C
2011,22,10262,0,1121080.9166666667,0,C
2011,23,10262,0,37559.25,0,C
2011,24,10262,0,96809,0,C
2011,26,10262,0,85630.75,0,C
2011,27,10262,0,257053,0,C
2013,2,10261,868449.5,1120929,0,C
2013,2,10262,41571,26893,0,C
2013,3,10261,3308691.0833333335,3241125.333333333,0,C
2013,3,10262,1539024.5833333333,2356972.3,0,C
2013,4,10261,3148180.9166666665,3283164.3333333335,0,C
2013,4,10262,2177068.25,2092085.8333333333,0,C
2013,5,10261,610120.75,1024011.0333333333,0,C
2013,5,10262,2241887.8333333335,2181809.3666666667,0,C
2013,6,10261,2003630.55,3459756.8666666667,0,C
2013,6,10262,948119.3333333333,685061,0,C
2013,7,10261,1035495.9166666666,2321305.433333333,0,C
2013,7,10262,1275678,850202.5,0,C
2013,8,10261,1582793.9833333334,1927823.6666666665,0,C
2013,8,10262,3654136.4166666665,7587003.666666667,0,C
2013,9,10261,2008427.15,2695680,0,C
2013,9,10262,2668534.25,2377202,0,C
2013,10,10261,315866.4,1092327.3333333333,0,C
2013,10,10262,3708138.75,11716622.583333334,0,C
2013,11,10261,80384.75,585234,0,C
2013,11,10262,730636.6666666666,3171607.5,0,C
2013,12,10261,221076,363637,0,C
2013,12,10262,1107016.6666666665,1841025,0,C
2013,13,10261,121084.5,642778,0,C
2013,13,10262,1542133.0833333333,3017368.9166666665,0,C
2013,14,10261,368038,1533077,0,C
2013,14,10262,1620151.75,5182326.416666667,0,C
2013,15,10261,0,790549.6666666666,0,C
2013,15,10262,312789,5414087.416666667,0,C
2013,16,10261,0,535536.1666666666,0,C
2013,16,10262,1620786.3333333333,3845876.25,0,C
2013,17,10261,37376,0,0,C
2013,17,10262,1015517,488959.75,0,C
2013,18,10261,39715.5,481910,0,C
2013,18,10262,136811,465956.25,0,C
2013,19,10262,846350.25,223045.5,0,C
2013,20,10262,97415.75,1700546,0,C
2013,21,10262,194633,299903.5,0,C
2013,22,10262,97415.75,951174.25,0,C
2013,23,10261,0,112472.66666666666,0,C
2013,23,10262,351435.3333333333,333551,0,C
2013,24,10261,0,355548.5,0,C
2015,2,10261,735250.9666666667,670411.6666666666,0,C
2015,2,10262,9836,0,0,C
2015,3,10261,5843793.833333333,5109104.7,0,C
2015,3,10262,286871.3333333333,732929,0,C
2015,4,10261,8890678.1,9715169.833333334,0,C
2015,4,10262,1490075.6666666665,2444823.25,0,C
2015,5,10261,2570960.6333333333,4428164.05,0,C
2015,5,10262,5717731.333333333,5995647.25,0,C
2015,6,10261,2877753.0666666664,2379583.95,0,C
2015,6,10262,2424950.25,4385088.5,0,C
2015,7,10261,1133256.5833333333,486924.65,0,C
2015,7,10262,2417113.5,2497854.75,0,C
2015,8,10261,1550483.9833333334,2114508.65,0,C
2015,8,10262,640210.8333333333,3222620.3333333335,0,C
2015,9,10261,394056.5,1430216,0,C
2015,9,10262,835847.9166666666,2805424.6666666665,0,C
2015,10,10261,891738,2037644.25,0,C
2015,10,10262,985135,6335703.35,0,C
2015,11,10261,614477.25,879550.95,0,C
2015,11,10262,1718729.8333333333,1613753.0833333333,0,C
2015,12,10261,1202945.5833333333,1086999.5,0,C
2015,12,10262,2101117.6666666665,5989360.416666667,0,C
2015,13,10261,360585.5,1048913.5,0,C
2015,13,10262,532999,3379634.3333333335,0,C
2015,14,10261,0,656810.4,0,C
2015,14,10262,1861672.5,3076717.35,0,C
2015,15,10261,85953,892779.5,0,C
2015,15,10262,738986.5,1171139.6666666667,0,C
2015,16,10261,0,604250,0,C
2015,16,10262,241245.25,2598616.816666667,0,C
2015,17,10261,0,243981.25,0,C
2015,17,10262,241245.25,1029903.4,0,C
2015,18,10261,101751,261396.65000000002,0,C
2015,18,10262,1155451.5,3544821.0666666664,0,C
2015,19,10261,96897,137092.5,0,C
2015,19,10262,726983.6666666666,361134,0,C
2015,20,10262,0,1364053.35,0,C
2015,21,10262,0,494927,0,C
2015,23,10262,0,466749.6666666666,0,C
2015,25,10262,0,116524,0,C
2015,26,10262,0,590187.75,0,C
2017,2,10261,541822.5,1569997.1142857142,0,C
2017,2,10262,174872.5,719170.6666666666,0,C
2017,3,10261,4864120.702380952,3584616.526190476,0,C
2017,3,10262,4968182.666666667,5255328.508333334,0,C
2017,4,10261,2795171.5773809524,3976039.811904762,0,C
2017,4,10262,4764265.923809524,4589240.913095238,0,C
2017,5,10261,7927550.232142857,8768403.852380952,0,C
2017,5,10262,2733280.175,1879448.1738095237,0,C
2017,6,10261,4914411.726190476,7138080.311904762,0,C
2017,6,10262,4314325.69047619,7373715.685714286,0,C
2017,7,10261,2674370.601190476,4315177.829761905,0,C
2017,7,10262,9306175.36547619,11748949.376984127,0,C
2017,8,10261,185469.875,1644342.6142857142,0,C
2017,8,10262,1975583.357142857,3725814.7555555557,0,C
2017,9,10261,498875.18333333335,801499.5,0,C
2017,9,10262,652034.1428571428,933593.95,0,C
2017,10,10261,407092.2857142857,609612.8333333333,0,C
2017,10,10262,585507.1428571428,1924300.0988095237,0,C
2017,11,10261,657315.8333333333,599715.9214285715,0,C
2017,11,10262,0,514571.9222222222,0,C
2017,12,10261,149372.1,1099756.3035714286,0,C
2017,12,10262,3617832.8928571427,3858000.867063492,0,C
2017,13,10261,197867.85,892676.8690476189,0,C
2017,13,10262,1626664.2142857143,2407299.0944444444,0,C
2017,14,10261,162428.26666666666,761915.5714285714,0,C
2017,14,10262,2112040.5357142854,4875655.235714286,0,C
2017,15,10261,0,187265.14285714284,0,C
2017,15,10262,1884146.8035714286,2858630.6563492063,0,C
2017,16,10261,0,320430.83928571426,0,C
2017,16,10262,742800.2321428572,1955675.0476190476,0,C
2017,17,10261,69072.6,0,0,C
2017,17,10262,1087522.4285714286,2234580.5,0,C
2017,18,10261,93355.66666666666,91624.66666666666,0,C
2017,18,10262,229700.7857142857,670809.5833333333,0,C
2017,19,10261,0,112790.66666666666,0,C
2017,19,10262,235723.57142857142,1465828.9444444445,0,C
2017,20,10261,0,76003.125,0,C
2017,20,10262,143698.57142857142,1167845.4166666665,0,C
2017,21,10261,0,102494.25,0,C
2017,21,10262,105217,475731.5555555555,0,C
2017,22,10261,0,78805.25,0,C
2017,22,10262,0,392909.0476190476,0,C
2019,3,10262,194350.5,1374719.6,0,C
2019,4,10262,8446567.764285713,6369149.295238095,0,C
2019,5,10262,11430679.964285715,11809394.8989011,0,C
2019,6,10262,4096729.7464285716,6318586.862853813,0,C
2019,7,10262,608527.9,3317132.8792827055,0,C
2019,8,10262,2373224.2916666665,4414129.914614634,0,C
2019,9,10262,3663682.25,8996957.896767672,0,C
2019,10,10262,506470,3577666.4070124924,0,C
2019,11,10262,191507.2,1901005.2497293728,0,C
2019,12,10262,531818.0476190476,665904.8026315789,0,C
2019,13,10262,0,291848.7192982456,0,C
2019,14,10262,2251902.9476190475,2662375.908236552,0,C
2019,15,10262,1351289.7142857143,1263947.9598419124,0,C
2019,16,10262,1004910.9619047618,3159632.358026184,0,C
2019,17,10262,527320.6285714286,2772027.7360403272,0,C
2019,18,10262,0,2549276.109443188,0,C
2019,19,10262,706445.3333333333,402381.8307692308,0,C
2019,20,10262,0,860566.7954887217,0,C
2019,21,10262,0,1530092.8783882784,0,C
2019,22,10262,0,525824.8974358974,0,C
2019,24,10262,322294.75,0,0,C
2019,25,10262,147140,0,0,C
