year,length,species_code,males,females,unsexed,region
2001,60,10261,0,0,0,W
2001,60,10262,0,0,0,W
2001,70,10262,0,0,0,W
2001,80,10262,0,0,0,W
2001,90,10261,0,0,0,W
2001,100,10261,19837,0,0,W
2001,100,10262,0,0,0,W
2001,110,10261,32422,0,0,W
2001,110,10262,0,0,0,W
2001,120,10261,34426,0,0,W
2001,120,10262,0,0,19591,W
2001,130,10261,82809,145697,0,W
2001,130,10262,0,0,19591,W
2001,140,10261,147646,129688,0,W
2001,140,10262,0,17853,19591,W
2001,150,10261,146839,179083,0,W
2001,150,10262,19591,36881,19591,W
2001,160,10261,220783,207539,0,W
2001,160,10262,122428,27192,0,W
2001,170,10261,384953,560771,0,W
2001,170,10262,237770,66919,0,W
2001,180,10261,360696,484727,0,W
2001,180,10262,74233,96687,0,W
2001,190,10261,292321,399545,0,W
2001,190,10262,350114,59724,0,W
2001,200,10261,355913,422538,0,W
2001,200,10262,353484,199716,0,W
2001,210,10261,353422,406905,0,W
2001,210,10262,179247,112151,0,W
2001,220,10261,465519,554769,0,W
2001,220,10262,284484,334106,0,W
2001,230,10261,583976,655439,0,W
2001,230,10262,175499,228582,0,W
2001,240,10261,1142807,676226,0,W
2001,240,10262,264375,308131,0,W
2001,250,10261,1381647,833880,0,W
2001,250,10262,606197,617276,0,W
2001,260,10261,1674520,1143515,0,W
2001,260,10262,621895,329931,0,W
2001,270,10261,1803705,1535882,0,W
2001,270,10262,457494,482707,0,W
2001,280,10261,2103922,1703521,0,W
2001,280,10262,863615,658926,0,W
2001,290,10261,2359504,2487096,0,W
2001,290,10262,1035724,1154285,0,W
2001,300,10261,2293290,2466088,0,W
2001,300,10262,1017730,875548,0,W
2001,310,10261,1997094,2733137,0,W
2001,310,10262,884053,1309027,0,W
2001,320,10261,1593611,2300822,0,W
2001,320,10262,1649380,1172535,0,W
2001,330,10261,996684,3657767,0,W
2001,330,10262,2360160,1378711,0,W
2001,340,10261,770261,3946500,0,W
2001,340,10262,2423955,2007783,0,W
2001,350,10261,1076381,4371314,12671,W
2001,350,10262,2033598,1519121,0,W
2001,360,10261,762050,4648103,0,W
2001,360,10262,1129996,1933927,0,W
2001,370,10261,478342,3983071,0,W
2001,370,10262,1492859,2506478,0,W
2001,380,10261,413522,4160905,0,W
2001,380,10262,1388529,1901202,0,W
2001,390,10261,351601,3457620,0,W
2001,390,10262,835656,4409433,0,W
2001,400,10261,76304,1918575,0,W
2001,400,10262,472015,3959749,0,W
2001,410,10261,92390,1903086,0,W
2001,410,10262,490205,4192630,0,W
2001,420,10261,58361,1316487,0,W
2001,420,10262,77927,5491103,0,W
2001,430,10261,0,1355317,0,W
2001,430,10262,108156,5204976,0,W
2001,440,10261,0,721571,0,W
2001,440,10262,77339,4586293,0,W
2001,450,10261,0,513494,0,W
2001,450,10262,30147,3687842,0,W
2001,460,10261,0,240774,0,W
2001,460,10262,46156,2421356,0,W
2001,470,10261,0,269189,0,W
2001,470,10262,0,2007270,0,W
2001,480,10261,0,271784,0,W
2001,480,10262,0,1331111,0,W
2001,490,10261,0,85917,0,W
2001,490,10262,0,667331,0,W
2001,500,10261,0,50415,0,W
2001,500,10262,0,538041,0,W
2001,510,10261,0,35075,0,W
2001,510,10262,0,187060,0,W
2001,520,10261,0,33275,0,W
2001,520,10262,0,194174,0,W
2001,530,10261,0,52612,0,W
2001,530,10262,0,33591,0,W
2001,540,10261,0,17537,0,W
2001,540,10262,0,89994,0,W
2001,550,10261,0,0,0,W
2001,550,10262,0,75734,0,W
2001,560,10261,0,0,0,W
2001,560,10262,0,29998,0,W
2001,570,10261,0,35075,0,W
2001,570,10262,0,0,0,W
2001,580,10262,0,0,0,W
2001,590,10261,0,0,0,W
2001,590,10262,0,29998,0,W
2001,620,10261,0,0,0,W
2001,680,10262,0,0,0,W
2003,50,10262,0,0,0,W
2003,60,10261,0,0,0,W
2003,60,10262,0,15001,0,W
2003,70,10262,0,0,0,W
2003,80,10262,0,0,0,W
2003,90,10261,0,0,0,W
2003,100,10261,0,0,0,W
2003,100,10262,0,0,0,W
2003,110,10261,0,0,0,W
2003,110,10262,0,0,0,W
2003,120,10261,0,0,0,W
2003,120,10262,23912,0,0,W
2003,130,10261,22201,21016,0,W
2003,130,10262,9171,0,0,W
2003,140,10261,19617,78066,0,W
2003,140,10262,0,0,0,W
2003,150,10261,149634,200679,0,W
2003,150,10262,13805,65320,0,W
2003,160,10261,250661,290300,0,W
2003,160,10262,106622,71800,0,W
2003,170,10261,664738,500442,0,W
2003,170,10262,197371,267557,0,W
2003,180,10261,1065661,960457,0,W
2003,180,10262,346774,295196,0,W
2003,190,10261,1535207,1107520,0,W
2003,190,10262,366073,301429,0,W
2003,200,10261,1431766,1394846,0,W
2003,200,10262,606461,587761,0,W
2003,210,10261,1486123,1622057,0,W
2003,210,10262,855808,593587,0,W
2003,220,10261,1522507,1506033,0,W
2003,220,10262,1020059,828493,0,W
2003,230,10261,2069109,1714042,0,W
2003,230,10262,1109959,1114021,0,W
2003,240,10261,2907241,1661555,0,W
2003,240,10262,1157285,1235487,0,W
2003,250,10261,1967248,1722068,0,W
2003,250,10262,1649126,1410693,0,W
2003,260,10261,3335224,2261018,0,W
2003,260,10262,1776498,1753023,0,W
2003,270,10261,5431661,2579445,0,W
2003,270,10262,1553718,1772925,0,W
2003,280,10261,7891604,2621142,0,W
2003,280,10262,1453312,1880564,0,W
2003,290,10261,7516633,3322871,0,W
2003,290,10262,1663000,2218098,0,W
2003,300,10261,7263634,2924725,0,W
2003,300,10262,1634481,1919289,0,W
2003,310,10261,3006468,4274646,0,W
2003,310,10262,2038205,1703323,0,W
2003,320,10261,2777213,4031691,0,W
2003,320,10262,1522473,1449101,0,W
2003,330,10261,1545109,3722723,0,W
2003,330,10262,2125721,1455360,0,W
2003,340,10261,1026416,3902044,0,W
2003,340,10262,1669933,1592448,0,W
2003,350,10261,705603,3242209,0,W
2003,350,10262,1657273,1665579,0,W
2003,360,10261,590781,3725820,0,W
2003,360,10262,1734205,1794583,0,W
2003,370,10261,313804,3504473,0,W
2003,370,10262,1551087,2133274,0,W
2003,380,10261,260060,3027877,0,W
2003,380,10262,825318,2110420,0,W
2003,390,10261,194243,2727850,0,W
2003,390,10262,387991,2744652,0,W
2003,400,10261,115237,1843126,0,W
2003,400,10262,233265,3311534,0,W
2003,410,10261,0,1488421,0,W
2003,410,10262,39103,3670351,0,W
2003,420,10261,0,1334795,0,W
2003,420,10262,0,4028533,0,W
2003,430,10261,25966,1477806,0,W
2003,430,10262,39963,4192245,0,W
2003,440,10261,13150,705075,0,W
2003,440,10262,0,3421632,0,W
2003,450,10261,0,574987,0,W
2003,450,10262,14873,2427099,0,W
2003,460,10261,0,608456,0,W
2003,460,10262,0,2389832,0,W
2003,470,10261,0,301906,0,W
2003,470,10262,14687,1359660,14687,W
2003,480,10261,10469,273224,0,W
2003,480,10262,0,1428497,0,W
2003,490,10261,0,184486,0,W
2003,490,10262,0,655083,0,W
2003,500,10261,0,149793,0,W
2003,500,10262,9585,514943,0,W
2003,510,10261,0,42387,0,W
2003,510,10262,0,213874,0,W
2003,520,10261,0,27266,0,W
2003,520,10262,13973,196243,0,W
2003,530,10261,0,0,0,W
2003,530,10262,0,79984,0,W
2003,540,10261,0,0,0,W
2003,540,10262,0,64863,0,W
2003,550,10261,0,0,0,W
2003,550,10262,0,44691,0,W
2003,560,10261,0,0,0,W
2003,560,10262,0,0,0,W
2003,570,10261,0,10435,0,W
2003,570,10262,0,0,0,W
2003,580,10262,0,0,0,W
2003,590,10261,0,0,0,W
2003,590,10262,0,0,0,W
2003,620,10261,0,0,0,W
2003,680,10262,0,0,0,W
2005,50,10262,0,0,0,W
2005,60,10261,0,0,0,W
2005,60,10262,0,0,0,W
2005,70,10262,0,0,0,W
2005,80,10262,0,0,0,W
2005,90,10261,0,0,0,W
2005,100,10261,0,0,0,W
2005,100,10262,0,0,0,W
2005,110,10261,0,0,0,W
2005,110,10262,0,0,0,W
2005,120,10261,16778,0,0,W
2005,120,10262,0,0,0,W
2005,130,10261,0,16778,0,W
2005,130,10262,79695,0,0,W
2005,140,10261,0,95739,0,W
2005,140,10262,14481,31502,0,W
2005,150,10261,83100,12327,0,W
2005,150,10262,305291,46044,0,W
2005,160,10261,357133,134526,0,W
2005,160,10262,280378,149198,0,W
2005,170,10261,457867,308247,0,W
2005,170,10262,367743,173388,0,W
2005,180,10261,516603,537775,0,W
2005,180,10262,507638,331394,0,W
2005,190,10261,890792,636147,0,W
2005,190,10262,418863,464759,0,W
2005,200,10261,660987,534702,0,W
2005,200,10262,535182,411782,0,W
2005,210,10261,931776,610896,0,W
2005,210,10262,405383,515292,0,W
2005,220,10261,1737523,834791,0,W
2005,220,10262,648845,582905,0,W
2005,230,10261,2481626,1248693,0,W
2005,230,10262,622247,547345,0,W
2005,240,10261,2901033,2032975,0,W
2005,240,10262,852953,985254,0,W
2005,250,10261,5811309,2780658,0,W
2005,250,10262,933311,495576,0,W
2005,260,10261,7456065,3548893,0,W
2005,260,10262,1039241,606885,0,W
2005,270,10261,8528417,3610513,0,W
2005,270,10262,1238035,850885,0,W
2005,280,10261,9432700,4450103,0,W
2005,280,10262,1393773,1122924,0,W
2005,290,10261,8885503,4915459,0,W
2005,290,10262,2331966,1263951,0,W
2005,300,10261,6270104,4868433,0,W
2005,300,10262,3095979,1515875,0,W
2005,310,10261,5038823,4667713,0,W
2005,310,10262,2390420,1966934,0,W
2005,320,10261,2961497,5117493,0,W
2005,320,10262,2998948,1992798,0,W
2005,330,10261,2595030,4908650,0,W
2005,330,10262,2773545,2760728,0,W
2005,340,10261,2134706,4553988,0,W
2005,340,10262,3125579,3164329,0,W
2005,350,10261,2363758,4957298,0,W
2005,350,10262,2338936,2939316,0,W
2005,360,10261,1507560,5497409,0,W
2005,360,10262,2291916,3008816,0,W
2005,370,10261,1108287,4273300,0,W
2005,370,10262,1167623,2838870,0,W
2005,380,10261,644579,4208562,0,W
2005,380,10262,785057,3630148,0,W
2005,390,10261,243246,2887282,0,W
2005,390,10262,314656,3158200,0,W
2005,400,10261,299595,3014694,0,W
2005,400,10262,179408,3929853,0,W
2005,410,10261,92240,1828201,0,W
2005,410,10262,154739,3938158,0,W
2005,420,10261,127882,1922998,0,W
2005,420,10262,76814,4202160,0,W
2005,430,10261,27868,1286795,0,W
2005,430,10262,14900,4146470,0,W
2005,440,10261,88521,824042,0,W
2005,440,10262,66442,4341850,0,W
2005,450,10261,73007,512600,0,W
2005,450,10262,73619,3548522,0,W
2005,460,10261,36504,294851,0,W
2005,460,10262,18405,2098059,0,W
2005,470,10261,53894,417710,0,W
2005,470,10262,0,2427921,0,W
2005,480,10261,0,121861,0,W
2005,480,10262,40625,1414645,0,W
2005,490,10261,17312,143209,0,W
2005,490,10262,18818,811505,0,W
2005,500,10261,18252,219699,0,W
2005,500,10262,0,389426,0,W
2005,510,10261,0,62665,0,W
2005,510,10262,0,412634,0,W
2005,520,10261,0,135723,0,W
2005,520,10262,0,141644,0,W
2005,530,10261,0,104881,0,W
2005,530,10262,0,65870,0,W
2005,540,10261,0,22105,0,W
2005,540,10262,0,65882,0,W
2005,550,10261,0,22105,0,W
2005,550,10262,0,0,0,W
2005,560,10261,0,22105,0,W
2005,560,10262,0,0,0,W
2005,570,10261,0,18284,0,W
2005,570,10262,0,0,0,W
2005,580,10262,0,0,0,W
2005,590,10261,0,22105,0,W
2005,590,10262,0,0,0,W
2005,620,10261,0,0,0,W
2005,680,10262,0,0,0,W
2007,50,10262,0,0,0,W
2007,60,10261,0,0,0,W
2007,60,10262,0,0,0,W
2007,70,10262,0,0,0,W
2007,80,10262,16583,0,0,W
2007,90,10261,0,0,0,W
2007,100,10261,0,0,0,W
2007,100,10262,0,0,0,W
2007,110,10261,0,0,0,W
2007,110,10262,0,0,0,W
2007,120,10261,30478,16964,0,W
2007,120,10262,0,0,0,W
2007,130,10261,17077,87944,0,W
2007,130,10262,28857,22965,0,W
2007,140,10261,146243,171049,0,W
2007,140,10262,12252,0,0,W
2007,150,10261,193386,221510,0,W
2007,150,10262,207087,139435,0,W
2007,160,10261,635066,509732,0,W
2007,160,10262,229048,489503,0,W
2007,170,10261,569502,526579,0,W
2007,170,10262,564251,321144,16465,W
2007,180,10261,930765,940163,0,W
2007,180,10262,402688,459177,0,W
2007,190,10261,824012,574082,0,W
2007,190,10262,790139,750350,0,W
2007,200,10261,820682,745847,0,W
2007,200,10262,812476,789863,0,W
2007,210,10261,1333190,724181,0,W
2007,210,10262,909169,812408,0,W
2007,220,10261,1382903,850813,0,W
2007,220,10262,1654492,1100968,0,W
2007,230,10261,1237267,1116382,0,W
2007,230,10262,1473530,1303789,0,W
2007,240,10261,1224171,720341,0,W
2007,240,10262,1922822,1464148,0,W
2007,250,10261,1944144,1099825,0,W
2007,250,10262,2080298,1759603,0,W
2007,260,10261,4369001,2339717,0,W
2007,260,10262,2097458,2019176,0,W
2007,270,10261,7015758,4324186,0,W
2007,270,10262,2286916,1431766,0,W
2007,280,10261,10731192,5566896,0,W
2007,280,10262,1618521,2025404,0,W
2007,290,10261,9648466,7276584,0,W
2007,290,10262,1514783,1768104,0,W
2007,300,10261,7211302,7263987,0,W
2007,300,10262,1821505,1742924,0,W
2007,310,10261,4510280,7496941,0,W
2007,310,10262,2494660,1680861,0,W
2007,320,10261,2470740,6597954,0,W
2007,320,10262,2725679,2090071,18711,W
2007,330,10261,2873688,5513298,0,W
2007,330,10262,3166488,1901016,37421,W
2007,340,10261,2209613,6586914,0,W
2007,340,10262,2885913,2160013,56132,W
2007,350,10261,1965616,5802654,0,W
2007,350,10262,3016233,2762886,37421,W
2007,360,10261,1645585,4999469,0,W
2007,360,10262,2122564,3377501,56132,W
2007,370,10261,1213435,4967512,0,W
2007,370,10262,1557728,4584723,0,W
2007,380,10261,819060,4182727,0,W
2007,380,10262,1116009,5139119,18711,W
2007,390,10261,524409,3600828,0,W
2007,390,10262,781005,4884408,37421,W
2007,400,10261,348511,2991811,0,W
2007,400,10262,185948,5947384,37421,W
2007,410,10261,176780,2758723,0,W
2007,410,10262,139540,5560918,56132,W
2007,420,10261,150072,2098497,0,W
2007,420,10262,78898,5349318,37421,W
2007,430,10261,35662,1522952,0,W
2007,430,10262,53232,5228282,18711,W
2007,440,10261,0,1386729,0,W
2007,440,10262,28344,4320190,37421,W
2007,450,10261,30250,954543,0,W
2007,450,10262,0,3667495,56132,W
2007,460,10261,44888,507486,0,W
2007,460,10262,16758,2625433,56132,W
2007,470,10261,0,460452,0,W
2007,470,10262,21746,1781083,74843,W
2007,480,10261,0,271507,0,W
2007,480,10262,0,1243678,56132,W
2007,490,10261,0,114392,0,W
2007,490,10262,12128,837557,18711,W
2007,500,10261,0,160606,0,W
2007,500,10262,0,469170,0,W
2007,510,10261,0,64314,0,W
2007,510,10262,0,223850,18711,W
2007,520,10261,0,59316,0,W
2007,520,10262,0,104040,18711,W
2007,530,10261,0,27550,0,W
2007,530,10262,0,47994,0,W
2007,540,10261,0,0,0,W
2007,540,10262,0,50716,18711,W
2007,550,10261,0,0,0,W
2007,550,10262,0,0,0,W
2007,560,10261,0,0,0,W
2007,560,10262,0,58301,0,W
2007,570,10261,0,0,0,W
2007,570,10262,0,0,0,W
2007,580,10262,0,0,0,W
2007,590,10261,0,0,0,W
2007,590,10262,0,0,0,W
2007,620,10261,0,0,0,W
2007,680,10262,0,13652,0,W
2009,50,10262,0,0,23287,W
2009,60,10261,0,0,0,W
2009,60,10262,0,0,29675,W
2009,70,10262,0,0,0,W
2009,80,10262,0,23287,0,W
2009,90,10261,0,202487,0,W
2009,100,10261,0,0,10503,W
2009,100,10262,0,23287,0,W
2009,110,10261,54409,27734,0,W
2009,110,10262,15766,0,0,W
2009,120,10261,11487,31776,0,W
2009,120,10262,0,0,0,W
2009,130,10261,54021,132598,0,W
2009,130,10262,26706,29119,0,W
2009,140,10261,285114,86042,0,W
2009,140,10262,13353,26706,0,W
2009,150,10261,413546,216994,0,W
2009,150,10262,67520,100696,0,W
2009,160,10261,371956,552863,0,W
2009,160,10262,51643,127662,0,W
2009,170,10261,790378,436753,0,W
2009,170,10262,118693,153430,0,W
2009,180,10261,858474,716064,0,W
2009,180,10262,198184,245760,0,W
2009,190,10261,1832966,764424,0,W
2009,190,10262,568326,600711,0,W
2009,200,10261,1396478,1014304,0,W
2009,200,10262,924586,683957,0,W
2009,210,10261,2306877,1640012,0,W
2009,210,10262,1095438,1327434,0,W
2009,220,10261,2296212,1452923,0,W
2009,220,10262,1061888,1176820,0,W
2009,230,10261,3621887,2392526,0,W
2009,230,10262,1197430,1072173,0,W
2009,240,10261,3797253,2627881,0,W
2009,240,10262,1200789,1834590,0,W
2009,250,10261,6733174,3348962,0,W
2009,250,10262,1866832,1747629,0,W
2009,260,10261,7896862,2499381,0,W
2009,260,10262,1664233,1563669,0,W
2009,270,10261,11223069,4557915,0,W
2009,270,10262,1646156,1748407,0,W
2009,280,10261,17410679,4801917,0,W
2009,280,10262,2312044,2145725,0,W
2009,290,10261,16162619,4589184,0,W
2009,290,10262,2296564,2139290,0,W
2009,300,10261,11253227,4232774,0,W
2009,300,10262,3205733,2290402,0,W
2009,310,10261,6730910,4725466,0,W
2009,310,10262,2404623,2424434,0,W
2009,320,10261,2666783,4207351,0,W
2009,320,10262,2678683,2146327,0,W
2009,330,10261,1584390,4774710,0,W
2009,330,10262,2887410,2391794,0,W
2009,340,10261,969835,5348520,0,W
2009,340,10262,3161683,2877132,0,W
2009,350,10261,597229,4112672,0,W
2009,350,10262,2551283,2622129,0,W
2009,360,10261,406929,3471437,0,W
2009,360,10262,2144114,2875906,0,W
2009,370,10261,255302,4671154,0,W
2009,370,10262,1259133,3146819,0,W
2009,380,10261,174259,3071340,0,W
2009,380,10262,966412,4008994,0,W
2009,390,10261,138665,2314479,0,W
2009,390,10262,585830,4756358,0,W
2009,400,10261,101613,1733449,0,W
2009,400,10262,230331,5428189,0,W
2009,410,10261,61109,1331145,0,W
2009,410,10262,197347,6405703,0,W
2009,420,10261,65721,1146113,0,W
2009,420,10262,64781,6211907,0,W
2009,430,10261,26423,723545,0,W
2009,430,10262,36252,6230054,0,W
2009,440,10261,17675,593241,0,W
2009,440,10262,49600,5855517,0,W
2009,450,10261,11086,629746,0,W
2009,450,10262,0,4884775,0,W
2009,460,10261,0,318718,0,W
2009,460,10262,54167,3719101,0,W
2009,470,10261,0,166327,0,W
2009,470,10262,25312,2141949,0,W
2009,480,10261,11955,114505,0,W
2009,480,10262,0,1437981,0,W
2009,490,10261,0,67709,0,W
2009,490,10262,0,1067327,0,W
2009,500,10261,0,35375,0,W
2009,500,10262,0,449672,0,W
2009,510,10261,0,19649,0,W
2009,510,10262,0,181956,0,W
2009,520,10261,0,39299,0,W
2009,520,10262,0,74596,0,W
2009,530,10261,0,34355,0,W
2009,530,10262,28534,145926,0,W
2009,540,10261,0,0,0,W
2009,540,10262,0,28534,0,W
2009,550,10261,0,0,0,W
2009,550,10262,0,0,0,W
2009,560,10261,0,0,0,W
2009,560,10262,0,0,0,W
2009,570,10261,0,0,0,W
2009,570,10262,0,0,0,W
2009,580,10262,0,28534,0,W
2009,590,10261,0,0,0,W
2009,590,10262,0,0,0,W
2009,620,10261,0,10503,0,W
2009,680,10262,0,0,0,W
2011,50,10262,0,0,0,W
2011,60,10261,0,0,0,W
2011,60,10262,0,0,0,W
2011,70,10262,0,0,0,W
2011,80,10262,0,0,0,W
2011,90,10261,0,0,0,W
2011,100,10261,0,0,0,W
2011,100,10262,0,0,0,W
2011,110,10261,59979,0,0,W
2011,110,10262,0,0,0,W
2011,120,10261,17884,0,0,W
2011,120,10262,0,0,0,W
2011,130,10261,43219,0,0,W
2011,130,10262,0,0,0,W
2011,140,10261,89980,31994,0,W
2011,140,10262,24822,40901,0,W
2011,150,10261,54172,180527,0,W
2011,150,10262,30128,15718,0,W
2011,160,10261,137423,82952,0,W
2011,160,10262,128283,57070,0,W
2011,170,10261,87762,171222,0,W
2011,170,10262,79987,63067,0,W
2011,180,10261,320771,141146,0,W
2011,180,10262,29448,74969,0,W
2011,190,10261,122467,115354,0,W
2011,190,10262,158973,96393,0,W
2011,200,10261,135734,250170,0,W
2011,200,10262,157561,30128,0,W
2011,210,10261,285623,317657,0,W
2011,210,10262,130524,167739,0,W
2011,220,10261,218754,454545,0,W
2011,220,10262,131172,331675,0,W
2011,230,10261,472730,471660,0,W
2011,230,10262,202121,285767,0,W
2011,240,10261,522371,864163,0,W
2011,240,10262,366250,267606,0,W
2011,250,10261,1576809,996470,0,W
2011,250,10262,257267,276800,0,W
2011,260,10261,1399743,1314687,0,W
2011,260,10262,594065,298048,0,W
2011,270,10261,2843219,1641620,0,W
2011,270,10262,808172,780654,0,W
2011,280,10261,3066029,1985013,0,W
2011,280,10262,1075009,788563,0,W
2011,290,10261,4821363,2170936,0,W
2011,290,10262,1040488,949324,0,W
2011,300,10261,7135146,2551785,0,W
2011,300,10262,1531895,1351533,0,W
2011,310,10261,6548156,2557442,0,W
2011,310,10262,1552213,1688719,0,W
2011,320,10261,5325732,3933763,0,W
2011,320,10262,1686030,1332606,0,W
2011,330,10261,2448194,3698732,0,W
2011,330,10262,1505476,1762012,0,W
2011,340,10261,1445137,4211857,0,W
2011,340,10262,1421727,2205978,0,W
2011,350,10261,1032082,5536993,0,W
2011,350,10262,1305369,3274664,0,W
2011,360,10261,699919,6615129,0,W
2011,360,10262,951611,3425708,0,W
2011,370,10261,143710,5415573,0,W
2011,370,10262,751875,3022655,0,W
2011,380,10261,143728,4509588,0,W
2011,380,10262,224131,4164152,0,W
2011,390,10261,98570,3918523,0,W
2011,390,10262,232641,4286461,0,W
2011,400,10261,54370,3141698,0,W
2011,400,10262,36784,5121775,11151,W
2011,410,10261,11289,1649826,0,W
2011,410,10262,37190,4269800,0,W
2011,420,10261,30952,744183,0,W
2011,420,10262,0,4369351,22301,W
2011,430,10261,0,787003,0,W
2011,430,10262,17165,3967787,0,W
2011,440,10261,0,641742,0,W
2011,440,10262,44956,3689906,22301,W
2011,450,10261,0,236896,0,W
2011,450,10262,0,2853483,11151,W
2011,460,10261,0,147191,0,W
2011,460,10262,0,1641714,11151,W
2011,470,10261,15920,94440,0,W
2011,470,10262,22478,1149617,11151,W
2011,480,10261,0,16760,0,W
2011,480,10262,0,728138,0,W
2011,490,10261,0,0,0,W
2011,490,10262,0,308826,0,W
2011,500,10261,0,46630,0,W
2011,500,10262,0,77901,0,W
2011,510,10261,0,17370,0,W
2011,510,10262,0,45143,0,W
2011,520,10261,0,0,0,W
2011,520,10262,0,23591,0,W
2011,530,10261,0,0,0,W
2011,530,10262,0,23663,0,W
2011,540,10261,0,0,0,W
2011,540,10262,0,0,0,W
2011,550,10261,0,0,0,W
2011,550,10262,0,0,0,W
2011,560,10261,0,0,0,W
2011,560,10262,0,0,0,W
2011,570,10261,0,0,0,W
2011,570,10262,0,0,0,W
2011,580,10262,0,0,0,W
2011,590,10261,0,0,0,W
2011,590,10262,0,0,0,W
2011,620,10261,0,0,0,W
2011,680,10262,0,0,0,W
2013,50,10262,0,0,0,W
2013,60,10261,0,0,0,W
2013,60,10262,0,0,0,W
2013,70,10262,0,0,0,W
2013,80,10262,0,0,0,W
2013,90,10261,0,0,0,W
2013,100,10261,0,0,0,W
2013,100,10262,0,0,0,W
2013,110,10261,0,0,0,W
2013,110,10262,0,0,0,W
2013,120,10261,0,0,0,W
2013,120,10262,0,0,0,W
2013,130,10261,21430,38400,0,W
2013,130,10262,0,0,0,W
2013,140,10261,77782,134257,0,W
2013,140,10262,0,16838,0,W
2013,150,10261,100389,73919,0,W
2013,150,10262,0,0,0,W
2013,160,10261,216795,166194,0,W
2013,160,10262,0,38275,0,W
2013,170,10261,191258,325348,0,W
2013,170,10262,97718,32557,0,W
2013,180,10261,323817,252028,0,W
2013,180,10262,48323,54217,0,W
2013,190,10261,397431,264845,0,W
2013,190,10262,208350,57755,0,W
2013,200,10261,108177,209269,0,W
2013,200,10262,110095,212561,0,W
2013,210,10261,271340,481008,0,W
2013,210,10262,78779,79389,0,W
2013,220,10261,411326,453291,0,W
2013,220,10262,181543,86555,0,W
2013,230,10261,655247,168385,0,W
2013,230,10262,289333,291273,0,W
2013,240,10261,867392,378232,0,W
2013,240,10262,299930,105927,0,W
2013,250,10261,943046,541527,0,W
2013,250,10262,404087,153412,0,W
2013,260,10261,1506208,651023,0,W
2013,260,10262,290747,615263,0,W
2013,270,10261,3170396,752171,0,W
2013,270,10262,456041,299140,0,W
2013,280,10261,4790849,1412800,0,W
2013,280,10262,424027,306306,0,W
2013,290,10261,8097367,2743780,0,W
2013,290,10262,957845,574054,0,W
2013,300,10261,8807092,2201012,0,W
2013,300,10262,1509992,617572,0,W
2013,310,10261,8666822,2938416,0,W
2013,310,10262,2085264,596840,0,W
2013,320,10261,5262293,2679586,0,W
2013,320,10262,2462203,1113674,0,W
2013,330,10261,2273482,3227934,0,W
2013,330,10262,3114884,1119441,0,W
2013,340,10261,1620281,4646819,0,W
2013,340,10262,2998272,1808815,0,W
2013,350,10261,1372290,5091555,0,W
2013,350,10262,2699185,2782591,0,W
2013,360,10261,917651,5136946,0,W
2013,360,10262,2726635,3425339,0,W
2013,370,10261,380363,5234532,0,W
2013,370,10262,1931123,3783494,0,W
2013,380,10261,154112,4025011,0,W
2013,380,10262,980154,4385621,0,W
2013,390,10261,294910,3972780,0,W
2013,390,10262,420435,4842746,0,W
2013,400,10261,51304,2435463,0,W
2013,400,10262,207037,4687744,0,W
2013,410,10261,50605,2279799,0,W
2013,410,10262,187204,5750931,0,W
2013,420,10261,0,1466578,0,W
2013,420,10262,19774,4741511,0,W
2013,430,10261,66783,1159120,0,W
2013,430,10262,36030,3449546,0,W
2013,440,10261,0,340303,0,W
2013,440,10262,0,3806996,0,W
2013,450,10261,46397,563373,0,W
2013,450,10262,0,2828655,0,W
2013,460,10261,0,321455,0,W
2013,460,10262,0,1620524,0,W
2013,470,10261,0,201103,0,W
2013,470,10262,18954,1492005,0,W
2013,480,10261,0,296020,0,W
2013,480,10262,68870,877887,0,W
2013,490,10261,0,118949,0,W
2013,490,10262,0,559810,0,W
2013,500,10261,0,0,0,W
2013,500,10262,99059,328282,0,W
2013,510,10261,0,0,0,W
2013,510,10262,0,321869,0,W
2013,520,10261,0,0,0,W
2013,520,10262,0,87503,0,W
2013,530,10261,0,0,0,W
2013,530,10262,0,41830,0,W
2013,540,10261,0,0,0,W
2013,540,10262,0,0,0,W
2013,550,10261,0,0,0,W
2013,550,10262,0,0,0,W
2013,560,10261,0,0,0,W
2013,560,10262,0,0,0,W
2013,570,10261,0,0,0,W
2013,570,10262,0,0,0,W
2013,580,10262,0,0,0,W
2013,590,10261,0,0,0,W
2013,590,10262,0,0,0,W
2013,620,10261,0,0,0,W
2013,680,10262,0,0,0,W
2015,50,10262,0,0,0,W
2015,60,10261,0,75359,0,W
2015,60,10262,0,0,0,W
2015,70,10262,0,20312,0,W
2015,80,10262,0,0,0,W
2015,90,10261,0,75359,0,W
2015,100,10261,7693,0,0,W
2015,100,10262,0,0,0,W
2015,110,10261,12943,27850,0,W
2015,110,10262,0,0,0,W
2015,120,10261,75359,44440,24445,W
2015,120,10262,0,0,0,W
2015,130,10261,213382,146874,0,W
2015,130,10262,14541,0,0,W
2015,140,10261,249085,311524,0,W
2015,140,10262,44757,70961,0,W
2015,150,10261,288202,275930,24445,W
2015,150,10262,113959,0,8741,W
2015,160,10261,473879,593972,0,W
2015,160,10262,91398,58250,0,W
2015,170,10261,817711,853801,0,W
2015,170,10262,122631,135208,0,W
2015,180,10261,1101144,2011014,0,W
2015,180,10262,104852,148025,0,W
2015,190,10261,1351464,1745659,0,W
