sim,year,species_code,ess,value,region
7,2017,10262,ess_t,23.199945415484333,E
7,2019,10262,ess_t,21.71769603071807,E
8,2005,10262,ess_f,29.92307799208353,E
8,2011,10261,ess_f,25.000000000000014,E
8,2013,10262,ess_f,32.74042719120943,E
8,2015,10262,ess_f,57.599807196119635,E
8,2017,10262,ess_f,8.261317916526657,E
8,2019,10262,ess_f,11.625419812152808,E
8,2005,10262,ess_m,8.279551570808254,E
8,2011,10261,ess_m,NA,E
8,2013,10262,ess_m,13.400462066593889,E
8,2015,10262,ess_m,60.13762063431911,E
8,2017,10262,ess_m,6.354135221281047,E
8,2019,10262,ess_m,5.491404930113968,E
8,2005,10262,ess_t,91.25965752446145,E
8,2011,10261,ess_t,25.000000000000014,E
8,2013,10262,ess_t,144.14632799817682,E
8,2015,10262,ess_t,59.65181782906451,E
8,2017,10262,ess_t,9.6429581097587,E
8,2019,10262,ess_t,11.526534323219757,E
9,2005,10262,ess_f,0,E
9,2013,10262,ess_f,56.36488234329784,E
9,2017,10262,ess_f,32.27797623909583,E
9,2019,10262,ess_f,3.0412312241788566,E
9,2005,10262,ess_m,0.7198563603043268,E
9,2013,10262,ess_m,37.681200029749945,E
9,2017,10262,ess_m,13.27691758995755,E
9,2019,10262,ess_m,41.12921936226193,E
9,2005,10262,ess_t,1.6533475047577817,E
9,2013,10262,ess_t,69.20802922145448,E
9,2017,10262,ess_t,74.03382963953945,E
9,2019,10262,ess_t,9.81324732092509,E
10,2005,10262,ess_f,24.12358737733796,E
10,2009,10262,ess_f,NA,E
10,2011,10261,ess_f,0,E
10,2013,10262,ess_f,13.358838115494903,E
10,2015,10262,ess_f,0,E
10,2017,10262,ess_f,4.955035186934435,E
10,2019,10262,ess_f,8.528314958924659,E
10,2005,10262,ess_m,11.399357483475544,E
10,2009,10262,ess_m,NA,E
10,2011,10261,ess_m,NA,E
10,2013,10262,ess_m,5.918589902526174,E
10,2015,10262,ess_m,NA,E
10,2017,10262,ess_m,2.923457430783135,E
10,2019,10262,ess_m,20.865413911716594,E
10,2005,10262,ess_t,31.26757771725668,E
10,2009,10262,ess_t,0,E
10,2011,10261,ess_t,0,E
10,2013,10262,ess_t,12.651205312225382,E
10,2015,10262,ess_t,0,E
10,2017,10262,ess_t,9.37151841144076,E
10,2019,10262,ess_t,23.29396042488472,E
11,2005,10262,ess_f,13.667969317340786,E
11,2011,10261,ess_f,0,E
11,2013,10262,ess_f,64.96592506322695,E
11,2015,10262,ess_f,13.860949062670823,E
11,2017,10262,ess_f,9.282266080057289,E
11,2019,10262,ess_f,10.841215703558632,E
11,2005,10262,ess_m,41.10988101624651,E
11,2011,10261,ess_m,NA,E
11,2013,10262,ess_m,17.88547106783183,E
11,2015,10262,ess_m,7.405239866485003,E
11,2017,10262,ess_m,4.34086194338005,E
11,2019,10262,ess_m,0.8211929080125302,E
11,2005,10262,ess_t,72.90296877409409,E
11,2011,10261,ess_t,0,E
11,2013,10262,ess_t,62.93347213875513,E
11,2015,10262,ess_t,17.028341730268664,E
11,2017,10262,ess_t,13.771463945432519,E
11,2019,10262,ess_t,13.53196414844535,E
12,2005,10262,ess_f,70.51852852919413,E
12,2009,10262,ess_f,33.00743420146611,E
12,2011,10261,ess_f,25.000000000000014,E
12,2013,10262,ess_f,18.006028845952216,E
12,2015,10262,ess_f,52.18673705231769,E
12,2017,10262,ess_f,44.35783938111584,E
12,2019,10262,ess_f,45.25151298562494,E
12,2005,10262,ess_m,22.674798555154876,E
12,2009,10262,ess_m,NA,E
12,2011,10261,ess_m,NA,E
12,2013,10262,ess_m,4.555497043761686,E
12,2015,10262,ess_m,7.913322747789768,E
12,2017,10262,ess_m,38.975696419830044,E
12,2019,10262,ess_m,48.30341837499948,E
12,2005,10262,ess_t,76.80372431985276,E
12,2009,10262,ess_t,79.19226468964575,E
12,2011,10261,ess_t,25.000000000000014,E
12,2013,10262,ess_t,15.905505403399825,E
12,2015,10262,ess_t,61.61201834525088,E
12,2017,10262,ess_t,59.927295470161454,E
12,2019,10262,ess_t,145.10273310651564,E
13,2005,10262,ess_f,3.1257073537198585,E
13,2009,10262,ess_f,0,E
13,2011,10261,ess_f,874.8773930945126,E
13,2013,10262,ess_f,8.517317940721295,E
13,2015,10262,ess_f,7.503205196646049,E
13,2017,10262,ess_f,9.235373286773642,E
13,2019,10262,ess_f,5.274171743926911,E
13,2005,10262,ess_m,NA,E
13,2009,10262,ess_m,NA,E
13,2011,10261,ess_m,NA,E
13,2013,10262,ess_m,11.808589916433975,E
13,2015,10262,ess_m,0,E
13,2017,10262,ess_m,8.286476868147508,E
13,2019,10262,ess_m,12.531256062286364,E
13,2005,10262,ess_t,2.3277513374255387,E
13,2009,10262,ess_t,13.343715097986312,E
13,2011,10261,ess_t,874.8773930945126,E
13,2013,10262,ess_t,15.205663146914096,E
13,2015,10262,ess_t,7.422778806139997,E
13,2017,10262,ess_t,13.783035782578029,E
13,2019,10262,ess_t,8.837971157157561,E
14,2005,10262,ess_f,40.21498438413787,E
14,2011,10261,ess_f,0,E
14,2013,10262,ess_f,32.01324304851763,E
14,2017,10262,ess_f,10.143198014892292,E
14,2019,10262,ess_f,12.283032368151941,E
14,2005,10262,ess_m,10.657621695028253,E
14,2011,10261,ess_m,NA,E
14,2013,10262,ess_m,25.965437908335844,E
14,2017,10262,ess_m,5.543492645396697,E
14,2019,10262,ess_m,5.286906456746529,E
14,2005,10262,ess_t,35.45181947586111,E
14,2011,10261,ess_t,0,E
14,2013,10262,ess_t,129.1386476299284,E
14,2017,10262,ess_t,9.45877774634981,E
14,2019,10262,ess_t,33.43381453028669,E
15,2005,10262,ess_f,48.82792891599321,E
15,2009,10262,ess_f,14.24501693315258,E
15,2013,10262,ess_f,12.377026167757116,E
15,2015,10262,ess_f,0,E
15,2017,10262,ess_f,3.792920237174322,E
15,2019,10262,ess_f,11.674529763325634,E
15,2005,10262,ess_m,0,E
15,2009,10262,ess_m,NA,E
15,2013,10262,ess_m,10.528669561572272,E
15,2015,10262,ess_m,NA,E
15,2017,10262,ess_m,0.29982515901348594,E
15,2019,10262,ess_m,0,E
15,2005,10262,ess_t,15.549738582184345,E
15,2009,10262,ess_t,14.169559221726148,E
15,2013,10262,ess_t,15.653757272756785,E
15,2015,10262,ess_t,0,E
15,2017,10262,ess_t,11.692102554082686,E
15,2019,10262,ess_t,14.221052159009723,E
16,2005,10262,ess_f,1.8979207935034712,E
16,2009,10262,ess_f,7.901507419036968,E
16,2011,10261,ess_f,0,E
16,2013,10262,ess_f,9.510947622476131,E
16,2017,10262,ess_f,81.76772266582653,E
16,2019,10262,ess_f,5.865895198177292,E
16,2005,10262,ess_m,0,E
16,2009,10262,ess_m,NA,E
16,2011,10261,ess_m,NA,E
16,2013,10262,ess_m,12.449400814365983,E
16,2017,10262,ess_m,27.307639298355287,E
16,2019,10262,ess_m,14.00088783771766,E
16,2005,10262,ess_t,2.0465872250965145,E
16,2009,10262,ess_t,4.1861169452343026,E
16,2011,10261,ess_t,0,E
16,2013,10262,ess_t,16.058576458342458,E
16,2017,10262,ess_t,68.98260282268485,E
16,2019,10262,ess_t,10.85448140696776,E
17,2005,10262,ess_f,11.815719132208073,E
17,2011,10261,ess_f,8.333372484085658,E
17,2015,10262,ess_f,38.236534219082145,E
17,2017,10262,ess_f,10.979012520781756,E
17,2019,10262,ess_f,2.9900627787287566,E
17,2005,10262,ess_m,NA,E
17,2011,10261,ess_m,NA,E
17,2015,10262,ess_m,16.216262146381265,E
17,2017,10262,ess_m,7.420458521376139,E
17,2019,10262,ess_m,1.772090264980049,E
17,2005,10262,ess_t,13.156575060926057,E
17,2011,10261,ess_t,8.333372484085658,E
17,2015,10262,ess_t,41.16732590370931,E
17,2017,10262,ess_t,11.323938373332682,E
17,2019,10262,ess_t,6.578685453904015,E
18,2005,10262,ess_f,35.36124868775557,E
18,2009,10262,ess_f,0,E
18,2011,10261,ess_f,49.997944655012574,E
18,2013,10262,ess_f,5.445867306475796,E
18,2015,10262,ess_f,0,E
18,2017,10262,ess_f,8.107444804702206,E
18,2019,10262,ess_f,3.942109457446975,E
18,2005,10262,ess_m,6.03561154378955,E
