species_code,ess,species_name,avg_iss
10115,ess_f,Greenland turbot,61.679402598342044
30060,ess_f,Pacific ocean perch,50.59996986934615
10112,ess_f,Kamchatka flounder,140.5383864221691
10115,ess_m,Greenland turbot,78.06828607343827
30060,ess_m,Pacific ocean perch,52.85782745328943
10112,ess_m,Kamchatka flounder,113.63209293018096
10115,ess_t,Greenland turbot,113.87493667582798
30060,ess_t,Pacific ocean perch,92.8870026297627
10112,ess_t,Kamchatka flounder,223.26565915577348
