year,species_code,ess,species_name,iss
1997,30420,ess_m,northern rockfish,57.56776387871891
2000,21720,ess_m,Pacific cod,94.6802126823442
2000,21740,ess_m,walleye pollock,51.888942901326196
2000,21921,ess_m,Atka mackerel,23.005670043660487
2000,30060,ess_m,Pacific ocean perch,114.46103011433351
2000,30420,ess_m,northern rockfish,72.84843693665024
2002,21720,ess_m,Pacific cod,140.43475685084076
2002,21740,ess_m,walleye pollock,120.9515944289883
2002,21921,ess_m,Atka mackerel,90.71856600541729
2002,30060,ess_m,Pacific ocean perch,50.718024899469235
2002,30420,ess_m,northern rockfish,31.009955379518782
2004,21720,ess_m,Pacific cod,100.45427077172899
2004,21740,ess_m,walleye pollock,52.838303413317306
2004,21921,ess_m,Atka mackerel,97.2756718393383
2004,30060,ess_m,Pacific ocean perch,144.9330290192528
2004,30420,ess_m,northern rockfish,77.11188571750777
2006,21720,ess_m,Pacific cod,82.62983808337319
2006,21740,ess_m,walleye pollock,72.64438839093133
2006,21921,ess_m,Atka mackerel,55.208356525001165
2006,30060,ess_m,Pacific ocean perch,64.6461544283405
2006,30420,ess_m,northern rockfish,80.94848137283208
2010,10110,ess_m,arrowtooth flounder,48.61950320528542
2010,10112,ess_m,Kamchatka flounder,47.043541439899585
2010,21720,ess_m,Pacific cod,100.45330669049548
2010,21740,ess_m,walleye pollock,25.537842855212734
2010,21921,ess_m,Atka mackerel,54.36824393864276
2010,30060,ess_m,Pacific ocean perch,127.3539619358998
2010,30420,ess_m,northern rockfish,76.91071771787699
2012,10110,ess_m,arrowtooth flounder,40.069146442616244
2012,21720,ess_m,Pacific cod,82.4731740809375
2012,21740,ess_m,walleye pollock,31.98891337776159
2012,21921,ess_m,Atka mackerel,50.13061365343688
2012,30060,ess_m,Pacific ocean perch,122.14370690673503
2012,30420,ess_m,northern rockfish,70.98133022382645
2014,10110,ess_m,arrowtooth flounder,45.070896177609754
2014,21720,ess_m,Pacific cod,106.78670385040603
2014,21740,ess_m,walleye pollock,8.918848515761601
2014,21921,ess_m,Atka mackerel,46.72080539798203
2014,30060,ess_m,Pacific ocean perch,138.01999713403762
2014,30420,ess_m,northern rockfish,72.9117080420934
2016,10110,ess_m,arrowtooth flounder,51.104593401613585
2016,10112,ess_m,Kamchatka flounder,59.39501858524866
2016,21720,ess_m,Pacific cod,105.99515177133259
2016,21740,ess_m,walleye pollock,18.658936855111627
2016,21921,ess_m,Atka mackerel,30.847578615188354
2016,30060,ess_m,Pacific ocean perch,261.3873971771584
2016,30420,ess_m,northern rockfish,69.26453734129693
2018,10110,ess_m,arrowtooth flounder,94.20183365200236
2018,10112,ess_m,Kamchatka flounder,74.73936203253781
2018,21720,ess_m,Pacific cod,118.33005713988454
2018,21740,ess_m,walleye pollock,57.6583783218735
2018,21921,ess_m,Atka mackerel,92.02302421358885
2018,30060,ess_m,Pacific ocean perch,228.6287779641852
2018,30420,ess_m,northern rockfish,88.90519898078692
1980,21720,ess_t,Pacific cod,14.278171478564646
1980,21740,ess_t,walleye pollock,14.166889629060904
1980,21921,ess_t,Atka mackerel,10.837430066354672
1980,30060,ess_t,Pacific ocean perch,25.879271086918397
1980,30420,ess_t,northern rockfish,41.26795337873119
