year,species_code,ess,species_name,iss
2016,30420,ess_f,northern rockfish,246.43409231086406
2018,30420,ess_f,northern rockfish,274.4180355558367
1980,10110,ess_m,arrowtooth flounder,0
1983,10110,ess_m,arrowtooth flounder,195.46279659665774
1986,10110,ess_m,arrowtooth flounder,102.80765676175717
1991,10110,ess_m,arrowtooth flounder,381.12415716557103
1994,10110,ess_m,arrowtooth flounder,586.6204556543646
1997,10110,ess_m,arrowtooth flounder,566.3721133752913
2000,10110,ess_m,arrowtooth flounder,364.34228989618174
2002,10110,ess_m,arrowtooth flounder,585.8213200959771
2004,10110,ess_m,arrowtooth flounder,480.22006843692634
2006,10110,ess_m,arrowtooth flounder,331.61453639184225
2010,10110,ess_m,arrowtooth flounder,264.8187523912616
2012,10110,ess_m,arrowtooth flounder,206.06818950382115
2014,10110,ess_m,arrowtooth flounder,444.7811929734268
2016,10110,ess_m,arrowtooth flounder,271.6231233322748
2018,10110,ess_m,arrowtooth flounder,469.2733252685008
1980,10112,ess_m,Kamchatka flounder,10.284167237229944
1991,10112,ess_m,Kamchatka flounder,154.71886095483688
1994,10112,ess_m,Kamchatka flounder,151.86628614821996
1997,10112,ess_m,Kamchatka flounder,192.7327408203836
2000,10112,ess_m,Kamchatka flounder,285.48142680300487
2002,10112,ess_m,Kamchatka flounder,288.1734213623725
2004,10112,ess_m,Kamchatka flounder,250.8129193452168
2006,10112,ess_m,Kamchatka flounder,269.7331457587217
2010,10112,ess_m,Kamchatka flounder,166.13184077244068
2012,10112,ess_m,Kamchatka flounder,193.57703259550777
2014,10112,ess_m,Kamchatka flounder,109.66963298839636
2016,10112,ess_m,Kamchatka flounder,241.89234684806598
2018,10112,ess_m,Kamchatka flounder,228.95590139319557
1980,21720,ess_m,Pacific cod,298.3606811153256
1983,21720,ess_m,Pacific cod,392.052323442115
1986,21720,ess_m,Pacific cod,341.0481921320799
1991,21720,ess_m,Pacific cod,272.6630980410081
1994,21720,ess_m,Pacific cod,123.46117092380167
1997,21720,ess_m,Pacific cod,428.12526759724017
2000,21720,ess_m,Pacific cod,444.67376984479165
2002,21720,ess_m,Pacific cod,540.4649281400846
2004,21720,ess_m,Pacific cod,588.8861376656275
2006,21720,ess_m,Pacific cod,353.7112376309958
2010,21720,ess_m,Pacific cod,583.6903205559313
2012,21720,ess_m,Pacific cod,453.31075097565696
2014,21720,ess_m,Pacific cod,666.2462150262858
2016,21720,ess_m,Pacific cod,778.6977284851422
2018,21720,ess_m,Pacific cod,563.2786365159739
1980,21740,ess_m,walleye pollock,50.21251933822605
1983,21740,ess_m,walleye pollock,745.8053402081787
1986,21740,ess_m,walleye pollock,111.87686638750205
1991,21740,ess_m,walleye pollock,348.5374002707182
1994,21740,ess_m,walleye pollock,190.29994889748514
1997,21740,ess_m,walleye pollock,410.9565627257049
2000,21740,ess_m,walleye pollock,193.14482120537673
2002,21740,ess_m,walleye pollock,347.78045784432646
2004,21740,ess_m,walleye pollock,168.64935821180688
2006,21740,ess_m,walleye pollock,211.4155311861742
2010,21740,ess_m,walleye pollock,119.91556633764368
2012,21740,ess_m,walleye pollock,112.11438065498405
2014,21740,ess_m,walleye pollock,57.28739074665556
2016,21740,ess_m,walleye pollock,66.70984952516757
2018,21740,ess_m,walleye pollock,178.56853999175115
1980,21921,ess_m,Atka mackerel,27.587956139944094
1983,21921,ess_m,Atka mackerel,81.76258136636007
1986,21921,ess_m,Atka mackerel,44.32307809416119
1991,21921,ess_m,Atka mackerel,208.9356695248516
1994,21921,ess_m,Atka mackerel,110.96582105440153
1997,21921,ess_m,Atka mackerel,123.0328237931368
2000,21921,ess_m,Atka mackerel,72.67527633054648
2002,21921,ess_m,Atka mackerel,256.0527262548363
2004,21921,ess_m,Atka mackerel,466.0643691360572
2006,21921,ess_m,Atka mackerel,142.43209154480166
2010,21921,ess_m,Atka mackerel,143.13508226329463
2012,21921,ess_m,Atka mackerel,192.4353483744013
2014,21921,ess_m,Atka mackerel,144.80028124854005
2016,21921,ess_m,Atka mackerel,69.85875965692408
2018,21921,ess_m,Atka mackerel,122.11308193262983
1980,30060,ess_m,Pacific ocean perch,41.40003991189961
1983,30060,ess_m,Pacific ocean perch,317.369084251412
1986,30060,ess_m,Pacific ocean perch,357.14385986179036
1991,30060,ess_m,Pacific ocean perch,263.5112624307762
1994,30060,ess_m,Pacific ocean perch,291.2352093073972
1997,30060,ess_m,Pacific ocean perch,451.3909020067612
2000,30060,ess_m,Pacific ocean perch,324.6541761236409
2002,30060,ess_m,Pacific ocean perch,275.74006354108843
2004,30060,ess_m,Pacific ocean perch,667.4633544463175
2006,30060,ess_m,Pacific ocean perch,572.9021157906813
2010,30060,ess_m,Pacific ocean perch,726.4417056391742
2012,30060,ess_m,Pacific ocean perch,686.2230160967041
2014,30060,ess_m,Pacific ocean perch,281.4902826971364
2016,30060,ess_m,Pacific ocean perch,876.1814257535806
2018,30060,ess_m,Pacific ocean perch,858.2769263891731
1980,30420,ess_m,northern rockfish,0
1983,30420,ess_m,northern rockfish,104.9534294805175
1986,30420,ess_m,northern rockfish,172.18704905085815
1991,30420,ess_m,northern rockfish,80.04859618106525
1994,30420,ess_m,northern rockfish,94.03456178953607
1997,30420,ess_m,northern rockfish,138.01325965919258
2000,30420,ess_m,northern rockfish,153.96266919135763
2002,30420,ess_m,northern rockfish,207.34789962106439
2004,30420,ess_m,northern rockfish,181.65523324482868
2006,30420,ess_m,northern rockfish,198.694831225798
2010,30420,ess_m,northern rockfish,252.7683631428607
2012,30420,ess_m,northern rockfish,70.50418367428344
2014,30420,ess_m,northern rockfish,156.36988841006794
2016,30420,ess_m,northern rockfish,209.6565816719144
2018,30420,ess_m,northern rockfish,315.39219186700745
1980,10110,ess_t,arrowtooth flounder,43.226767733624285
1983,10110,ess_t,arrowtooth flounder,442.54434128195186
1986,10110,ess_t,arrowtooth flounder,220.4983458363547
1991,10110,ess_t,arrowtooth flounder,675.8619577655544
1994,10110,ess_t,arrowtooth flounder,1310.988060890278
1997,10110,ess_t,arrowtooth flounder,991.3613598698768
