year,species_code,age,males,females,unsexed
1980,30060,33,467524.55058651033,1815039.557486631,0
1980,30060,34,1592641.9759645793,3579703.2913801884,0
1980,30060,35,230137.81451612903,5418433.50870045,0
1980,30060,36,1933352.0605084426,3621828.1965028434,0
1980,30060,37,1026619.2553763441,5375146.4414735595,0
1980,30060,38,1251711.651960784,2706801.2012827857,0
1980,30060,39,279048.09090909094,2018778.3781565656,0
1980,30060,40,2279021.435294118,2354572.4066399285,0
1980,30060,41,198408.12903225806,3050035.952094474,0
1980,30060,42,378252.15542522,1720173.7424242424,0
1980,30060,43,0,1091840.736111111,0
1980,30060,44,0,428849.51704545453,0
1980,30060,45,0,436182.35294117645,0
1980,30060,46,130933.75,394713.5101010101,0
1980,30060,47,1717042.2000000002,12032.555555555555,0
1980,30060,48,0,850494.7430555555,0
1980,30060,49,561979.2352941176,436182.35294117645,0
1980,30060,50,279048.09090909094,306238.05555555556,0
1980,30060,51,0,239682.3125,0
1980,30060,52,1717042.2000000002,382680.95454545453,0
1980,30060,53,279048.09090909094,622363.2670454546,0
1980,30060,54,0,436182.35294117645,0
1980,30060,55,273789,482350.91544117645,0
1980,30060,56,0,668531.8295454546,0
1980,30060,57,0,12032.555555555555,0
1980,30060,58,1120777.901960784,0,0
1980,30060,59,0,239682.3125,0
1980,30060,60,0,12032.555555555555,0
1980,30060,61,0,46168.5625,0
1980,30060,63,212382.66666666666,0,0
1980,30060,64,212382.66666666666,0,0
1980,30060,65,0,382680.95454545453,0
1980,30060,66,0,306238.05555555556,0
1980,30060,67,0,46168.5625,0
1980,30060,71,0,239682.3125,0
1980,30060,74,311586.7311827957,46168.5625,0
1980,30060,78,333191,239682.3125,0
1980,30060,82,0,306238.05555555556,0
1980,30420,5,0,0,0
1980,30420,6,0,0,0
1980,30420,7,79320.8051948052,173131.72727272726,0
1980,30420,8,0,22896.727272727272,0
1980,30420,9,143358.35290796158,0,0
1980,30420,10,379644.6996933455,507348.88636363635,0
1980,30420,11,744976.5251225417,1319128.3304195805,0
1980,30420,12,1388201.6969706982,853789.3499000999,0
1980,30420,13,344462.8990983577,784557.1548451548,0
1980,30420,14,364908.31572948326,1175760.220316269,0
1980,30420,15,161959.19262917934,91057.71428571428,0
1980,30420,16,63079.66071428571,304266.54449209326,0
1980,30420,17,1100542.2337782476,355285.7038327526,0
1980,30420,18,325648.4050151976,956083.0045320533,0
1980,30420,19,436948.31762917934,830066.3854011842,0
1980,30420,20,1505953.077803107,1742167.2479867693,0
1980,30420,21,593917.7142857143,1110036.7655941618,0
1980,30420,22,498177.9604863222,378936.21253746253,0
1980,30420,23,611816.7301587302,484033.72077922075,0
1980,30420,24,489848.1231003039,75643.11538461539,0
1980,30420,25,1245398.1607142857,131096.26923076925,0
1980,30420,26,194619.2857142857,232425.3444055944,0
1980,30420,27,0,573205.1859756098,0
1980,30420,28,143449.5,1508783.6875,0
1980,30420,29,11909.875,213208.830206379,0
1980,30420,30,755266.2301587302,255282.83623693377,0
1980,30420,31,560646.9444444445,345221.73886022513,0
1980,30420,32,0,349744.2897727273,0
1980,30420,33,0,81139.11363636363,0
1980,30420,34,51169.78571428571,157755.67636022513,0
1980,30420,35,1583424.388888889,1236894.0155210644,0
1980,30420,36,0,1136457.734063193,0
1980,30420,37,0,233398.79174484054,0
1980,30420,38,143449.5,759997.2292448406,0
1980,30420,39,0,233398.79174484054,0
1980,30420,40,560646.9444444445,1443727.3493696344,0
1980,30420,41,0,1199296.972923418,0
1980,30420,42,417197.44444444444,1155839.9513976877,0
1980,30420,43,0,245364.23558758316,0
1980,30420,44,895419.5,1951558.182187731,0
1980,30420,45,2268363.73015873,1357859.9871119733,0
1980,30420,46,143449.5,1155754.9018847006,0
1980,30420,47,0,351691.1844512195,0
1980,30420,48,1799996.5,82112.56097560975,0
1980,30420,50,0,81139.11363636363,0
1980,30420,51,749029.5,0,0
1980,30420,52,0,821870.6136363636,0
1980,30420,55,0,187466.0625,0
1980,30420,56,1500999.5,991623.7291666666,0
1980,30420,57,0,491092.625,0
1980,30420,58,0,199944.0625,0
1980,30420,60,0,82112.56097560975,0
1980,30420,62,0,82112.56097560975,0
1983,21740,1,2540,0,0
1983,21740,2,17761357.85967742,16284760.097792558,0
1983,21740,3,11523340.791627927,14038149.392504085,0
1983,21740,4,6591811.117692975,7176902.084633888,0
1983,21740,5,165925866.39437637,208459623.05331922,0
1983,21740,6,58648200.72504622,100922115.10566717,0
1983,21740,7,23951283.97395762,20461792.784437496,0
1983,21740,8,24638445.989903644,21478745.209463328,0
1983,21740,9,17169241.851299882,20007352.914759345,0
1983,21740,10,8392175.494306324,9001850.843119778,0
1983,21740,11,2646030.3465686273,5717161.944439744,0
1983,21740,12,1906807.8673076923,2171276.303734356,0
1983,21740,13,528094.5882352941,368821.26612903224,0
1983,21740,14,0,215035,0
1983,21921,2,0,2113936,0
1983,21921,3,24374823.78888889,23795571.7,0
1983,21921,4,70203082.31388889,42670795.078571424,0
1983,21921,5,74167793.79087302,67908986.08636363,0
1983,21921,6,190439137.63492063,131019973.17467533,0
1983,21921,7,17766610.471428573,30114343.548051946,0
1983,21921,8,0,54070644.04090909,0
1983,21921,9,0,16010731.57142857,0
1983,21921,10,0,11862050.8,0
1983,30060,1,42438,0,0
1983,30060,2,90083.4,113989.76666666666,52577.21283783784
1983,30060,3,183223.8994949495,109153.01666666666,818254.6464920164
1983,30060,4,2768006.257863911,2730653.4943722943,267441.37165029696
1983,30060,5,22070536.365114223,33751153.252361715,128950.84656728407
1983,30060,6,44658756.54363146,58605890.66492395,1439858.8272971197
1983,30060,7,60465719.10846894,78624640.53399578,853140.7307125096
1983,30060,8,34947761.90844757,23768045.805071894,211596.00947498693
1983,30060,9,11006220.015878992,10961684.91640667,22878.98076923077
1983,30060,10,18381307.16381544,21311244.512751076,782.2051282051282
1983,30060,11,10051208.261646396,8264684.59474293,1173.3076923076924
1983,30060,12,4986657.964858727,6976783.992065998,1258.8613782051282
1983,30060,13,1973188.2262586858,2946096.214606431,0
1983,30060,14,2617160.7329971916,4108606.5984234232,0
1983,30060,15,4698074.2105823625,1909167.7634109387,0
1983,30060,16,5323842.959897574,3284289.1599192037,0
1983,30060,17,2701915.2878617235,3536812.3487287736,0
1983,30060,18,610008.077842755,731979.4476466711,0
1983,30060,19,65693.32203389831,909745.1841708343,0
1983,30060,20,521183.54983267543,1315161.2866455768,0
1983,30060,21,615742.8124769939,1278860.4639091585,0
1983,30060,22,796304.9928844448,534654.6135682518,0
1983,30060,23,533896.3594230628,710337.2169541916,0
1983,30060,24,616474.4344445325,753045.27268502675,0
1983,30060,25,714653.2235422091,520772.04547604197,0
1983,30060,26,422074.9383704312,394673.16709766357,0
1983,30060,27,199944.48488718603,432800.91039264115,0
1983,30060,28,0,799139.7844581661,0
1983,30060,29,255855.19541350182,857750.119972705,0
1983,30060,30,698787.5602163596,1084059.2448374287,0
1983,30060,31,310217.1785714286,1321274.112370863,0
1983,30060,32,658511.4905578268,1024646.97654102,0
1983,30060,33,643093.9788240218,578868.7989666137,0
1983,30060,34,1117281.770191729,1357474.3165712547,0
1983,30060,35,541490.8719403923,1666384.8061936917,0
1983,30060,36,1232127.040565441,1071306.473620374,0
1983,30060,37,844047.8586971776,1549849.1965337712,0
1983,30060,38,1274358.2911061032,1320396.11550353,0
1983,30060,39,1368009.5315817094,1193528.345344451,0
1983,30060,40,596761.501417841,760530.1623004313,0
1983,30060,41,736450.9494642165,1436961.963515354,0
1983,30060,42,1081137.2426799708,747661.5615165053,0
1983,30060,43,531239.2750957976,1035277.1106526781,0
1983,30060,44,532203.1625852189,1094079.4723776272,0
1983,30060,45,724656.0202545482,1050953.6120111176,0
1983,30060,46,362233.6456967334,1022733.9899204863,0
1983,30060,47,575428.0752565336,957038.4176863832,0
1983,30060,48,444913.7387618879,445958.8998303963,0
1983,30060,49,588412.8484884322,763165.9963142219,0
1983,30060,50,132715.18623142916,465049.729098689,0
1983,30060,51,55910.71052631579,453611.7086645469,0
1983,30060,52,399681.53531614604,339202.28871928516,0
1983,30060,53,321981.1640380412,106756.61111111111,0
1983,30060,54,367469.18200790737,487859.65955446125,0
1983,30060,55,187297.3545941124,286982.65190779016,0
1983,30060,56,316312.9811362261,96629.60759493671,0
1983,30060,57,445707.6162911946,106756.61111111111,0
1983,30060,58,255647.7609552758,318424.1894894895,0
1983,30060,59,524599.5465030613,193259.21518987342,0
1983,30060,60,377239.0427689594,272041.95190779015,0
1983,30060,61,178843.28525016241,96629.60759493671,0
1983,30060,62,121604.0325602141,182198.3075949367,0
1983,30060,63,132922.62068965516,222728.48597331508,0
1983,30060,64,67021.86419753086,126098.87837837839,0
1983,30060,65,326095.59264380863,0,0
1983,30060,66,331229.11091129796,0,0
1983,30060,67,211019.29981203008,0,0
1983,30060,68,55910.71052631579,112693.33333333333,0
1983,30060,69,397024.45098888094,96629.60759493671,0
1983,30060,70,132922.62068965516,0,0
1983,30060,71,249083.6824804693,126098.87837837839,0
1983,30060,72,198615.94272355345,403329.8316993464,0
1983,30060,73,204182.10758168384,0,0
1983,30060,74,55910.71052631579,0,0
1983,30060,75,122932.57472384664,272041.95190779015,0
1983,30060,76,121604.0325602141,0,0
1983,30060,77,122830.55668016194,0,0
1983,30060,78,55910.71052631579,150630.14705882352,0
1983,30060,79,0,145943.07352941175,0
1983,30060,80,132715.18623142916,0,0
1983,30060,82,71568.93939393939,0,0
1983,30060,83,67021.86419753086,75315.07352941176,0
1983,30060,84,71568.93939393939,0,0
1983,30060,87,0,126098.87837837839,0
1983,30060,88,67021.86419753086,0,0
1983,30060,89,65693.32203389831,0,0
1983,30060,91,66919.84615384616,0,0
1983,30060,92,65693.32203389831,0,0
1983,30060,98,0,70628,0
1983,30420,4,823367.75,0,0
1983,30420,5,2036415,2578450,0
1983,30420,6,7083930.980392157,2446119.5,0
1983,30420,7,6070462.418067227,10758634.728937728,0
1983,30420,8,17954257.28045582,16310311.587454213,0
1983,30420,9,5633254.304545455,4217078.699175824,0
1983,30420,10,3160614.2595238094,1049065.3333333333,0
1983,30420,11,1259972.0166666666,1062314.125,0
1983,30420,12,1766970.9090909092,2626764.5384615385,0
1983,30420,13,6127572.44402852,13399470.649175825,0
1983,30420,14,2959909.6090909094,12738274.385714285,0
1983,30420,15,4100174.221212121,3448794.6,0
1983,30420,16,856778.9166666666,550032.7142857142,0
1983,30420,17,856778.9166666666,1874214.714285714,0
1983,30420,18,856778.9166666666,3173858.4107142854,0
1983,30420,20,201789,0,0
1983,30420,21,386552.5,0,0
1983,30420,22,2961320.742857143,1850994.2884615385,0
1983,30420,23,2320650.5166666666,3576654.1,0
1983,30420,25,390208.64285714284,0,0
1983,30420,27,883485.4545454546,0,0
1983,30420,29,2617289.2,0,0
1983,30420,32,0,1062314.125,0
1983,30420,39,0,3341491.5,0
1983,30420,49,0,476737,0
1986,21740,1,904981,723026,0
1986,21740,2,28952752.970938373,24001503.952751074,0
1986,21740,3,159424264.92330477,140504196.66472322,0
1986,21740,4,15568062.243352178,9032598.67841838,0
1986,21740,5,39276905.05170306,52009842.90517418,0
1986,21740,6,16826811.04403764,22588921.389681343,0
1986,21740,7,18116353.083301216,29740706.454051837,0
1986,21740,8,33950594.81384589,63977569.73860768,0
1986,21740,9,15266464.576471273,36958688.36336048,0
1986,21740,10,3304411.7834443077,9947897.077317324,0
1986,21740,11,1154368.5524381718,1721851.5638888888,0
1986,21740,12,1577593.6899217498,2289183.2076267586,0
1986,21740,13,336792.2672413793,775385.004398827,0
1986,21921,2,83501466.0673077,68769857.94090909,0
1986,21921,3,650608879.8866042,487227682.19896823,0
1986,21921,4,284088984.7488269,184664970.2871487,0
1986,21921,5,136750716.57356498,194914537.39940298,0
1986,21921,6,114777773.74003878,144234276.51759663,0
1986,21921,7,84609483.21289127,125155377.3635241,0
1986,21921,8,30583175.973902453,82783742.35653034,0
1986,21921,9,5671318.496016721,24542974.180364363,0
1986,21921,10,1447282.300846979,5089110.255555555,0
1986,21921,11,0,794984.5,0
1986,30060,2,531845.5714285714,0,0
1986,30060,3,1285859.3035714286,645942.6666666666,0
1986,30060,4,2061720.8596153846,3048052.6404761905,0
1986,30060,5,25425583.507264957,10160229.008997492,0
1986,30060,6,12637668.441837339,9861698.05937791,0
1986,30060,7,14531221.843416065,8733000.788320629,0
1986,30060,8,58878874.67825176,40872621.20692819,0
1986,30060,9,26818294.110521473,22882983.84215923,0
1986,30060,10,21817107.488802046,11789223.080815205,0
1986,30060,11,4542480.424587635,5517247.53946256,0
1986,30060,12,7393309.025830378,10466050.141395321,0
1986,30060,13,2841010.8791493657,3077951.377484063,0
1986,30060,14,2140852.421606094,2943612.0166491,0
1986,30060,15,1489709.8591706252,2888529.0225876807,0
1986,30060,16,3480949.2875982514,4768950.934723449,0
1986,30060,17,1946645.5264400705,2096549.7221910562,0
1986,30060,18,2647822.554088363,1722627.7901670877,0
1986,30060,19,2582640.819008292,2059366.3381415014,0
1986,30060,20,1245588.302503579,2158781.1489641173,0
1986,30060,21,558935.3967295288,734142.675958188,0
1986,30060,22,728920.5917736597,745343.7298033641,0
1986,30060,23,910841.9019988496,1271965.6411818534,0
1986,30060,24,594771.9867141056,1634283.162960916,0
1986,30060,25,256505.84473067918,584330.3826065534,0
1986,30060,26,990026.2089165221,851725.7609408192,0
1986,30060,27,275953.64887218043,955270.4926515663,0
1986,30060,28,894769.6938569627,667188.4897654584,0
1986,30060,29,264922.7804449649,311026.90264345583,0
1986,30060,30,477936.76276346605,1062966.2853989375,0
1986,30060,31,699367.6807962528,742053.8294832828,0
1986,30060,32,77177.95238095238,620887.2329005379,0
1986,30060,33,1091599.5822271982,1113495.056555203,0
1986,30060,34,415608.7546809279,941193.5457326922,0
1986,30060,35,445743.65680868836,505375.73166860244,0
1986,30060,36,161148.26315789472,659519.2080033787,0
1986,30060,37,361089.5421245421,1096535.3754691856,0
1986,30060,38,222968.33809523808,1574593.6775561534,0
1986,30060,39,556459.1158250818,878975.7872460266,0
1986,30060,40,1162099.4783756891,1382099.8181152625,0
1986,30060,41,1069342.7879672383,1399580.4494955959,0
1986,30060,42,1111979.0918875583,1616886.42576317,0
1986,30060,43,395716.11358524516,2000971.6034526448,0
1986,30060,44,923306.7008868324,538785.524608664,0
1986,30060,45,955397.3679475661,1612746.1251651521,0
1986,30060,46,1082256.17418894,1097053.2233768334,0
1986,30060,47,582540.7342522974,671292.4052056789,0
1986,30060,48,697153.1005847953,980595.0617605668,0
1986,30060,49,705487.445730499,561866.3674658068,0
1986,30060,50,571734.6748894093,659245.3057827745,0
1986,30060,51,44463,272944.344011649,0
1986,30060,52,110715.45901639345,574382.5534580292,0
1986,30060,53,141921.70901639346,423342.2377398721,0
1986,30060,54,197108.45,690256.7314575365,0
1986,30060,55,648835.7227106227,414209.2268292683,0
1986,30060,56,77177.95238095238,711061.8331010452,0
1986,30060,57,154582.05555555556,205023.4365079365,0
1986,30060,58,77177.95238095238,762753.0552001895,0
1986,30060,59,238547.46553884711,281643.9078590786,0
1986,30060,60,547658.8269361929,580055.9343542029,0
1986,30060,61,624450.4511409355,547802.0217119975,0
1986,30060,62,0,252954.0606060606,0
1986,30060,63,240878.72217428818,288922.02345415775,0
1986,30060,64,141955.79487179487,134420.2142857143,0
1986,30060,65,0,140437.46341463414,0
1986,30060,66,287746.1805860806,0,0
1986,30060,67,0,30527,0
1986,30060,68,283911.58974358975,140437.46341463414,0
1986,30060,69,77177.95238095238,126477.0303030303,0
1986,30060,70,222775.31871345028,140437.46341463414,0
1986,30060,71,187893.41139734583,126477.0303030303,0
1986,30060,72,0,556663.9365748073,0
1986,30060,74,141955.79487179487,0,0
1986,30060,75,77177.95238095238,0,0
1986,30060,76,77177.95238095238,272944.344011649,0
1986,30060,77,0,578313.1334776335,0
1986,30060,80,92612.05555555555,132506.8805970149,0
1986,30060,81,0,156415.14285714284,0
1986,30060,82,0,140437.46341463414,0
1986,30060,85,0,140437.46341463414,0
1986,30060,92,77177.95238095238,0,0
1986,30420,4,0,1456885,0
1986,30420,5,0,1110955.6666666665,0
1986,30420,6,6061793.721003135,2890702.2666666666,0
1986,30420,7,9359252.271854788,3510100.3376623373,0
1986,30420,8,11717513.423071828,12499316.658710917,0
1986,30420,9,12758775.631828085,10553959.57173236,0
1986,30420,10,13568269.079417143,4673159.09013949,0
1986,30420,11,9336156.118592791,8894836.342592591,0
1986,30420,12,6426009.851779031,2530322.4056353006,0
1986,30420,13,5373395.179974183,8204566.8002020195,0
1986,30420,14,6530975.733418959,6188874.481481481,0
1986,30420,15,11905465.05286928,11821600.441680672,0
1986,30420,16,14324316.504098272,13047696.623337675,0
1986,30420,17,17584724.44772608,20640565.868907236,0
1986,30420,18,1958469.5581293707,6365536.087357282,0
1986,30420,19,6732981.612040275,6142622.733744164,0
1986,30420,20,5698011.319196608,7092176.49856377,0
1986,30420,21,3165910.2375,2857155.657198552,0
1986,30420,22,4199353.304336468,1285811.7195767194,0
1986,30420,23,3498042.309090909,2514888.2213130863,0
1986,30420,24,2209917.0344729344,8254680.964394319,0
1986,30420,25,4569493.82322242,4656678.016457811,0
1986,30420,26,4706476.45364181,9112898.888377357,0
1986,30420,27,6832473.672437348,5400613.800251323,0
1986,30420,28,2791306.4340958605,2421908.264789916,0
1986,30420,29,2131196.111111111,1020820.8081232493,0
1986,30420,30,580828.55,738513.2666666666,0
1986,30420,31,2360599.1981951874,2829708.4682539683,0
1986,30420,32,443056.70588235295,1868797.4721067373,0
1986,30420,33,1399625.0833333333,845521.5789473684,0
1986,30420,34,264450.70588235295,356430.4375,0
1986,30420,35,264450.70588235295,2153044.08,0
1986,30420,36,176779.23076923078,865452.4775,0
1986,30420,37,220959.86666666667,356430.4375,0
1986,30420,38,264450.70588235295,0,0
1986,30420,39,1286660.7375,1173803.148148148,0
1986,30420,40,1061631.448275862,1069291.3125,0
1986,30420,41,1772030.1519795656,1592289.1607972137,0
1986,30420,42,276210.45454545453,975160.9894736842,0
1986,30420,43,176779.23076923078,112008.57142857142,0
1986,30420,44,710398.7037037037,2178528.0239181286,0
1986,30420,45,276210.45454545453,1842438.1196825397,0
1986,30420,46,0,406870.4375,0
1986,30420,47,1282591.3149425287,1029900.8888888889,0
1986,30420,48,485410.5725490196,274628.90476190473,0
1986,30420,49,1266279.6057692308,2022289.83,0
1986,30420,50,264450.70588235295,0,0
1986,30420,51,264450.70588235295,0,0
1986,30420,52,0,237465.63025210082,0
1986,30420,54,264450.70588235295,356430.4375,0
1986,30420,55,710398.7037037037,0,0
1986,30420,56,220959.86666666667,0,0
1986,30420,57,161082,105099.11111111111,0
1991,21720,1,745186,442521.625,0
1991,21720,2,11473801.24483017,11014155.906060606,0
1991,21720,3,4726836.132153957,3477998.858094099,0
1991,21720,4,6236409.5849206345,5996292.920640617,0
1991,21720,5,5473047.2238095235,4941191.751315789,0
1991,21720,6,2191967.6507936507,1416434.4305555555,0
1991,21720,7,1101501.4761904762,869526.8916666667,0
1991,21720,8,827650.0206349207,589617.15,0
1991,21720,9,149843,243920.46666666667,0
1991,21720,10,417657.6666666666,141828,0
1991,21720,11,0,6496,0
1991,21740,2,5864789.666666667,6792078.5,0
1991,21740,3,8898162.573179271,8441955.355844155,0
1991,21740,4,19766276.014292818,21357825.389567144,0
1991,21740,5,10884759.192249896,10226938.702699976,0
1991,21740,6,3301353.4439897696,3779188.7574009323,0
1991,21740,7,4458929.36610306,5834653.459027113,0
1991,21740,8,3840666.7907407405,2671968.1591553185,0
1991,21740,9,9084647.424999999,8270385.824551282,0
1991,21740,10,3072697.5888888887,4531363.235151515,0
1991,21740,11,4083559.925925926,6776282.945151515,0
1991,21740,12,2808817.7666666666,1761812.481439394,0
1991,21740,13,7013460.572222222,7714575.080792541,0
1991,21740,14,5493800.183333334,4487890.556212122,0
1991,21740,15,3227432.942592593,858111.2872727273,0
1991,21740,16,1051025.75,1530874.7272727273,0
1991,21740,17,284867.85000000003,0,0
1991,21740,18,412164.75,426531.5384615385,0
1991,21740,19,631720.9666666666,445282,0
1991,21740,20,478127.48148148146,0,0
1991,21740,21,412164.75,0,0
1991,21921,2,35281010.1965812,25060751.04246032,0
1991,21921,3,472001545.17797285,372050534.65548617,0
1991,21921,4,60650339.957971014,61170459.3970696,0
1991,21921,5,117731108.40971757,126724825.54098679,0
1991,21921,6,33927675.459680416,49818756.472222224,0
1991,21921,7,40642528.79807692,66846021.848484844,0
1991,21921,8,13033652,7736914.876623376,0
1991,21921,9,0,10061650.166666666,0
1991,21921,10,0,31008,0
1991,30060,1,465998.80000000005,0,1238864.572222222
1991,30060,2,1673088.8781160016,715792,3774208.2585175536
1991,30060,3,7442852.552570959,6388124.52631579,2240821.3284788434
1991,30060,4,8076910.70088487,6178036.862024291,606438.9763312525
1991,30060,5,19707334.458129834,9154492.651266037,54357.33503836317
1991,30060,6,17550130.68780252,14210798.586929785,26305.58823529412
1991,30060,7,60691932.3280966,72028625.02842233,934.9411764705883
1991,30060,8,35418327.43014411,23158922.581872076,0
1991,30060,9,25979994.3138776,20922356.5607784,0
1991,30060,10,26424954.790826123,44752178.15961353,0
1991,30060,11,11096361.35382495,19811359.21531746,0
1991,30060,12,19122973.4847662,16261970.846507937,0
1991,30060,13,12167576.780993544,15428286.358730158,0
1991,30060,14,11949353.720978336,12497646.803174604,0
1991,30060,15,3089174.1277777776,6548380.339285715,0
1991,30060,16,894590.2777777778,796424.857142857,0
1991,30060,17,0,1812828.2444444443,0
1991,30060,18,92695.05555555555,1906044.968253968,0
1991,30060,19,779527.4705882353,1114372.625,0
1991,30060,20,1888683.3205882353,0,0
1991,30060,21,0,1280386,0
1991,30060,23,312671.17647058825,1114372.625,0
1991,30060,24,1803465.4084967321,1109620.111111111,0
1991,30060,25,1184893.702614379,796424.857142857,0
1991,30060,27,312671.17647058825,2922448.3555555553,0
1991,30060,28,312671.17647058825,939329.8,0
1991,30060,29,542714,989193,0
1991,30060,31,381638.34313725494,1697804.857142857,0
1991,30060,32,1697715.3599033817,939329.8,0
1991,30060,33,92695.05555555555,796424.857142857,0
1991,30060,34,542714,796424.857142857,0
1991,30060,36,68967.16666666666,0,0
1991,30060,37,542714,1109620.111111111,0
1991,30060,38,953800.4705882353,0,0
1991,30060,39,312671.17647058825,0,0
1991,30060,40,2101768.9411764704,1906044.968253968,0
1991,30060,41,1529999.3333333333,796424.857142857,0
1991,30060,42,2114116.3355555558,2983934.095238095,0
1991,30060,43,894590.2777777778,2584657.0857142857,0
1991,30060,44,92695.05555555555,1645327.2857142854,0
1991,30060,45,68967.16666666666,2777425.2285714285,0
1991,30060,46,220150.96825396823,3379199.111111111,0
1991,30060,47,92695.05555555555,2634520.2857142854,0
1991,30060,48,1708878.6055088702,939329.8,0
1991,30060,49,0,796424.857142857,0
1991,30060,50,590847.0476190476,3072895.1646825396,0
1991,30060,51,347432.0336134454,0,0
1991,30060,52,1340363.6209150327,4118150.222222222,0
1991,30060,53,1669673.5042016807,0,0
1991,30060,54,890146.0336134454,2228745.25,0
1991,30060,55,312671.17647058825,1735754.657142857,0
1991,30060,56,312671.17647058825,0,0
1991,30060,57,0,848902.4285714285,0
1991,30060,59,0,848902.4285714285,0
1991,30060,61,779527.4705882353,848902.4285714285,0
1991,30060,62,635409.0555555555,848902.4285714285,0
1991,30060,63,0,1114372.625,0
1991,30060,65,779527.4705882353,0,0
1991,30060,66,0,6265544.948809523,0
1991,30060,69,872222.5261437908,0,0
1991,30060,73,0,1280386,0
1991,30060,75,68967.16666666666,0,0
1991,30060,76,312671.17647058825,0,0
1991,30060,79,0,848902.4285714285,0
1991,30060,80,0,1906044.968253968,0
1991,30060,86,92695.05555555555,0,0
1991,30420,5,1746671,2009897,0
1991,30420,6,4726053.795454546,12329796.323913043,0
1991,30420,7,40102161.08855662,37838959.15039815,0
1991,30420,8,8010544.640349143,9335584.018445613,0
1991,30420,9,6619591.730821372,10937569.387985349,0
1991,30420,10,15036488.606572013,25690595.65814218,0
1991,30420,11,7461463.364867208,8133039.151095715,0
1991,30420,12,6904221.497162023,6972043.260376611,0
1991,30420,13,6743457.234649123,20492527.37752265,0
1991,30420,14,7038061.839575762,10423093.704385964,0
1991,30420,15,2076211.509248665,13244195.301821861,0
1991,30420,16,1920178.1686913895,6366336.893859649,0
1991,30420,17,2745427.3430082556,3801830.413333333,0
1991,30420,18,3574781.435590254,6473525.98415269,0
1991,30420,19,4474346.807971015,6519485.687435897,0
1991,30420,20,1761342.7647058824,10973564.857962213,0
1991,30420,21,2107828.496567506,5732265.631588587,0
1991,30420,22,1466676.8699690402,13370561.79539811,0
1991,30420,23,2346143.86996904,5306889.2938596485,0
1991,30420,24,8623649.290258896,9429199.231295547,0
1991,30420,25,2133611.01996904,8739338.487435896,0
1991,30420,26,1282855.391304348,7873026.594385965,0
